Date,Code,AdjClose,Close,ST,FreeFloatA,Industry,TotalShare
2007-01-04,SZE_000560,2.4050112713,6.17,1.0,8111.0,商业连锁,13440.0
2007-01-05,SZE_000560,2.4595820294,6.31,1.0,8111.0,商业连锁,13440.0
2007-01-08,SZE_000560,2.584315191,6.63,1.0,8111.0,商业连锁,13440.0
2007-01-09,SZE_000560,2.7129462639,6.96,1.0,8111.0,商业连锁,13440.0
2007-01-10,SZE_000560,2.8493731593,7.31,1.0,8111.0,商业连锁,13440.0
2007-01-11,SZE_000560,2.9935958774,7.68,1.0,8111.0,商业连锁,13440.0
2007-01-12,SZE_000560,2.9546167644,7.58,1.0,8111.0,商业连锁,13440.0
2007-01-15,SZE_000560,3.0247791677,7.76,1.0,8111.0,商业连锁,13440.0
2007-01-16,SZE_000560,3.1417165067,8.06,1.0,8111.0,商业连锁,13440.0
2007-01-17,SZE_000560,2.9858000548,7.66,1.0,8111.0,商业连锁,13440.0
2007-01-18,SZE_000560,2.8376794254,7.28,1.0,8111.0,商业连锁,13440.0
2007-01-19,SZE_000560,2.7987003124,7.18,1.0,8111.0,商业连锁,13440.0
2007-01-22,SZE_000560,2.9390251192,7.54,1.0,8111.0,商业连锁,13440.0
2007-01-23,SZE_000560,2.9039439175,7.45,1.0,8111.0,商业连锁,13440.0
2007-01-24,SZE_000560,2.9156376514,7.48,1.0,8111.0,商业连锁,13440.0
2007-01-25,SZE_000560,2.7714149333,7.11,1.0,8111.0,商业连锁,13440.0
2007-01-26,SZE_000560,2.7285379091,7.0,1.0,8111.0,商业连锁,13440.0
2007-01-29,SZE_000560,2.7948024011,7.17,1.0,8111.0,商业连锁,13440.0
2007-01-30,SZE_000560,2.7480274655,7.05,1.0,8111.0,商业连锁,13440.0
2007-01-31,SZE_000560,2.6116005701,6.7,1.0,8111.0,商业连锁,13440.0
2007-02-01,SZE_000560,2.6973546187,6.92,1.0,8111.0,商业连锁,13440.0
2007-02-02,SZE_000560,2.7441295542,7.04,1.0,8111.0,商业连锁,13440.0
2007-02-05,SZE_000560,2.7324358203,7.01,1.0,8111.0,商业连锁,13440.0
2007-02-06,SZE_000560,2.662273417,6.83,1.0,8111.0,商业连锁,13440.0
2007-02-07,SZE_000560,2.7129462639,6.96,1.0,8111.0,商业连锁,13440.0
2007-02-08,SZE_000560,2.7402316429,7.03,1.0,8111.0,商业连锁,13440.0
2007-02-09,SZE_000560,2.7714149333,7.11,1.0,8111.0,商业连锁,13440.0
2007-02-12,SZE_000560,2.9117397401,7.47,1.0,8111.0,商业连锁,13440.0
2007-02-13,SZE_000560,2.884454361,7.4,1.0,8111.0,商业连锁,13440.0
2007-02-14,SZE_000560,2.9000460062,7.44,1.0,8111.0,商业连锁,13440.0
2007-02-15,SZE_000560,2.9663104983,7.61,1.0,8111.0,商业连锁,13440.0
2007-02-16,SZE_000560,3.0871457485,7.92,1.0,8111.0,商业连锁,13440.0
2007-02-26,SZE_000560,3.2391642892,8.31,1.0,8111.0,商业连锁,13440.0
2007-02-27,SZE_000560,3.0754520146,7.89,1.0,8111.0,商业连锁,13440.0
2007-02-28,SZE_000560,3.0988394824,7.95,1.0,8111.0,商业连锁,13440.0
2007-03-01,SZE_000560,2.9974937887,7.69,1.0,8111.0,商业连锁,13440.0
2007-03-02,SZE_000560,3.145614418,8.07,1.0,8111.0,商业连锁,13440.0
2007-03-05,SZE_000560,3.30153087,8.47,1.0,8111.0,商业连锁,13440.0
2007-03-06,SZE_000560,3.4652431445,8.89,1.0,8111.0,商业连锁,13440.0
2007-03-07,SZE_000560,3.4418556767,8.83,1.0,8111.0,商业连锁,13440.0
2007-03-08,SZE_000560,3.5198139027,9.03,1.0,8111.0,商业连锁,13440.0
2007-03-09,SZE_000560,3.4106723863,8.75,1.0,8111.0,商业连锁,13440.0
2007-03-12,SZE_000560,3.5548951044,9.12,1.0,8111.0,商业连锁,13440.0
2007-03-13,SZE_000560,3.7264032015,9.56,1.0,8111.0,商业连锁,13440.0
2007-03-14,SZE_000560,3.6796282659,9.44,1.0,8111.0,商业连锁,13440.0
2007-03-15,SZE_000560,3.6991178224,9.49,1.0,8111.0,商业连锁,13440.0
2007-03-16,SZE_000560,3.5159159914,9.02,1.0,8111.0,商业连锁,13440.0
2007-03-19,SZE_000560,3.4652431445,8.89,1.0,8111.0,商业连锁,13440.0
2007-03-20,SZE_000560,3.5003243462,8.98,1.0,8111.0,商业连锁,13440.0
2007-03-21,SZE_000560,3.5665888383,9.15,1.0,8111.0,商业连锁,13440.0
2007-03-22,SZE_000560,3.7030157337,9.5,1.0,8111.0,商业连锁,13440.0
2007-03-23,SZE_000560,3.7225052902,9.55,1.0,8111.0,商业连锁,13440.0
2007-03-26,SZE_000560,3.6562407981,9.38,1.0,8111.0,商业连锁,13440.0
2007-03-27,SZE_000560,3.7809739597,9.7,1.0,8111.0,商业连锁,13440.0
2007-03-28,SZE_000560,3.968073702,10.18,1.0,8111.0,商业连锁,13440.0
2007-03-29,SZE_000560,3.9602778794,10.16,1.0,8111.0,商业连锁,13440.0
2007-03-30,SZE_000560,3.8199530727,9.8,1.0,8111.0,商业连锁,13440.0
2007-04-02,SZE_000560,3.8355447179,9.84,1.0,8111.0,商业连锁,13440.0
2007-04-03,SZE_000560,3.7536885806,9.63,1.0,8111.0,商业连锁,13440.0
2007-04-04,SZE_000560,3.7887697823,9.72,1.0,8111.0,商业连锁,13440.0
2007-04-05,SZE_000560,3.9797674359,10.21,1.0,8111.0,商业连锁,13440.0
2007-04-06,SZE_000560,4.1512755331,10.65,1.0,8111.0,商业连锁,13440.0
2007-04-09,SZE_000560,4.1317859766,10.6,1.0,8111.0,商业连锁,13440.0
2007-04-10,SZE_000560,4.1200922427,10.57,1.0,8111.0,商业连锁,13440.0
2007-04-11,SZE_000560,4.2448254042,10.89,1.0,8111.0,商业连锁,13440.0
2007-04-12,SZE_000560,4.3344773641,11.12,1.0,8111.0,商业连锁,13440.0
2007-04-13,SZE_000560,4.2838045172,10.99,1.0,8111.0,商业连锁,13440.0
2007-04-16,SZE_000560,4.3695585658,11.21,1.0,8111.0,商业连锁,13440.0
2007-04-17,SZE_000560,4.385150211,11.25,1.0,8111.0,商业连锁,13440.0
2007-04-18,SZE_000560,4.6034332437,11.81,1.0,8111.0,商业连锁,13440.0
2007-04-19,SZE_000560,4.4085376788,11.31,1.0,8111.0,商业连锁,13440.0
