Date,Code,AdjClose,Close,ST,FreeFloatA,Industry,TotalShare
2007-01-04,SZE_000717,3.7934931507,3.85,0.0,79954.0,¸ÖÌú,134112.0
2007-01-05,SZE_000717,3.8624657534,3.92,0.0,79954.0,¸ÖÌú,134112.0
2007-01-08,SZE_000717,3.970851272,4.03,0.0,79954.0,¸ÖÌú,134112.0
2007-01-09,SZE_000717,4.3354207436,4.4,0.0,79954.0,¸ÖÌú,134112.0
2007-01-10,SZE_000717,4.4142465753,4.48,0.0,79954.0,¸ÖÌú,134112.0
2007-01-11,SZE_000717,4.3551272016,4.42,0.0,79954.0,¸ÖÌú,134112.0
2007-01-12,SZE_000717,4.1383561644,4.2,0.0,79954.0,¸ÖÌú,134112.0
2007-01-15,SZE_000717,4.3649804305,4.43,0.0,79954.0,¸ÖÌú,134112.0
2007-01-16,SZE_000717,4.3846868885,4.45,0.0,79954.0,¸ÖÌú,134112.0
2007-01-17,SZE_000717,4.6113111546,4.68,0.0,79954.0,¸ÖÌú,134112.0
2007-01-18,SZE_000717,4.7295499022,4.8,0.0,79954.0,¸ÖÌú,134112.0
2007-01-19,SZE_000717,4.7295499022,4.8,0.0,79954.0,¸ÖÌú,134112.0
2007-01-22,SZE_000717,4.9266144814,5.0,0.0,79954.0,¸ÖÌú,134112.0
2007-01-23,SZE_000717,5.0842661448,5.16,0.0,79954.0,¸ÖÌú,134112.0
2007-01-24,SZE_000717,5.0842661448,5.16,0.0,79954.0,¸ÖÌú,134112.0
2007-01-25,SZE_000717,4.7295499022,4.8,0.0,79954.0,¸ÖÌú,134112.0
2007-01-26,SZE_000717,4.8379354207,4.91,0.0,79954.0,¸ÖÌú,134112.0
2007-01-29,SZE_000717,5.0054403131,5.08,0.0,79954.0,¸ÖÌú,134112.0
2007-01-30,SZE_000717,4.9266144814,5.0,0.0,79954.0,¸ÖÌú,134112.0
2007-01-31,SZE_000717,4.6310176125,4.7,0.0,79954.0,¸ÖÌú,134112.0
2007-02-01,SZE_000717,4.6605772994,4.73,0.0,79954.0,¸ÖÌú,134112.0
2007-02-02,SZE_000717,4.6704305284,4.74,0.0,79954.0,¸ÖÌú,134112.0
2007-02-05,SZE_000717,4.5718982387,4.64,0.0,79954.0,¸ÖÌú,134112.0
2007-02-06,SZE_000717,4.5521917808,4.62,0.0,79954.0,¸ÖÌú,134112.0
2007-02-07,SZE_000717,4.6704305284,4.74,0.0,79954.0,¸ÖÌú,134112.0
2007-02-08,SZE_000717,4.6999902153,4.77,0.0,79954.0,¸ÖÌú,134112.0
2007-02-09,SZE_000717,4.6211643836,4.69,0.0,79954.0,¸ÖÌú,134112.0
2007-02-12,SZE_000717,4.768962818,4.84,0.0,79954.0,¸ÖÌú,134112.0
2007-02-13,SZE_000717,4.8477886497,4.92,0.0,79954.0,¸ÖÌú,134112.0
2007-02-14,SZE_000717,4.9364677104,5.01,0.0,79954.0,¸ÖÌú,134112.0
2007-02-15,SZE_000717,5.1236790607,5.2,0.0,79954.0,¸ÖÌú,134112.0
2007-02-16,SZE_000717,5.1827984344,5.26,0.0,79954.0,¸ÖÌú,134112.0
2007-02-26,SZE_000717,5.7050195695,5.79,0.0,79954.0,¸ÖÌú,134112.0
2007-02-27,SZE_000717,5.3700097847,5.45,0.0,79954.0,¸ÖÌú,134112.0
2007-02-28,SZE_000717,5.9119373777,6.0,0.0,79954.0,¸ÖÌú,134112.0
2007-03-01,SZE_000717,6.0695890411,6.16,0.0,79954.0,¸ÖÌú,134112.0
2007-03-02,SZE_000717,5.9414970646,6.03,0.0,79954.0,¸ÖÌú,134112.0
2007-03-05,SZE_000717,5.6656066536,5.75,0.0,79954.0,¸ÖÌú,134112.0
2007-03-06,SZE_000717,5.6754598826,5.76,0.0,79954.0,¸ÖÌú,134112.0
2007-03-07,SZE_000717,5.8134050881,5.9,0.0,79954.0,¸ÖÌú,134112.0
2007-03-08,SZE_000717,5.823258317,5.91,0.0,79954.0,¸ÖÌú,134112.0
2007-03-09,SZE_000717,5.7641389432,5.85,0.0,79954.0,¸ÖÌú,134112.0
2007-03-12,SZE_000717,5.9612035225,6.05,0.0,79954.0,¸ÖÌú,134112.0
2007-03-13,SZE_000717,6.0301761252,6.12,0.0,79954.0,¸ÖÌú,134112.0
2007-03-14,SZE_000717,5.8528180039,5.94,0.0,79954.0,¸ÖÌú,134112.0
2007-03-15,SZE_000717,5.9020841487,5.99,0.0,79954.0,¸ÖÌú,134112.0
