Date,Code,AdjClose,Close,ST,FreeFloatA,Industry,TotalShare
2007-01-04,SSE_600649,3.8127394594,5.67,0.0,68423.9,房地产,188439.5
2007-01-05,SSE_600649,3.9674008484,5.9,0.0,68423.9,房地产,188439.5
2007-01-08,SSE_600649,4.1825819114,6.22,0.0,68423.9,房地产,188439.5
2007-01-09,SSE_600649,4.2296527689,6.29,0.0,68423.9,房地产,188439.5
2007-01-10,SSE_600649,4.2229283607,6.28,0.0,68423.9,房地产,188439.5
2007-01-11,SSE_600649,4.1355110538,6.15,0.0,68423.9,房地产,188439.5
2007-01-12,SSE_600649,3.893432358,5.79,0.0,68423.9,房地产,188439.5
2007-01-15,SSE_600649,4.0615425635,6.04,0.0,68423.9,房地产,188439.5
2007-01-16,SSE_600649,4.1220622374,6.13,0.0,68423.9,房地产,188439.5
2007-01-17,SSE_600649,4.0144717059,5.97,0.0,68423.9,房地产,188439.5
2007-01-18,SSE_600649,4.1220622374,6.13,0.0,68423.9,房地产,188439.5
2007-01-19,SSE_600649,4.3103456675,6.41,0.0,68423.9,房地产,188439.5
2007-01-22,SSE_600649,4.417936199,6.57,0.0,68423.9,房地产,188439.5
2007-01-23,SSE_600649,4.357416525,6.48,0.0,68423.9,房地产,188439.5
2007-01-24,SSE_600649,4.5322511387,6.74,0.0,68423.9,房地产,188439.5
2007-01-25,SSE_600649,4.6263928537,6.88,0.0,68423.9,房地产,188439.5
2007-01-26,SSE_600649,4.5524243633,6.77,0.0,68423.9,房地产,188439.5
2007-01-29,SSE_600649,4.6936369359,6.98,0.0,68423.9,房地产,188439.5
2007-01-30,SSE_600649,4.7070857523,7.0,0.0,68423.9,房地产,188439.5
2007-01-31,SSE_600649,4.3977629743,6.54,0.0,68423.9,房地产,188439.5
2007-02-01,SSE_600649,4.4851802812,6.67,0.0,68423.9,房地产,188439.5
2007-02-02,SSE_600649,4.3708653415,6.5,0.0,68423.9,房地产,188439.5
2007-02-05,SSE_600649,4.3977629743,6.54,0.0,68423.9,房地产,188439.5
2007-02-06,SSE_600649,4.5389755469,6.75,0.0,68423.9,房地产,188439.5
2007-02-07,SSE_600649,4.6398416702,6.9,0.0,68423.9,房地产,188439.5
2007-02-08,SSE_600649,4.6936369359,6.98,0.0,68423.9,房地产,188439.5
2007-02-09,SSE_600649,4.6465660784,6.91,0.0,68423.9,房地产,188439.5
2007-02-12,SSE_600649,4.7810542427,7.11,0.0,68423.9,房地产,188439.5
2007-02-13,SSE_600649,4.9222668153,7.32,0.0,68423.9,房地产,188439.5
2007-02-14,SSE_600649,4.9626132646,7.38,0.0,68423.9,房地产,188439.5
2007-02-15,SSE_600649,5.0433061632,7.5,0.0,68423.9,房地产,188439.5
2007-02-16,SSE_600649,5.1441722865,7.65,0.0,68423.9,房地产,188439.5
2007-02-26,SSE_600649,5.3728021659,7.99,0.0,68423.9,房地产,188439.5
2007-02-27,SSE_600649,4.8348495085,7.19,0.0,68423.9,房地产,188439.5
2007-02-28,SSE_600649,4.9827864893,7.41,0.0,68423.9,房地产,188439.5
2007-03-01,SSE_600649,4.7676054263,7.09,0.0,68423.9,房地产,188439.5
2007-03-02,SSE_600649,4.9088179989,7.3,0.0,68423.9,房地产,188439.5
2007-03-05,SSE_600649,4.9222668153,7.32,0.0,68423.9,房地产,188439.5
2007-03-06,SSE_600649,4.9020935907,7.29,0.0,68423.9,房地产,188439.5
2007-03-07,SSE_600649,4.9760620811,7.4,0.0,68423.9,房地产,188439.5
2007-03-08,SSE_600649,5.097101429,7.58,0.0,68423.9,房地产,188439.5
2007-03-09,SSE_600649,5.0433061632,7.5,0.0,68423.9,房地产,188439.5
2007-03-12,SSE_600649,5.2181407769,7.76,0.0,68423.9,房地产,188439.5
2007-03-13,SSE_600649,5.2315895933,7.78,0.0,68423.9,房地产,188439.5
2007-03-14,SSE_600649,5.0769282043,7.55,0.0,68423.9,房地产,188439.5
2007-03-15,SSE_600649,5.2450384098,7.8,0.0,68423.9,房地产,188439.5
2007-03-16,SSE_600649,5.0836526125,7.56,0.0,68423.9,房地产,188439.5
2007-03-19,SSE_600649,5.0298573468,7.48,0.0,68423.9,房地产,188439.5
2007-03-20,SSE_600649,5.1307234701,7.63,0.0,68423.9,房地产,188439.5
2007-03-21,SSE_600649,5.2383140015,7.79,0.0,68423.9,房地产,188439.5
2007-03-22,SSE_600649,5.1979675522,7.73,0.0,68423.9,房地产,188439.5
2007-03-23,SSE_600649,5.3055580837,7.89,0.0,68423.9,房地产,188439.5
2007-03-26,SSE_600649,5.500565922,8.18,0.0,68423.9,房地产,188439.5
2007-03-27,SSE_600649,5.500565922,8.18,0.0,68423.9,房地产,188439.5
2007-03-28,SSE_600649,5.4198730234,8.06,0.0,68423.9,房地产,188439.5
2007-03-29,SSE_600649,5.4198730234,8.06,0.0,68423.9,房地产,188439.5
2007-03-30,SSE_600649,5.3593533495,7.97,0.0,68423.9,房地产,188439.5
