Date,Code,AdjClose,Close,ST,FreeFloatA,Industry,TotalShare
2009-09-03,SZE_002289,14.572219044,22.22,0.0,1480.0,元器件,7350.0
2009-09-04,SZE_002289,14.211520553,21.67,0.0,1480.0,元器件,7350.0
2009-09-07,SZE_002289,14.500079346,22.11,0.0,1480.0,元器件,7350.0
2009-09-08,SZE_002289,14.644358742,22.33,0.0,1480.0,元器件,7350.0
2009-09-09,SZE_002289,16.10682717,24.56,0.0,1480.0,元器件,7350.0
2009-09-10,SZE_002289,16.113385325,24.57,0.0,1480.0,元器件,7350.0
2009-09-11,SZE_002289,16.264222875,24.8,0.0,1480.0,元器件,7350.0
2009-09-14,SZE_002289,16.428176735,25.05,0.0,1480.0,元器件,7350.0
2009-09-15,SZE_002289,15.83794284,24.15,0.0,1480.0,元器件,7350.0
2009-09-16,SZE_002289,16.775758918,25.58,0.0,1480.0,元器件,7350.0
2009-09-17,SZE_002289,18.45464644,28.14,0.0,1480.0,元器件,7350.0
2009-09-18,SZE_002289,19.320322819,29.46,0.0,1480.0,元器件,7350.0
2009-09-21,SZE_002289,18.13985503,27.66,0.0,1480.0,元器件,7350.0
2009-09-22,SZE_002289,18.428413823,28.1,0.0,1480.0,元器件,7350.0
2009-09-23,SZE_002289,19.805626244,30.2,0.0,1480.0,元器件,7350.0
2009-09-24,SZE_002289,18.316925198,27.93,0.0,1480.0,元器件,7350.0
2009-09-25,SZE_002289,17.910319626,27.31,0.0,1480.0,元器件,7350.0
2009-09-28,SZE_002289,16.64459583,25.38,0.0,1480.0,元器件,7350.0
2009-09-29,SZE_002289,15.739570525,24.0,0.0,1480.0,元器件,7350.0
2009-09-30,SZE_002289,15.510035121,23.65,0.0,1480.0,元器件,7350.0
2009-10-09,SZE_002289,16.559339823,25.25,0.0,1480.0,元器件,7350.0
2009-10-12,SZE_002289,16.657712139,25.4,0.0,1480.0,元器件,7350.0
2009-10-13,SZE_002289,17.372550967,26.49,0.0,1480.0,元器件,7350.0
2009-10-14,SZE_002289,17.215155261,26.25,0.0,1480.0,元器件,7350.0
2009-10-16,SZE_002289,18.133296875,27.65,0.0,1480.0,元器件,7350.0
2009-10-19,SZE_002289,18.546460602,28.28,0.0,1480.0,元器件,7350.0
2009-10-20,SZE_002289,18.808786777,28.68,0.0,1480.0,元器件,7350.0
2009-10-21,SZE_002289,18.382506742,28.03,0.0,1480.0,元器件,7350.0
2009-10-22,SZE_002289,19.333439128,29.48,0.0,1480.0,元器件,7350.0
2009-10-23,SZE_002289,19.333439128,29.48,0.0,1480.0,元器件,7350.0
2009-10-26,SZE_002289,18.959624328,28.91,0.0,1480.0,元器件,7350.0
2009-10-27,SZE_002289,17.910319626,27.31,0.0,1480.0,元器件,7350.0
2009-10-28,SZE_002289,18.946508019,28.89,0.0,1480.0,元器件,7350.0
2009-10-29,SZE_002289,18.421855668,28.09,0.0,1480.0,元器件,7350.0
2009-10-30,SZE_002289,18.166087647,27.7,0.0,1480.0,元器件,7350.0
2009-11-02,SZE_002289,18.284134426,27.88,0.0,1480.0,元器件,7350.0
2009-11-03,SZE_002289,18.474320903,28.17,0.0,1480.0,元器件,7350.0
