Date,Code,AdjClose,Close,ST,FreeFloatA,Industry,TotalShare
2007-01-04,SZE_000001,3.3240926607,14.11,1.0,140936.2,银行,194582.2
2007-01-05,SZE_000001,3.0767292806,13.06,1.0,140936.2,银行,194582.2
2007-01-08,SZE_000001,3.1497603738,13.37,1.0,140936.2,银行,194582.2
2007-01-09,SZE_000001,3.2510615675,13.8,1.0,140936.2,银行,194582.2
2007-01-10,SZE_000001,3.3170251356,14.08,1.0,140936.2,银行,194582.2
2007-01-11,SZE_000001,3.4819340557,14.78,1.0,140936.2,银行,194582.2
2007-01-12,SZE_000001,3.6562663426,15.52,1.0,140936.2,银行,194582.2
2007-01-15,SZE_000001,3.8400219964,16.3,1.0,140936.2,银行,194582.2
2007-01-16,SZE_000001,4.0096426,17.02,1.0,140936.2,银行,194582.2
2007-01-17,SZE_000001,4.0096426,17.02,1.0,140936.2,银行,194582.2
2007-01-18,SZE_000001,3.8117518958,16.18,1.0,140936.2,银行,194582.2
2007-01-19,SZE_000001,3.9931517079,16.95,1.0,140936.2,银行,194582.2
2007-01-22,SZE_000001,4.1839748869,17.76,1.0,140936.2,银行,194582.2
2007-01-23,SZE_000001,4.2640735052,18.1,1.0,140936.2,银行,194582.2
2007-01-24,SZE_000001,4.1721956783,17.71,1.0,140936.2,银行,194582.2
2007-01-25,SZE_000001,4.0991645851,17.4,1.0,140936.2,银行,194582.2
2007-01-26,SZE_000001,4.3041228144,18.27,1.0,140936.2,银行,194582.2
2007-01-29,SZE_000001,4.5185044105,19.18,1.0,140936.2,银行,194582.2
2007-01-30,SZE_000001,4.7446652152,20.14,1.0,140936.2,银行,194582.2
2007-01-31,SZE_000001,4.5067252019,19.13,1.0,140936.2,银行,194582.2
2007-02-01,SZE_000001,4.348883807,18.46,1.0,140936.2,银行,194582.2
2007-02-02,SZE_000001,4.1321463692,17.54,1.0,140936.2,银行,194582.2
2007-02-05,SZE_000001,3.9318998233,16.69,1.0,140936.2,银行,194582.2
2007-02-06,SZE_000001,4.1274346857,17.52,1.0,140936.2,银行,194582.2
