Date,Code,AdjClose,Close,ST,FreeFloatA,Industry,TotalShare
2007-02-01,SSE_600158,5.073565484,17.9,0.0,9734.4,文教休闲,25364.8
2007-02-02,SSE_600158,4.5662089356,16.11,0.0,9734.4,文教休闲,25364.8
2007-02-05,SSE_600158,4.4953490825,15.86,0.0,9734.4,文教休闲,25364.8
2007-02-06,SSE_600158,4.620062424,16.3,0.0,9734.4,文教休闲,25364.8
2007-02-07,SSE_600158,4.8184700127,17.0,0.0,9734.4,文教休闲,25364.8
2007-02-08,SSE_600158,4.8326419834,17.05,0.0,9734.4,文教休闲,25364.8
2007-02-09,SSE_600158,5.1444253371,18.15,0.0,9734.4,文教休闲,25364.8
2007-02-12,SSE_600158,5.3088201964,18.73,0.0,9734.4,文教休闲,25364.8
2007-02-13,SSE_600158,5.3258265611,18.79,0.0,9734.4,文教休闲,25364.8
2007-02-14,SSE_600158,5.3768456554,18.97,0.0,9734.4,文教休闲,25364.8
2007-02-15,SSE_600158,5.753820074,20.3,0.0,9734.4,文教休闲,25364.8
2007-02-16,SSE_600158,6.3292020814,22.33,0.0,9734.4,文教休闲,25364.8
2007-02-26,SSE_600158,6.4709217877,22.83,0.0,9734.4,文教休闲,25364.8
2007-02-27,SSE_600158,5.8246799272,20.55,0.0,9734.4,文教休闲,25364.8
2007-02-28,SSE_600158,6.2583422283,22.08,0.0,9734.4,文教休闲,25364.8
2007-03-01,SSE_600158,6.0259219101,21.26,0.0,9734.4,文教休闲,25364.8
2007-03-02,SSE_600158,5.9947435747,21.15,0.0,9734.4,文教休闲,25364.8
2007-03-05,SSE_600158,6.5842975527,23.23,0.0,9734.4,文教休闲,25364.8
2007-03-06,SSE_600158,6.5191064878,23.0,0.0,9734.4,文教休闲,25364.8
2007-03-07,SSE_600158,7.1710171366,25.3,0.0,9734.4,文教休闲,25364.8
2007-03-08,SSE_600158,7.5961762554,26.8,0.0,9734.4,文教休闲,25364.8
2007-03-09,SSE_600158,7.5678323141,26.7,0.0,9734.4,文教休闲,25364.8
2007-03-12,SSE_600158,7.9391379445,28.01,0.0,9734.4,文教休闲,25364.8
2007-03-13,SSE_600158,7.9646474917,28.1,0.0,9734.4,文教休闲,25364.8
2007-03-14,SSE_600158,7.7520679323,27.35,0.0,9734.4,文教休闲,25364.8
2007-03-15,SSE_600158,7.9221315798,27.95,0.0,9734.4,文教休闲,25364.8
2007-03-16,SSE_600158,7.6528641379,27.0,0.0,9734.4,文教休闲,25364.8
2007-03-19,SSE_600158,7.4261126079,26.2,0.0,9734.4,文教休闲,25364.8
2007-03-20,SSE_600158,7.8739468797,27.78,0.0,9734.4,文教休闲,25364.8
2007-03-21,SSE_600158,7.8399341501,27.66,0.0,9734.4,文教休闲,25364.8
2007-03-22,SSE_600158,7.9363035504,28.0,0.0,9734.4,文教休闲,25364.8
2007-03-23,SSE_600158,7.9448067328,28.03,0.0,9734.4,文教休闲,25364.8
2007-03-26,SSE_600158,8.5768766227,30.26,0.0,9734.4,文教休闲,25364.8
2007-03-27,SSE_600158,8.3472906985,29.45,0.0,9734.4,文教休闲,25364.8
2007-03-28,SSE_600158,8.1460487157,28.74,0.0,9734.4,文教休闲,25364.8
2007-03-29,SSE_600158,8.0213353742,28.3,0.0,9734.4,文教休闲,25364.8
2007-03-30,SSE_600158,8.0836920449,28.52,0.0,9734.4,文教休闲,25364.8
2007-04-02,SSE_600158,8.1347111392,28.7,0.0,9734.4,文教休闲,25364.8
2007-04-03,SSE_600158,8.3331187279,29.4,0.0,9734.4,文教休闲,25364.8
2007-04-04,SSE_600158,8.2367493277,29.06,0.0,9734.4,文教休闲,25364.8
2007-04-05,SSE_600158,8.267927663,29.17,0.0,9734.4,文教休闲,25364.8
2007-04-06,SSE_600158,8.3047747867,29.3,0.0,9734.4,文教休闲,25364.8
2007-04-09,SSE_600158,8.8036281527,31.06,0.0,9734.4,文教休闲,25364.8
2007-04-10,SSE_600158,8.9170039177,31.46,0.0,9734.4,文教休闲,25364.8
2007-04-11,SSE_600158,9.262800001,32.68,0.0,9734.4,文教休闲,25364.8
2007-04-13,SSE_600158,9.8580227673,34.78,0.0,9734.4,文教休闲,25364.8
2007-04-16,SSE_600158,10.844391923,38.26,0.0,9734.4,文教休闲,25364.8
2007-04-17,SSE_600158,11.042799512,38.96,0.0,9734.4,文教休闲,25364.8
2007-04-18,SSE_600158,10.906748594,38.48,0.0,9734.4,文教休闲,25364.8
2007-04-19,SSE_600158,11.87327699,41.89,0.0,9734.4,文教休闲,25364.8
2007-04-20,SSE_600158,13.060888129,46.08,0.0,9734.4,文教休闲,25364.8
2007-04-23,SSE_600158,14.36754382,50.69,0.0,9734.4,文教休闲,25364.8
2007-04-24,SSE_600158,14.177639414,50.02,0.0,9734.4,文教休闲,25364.8
2007-04-25,SSE_600158,15.597957885,30.53,0.0,9734.4,文教休闲,25364.8
2007-04-26,SSE_600158,16.129300047,31.57,0.0,17521.9,文教休闲,45656.7
2007-04-27,SSE_600158,14.94910736,29.26,0.0,17521.9,文教休闲,45656.7
2007-04-30,SSE_600158,14.61190945,28.6,0.0,17521.9,文教休闲,45656.7
2007-05-08,SSE_600158,14.453528613,28.29,0.0,17521.9,文教休闲,45656.7
2007-05-09,SSE_600158,13.845550563,27.1,0.0,17521.9,文教休闲,45656.7
2007-05-10,SSE_600158,14.708981576,28.79,0.0,17521.9,文教休闲,45656.7
2007-05-11,SSE_600158,14.315584014,28.02,0.0,17521.9,文教休闲,45656.7
2007-05-14,SSE_600158,14.27471154,27.94,0.0,17521.9,文教休闲,45656.7
2007-05-15,SSE_600158,13.7280422,26.87,0.0,17521.9,文教休闲,45656.7
2007-05-16,SSE_600158,14.47907391,28.34,0.0,17521.9,文教休闲,45656.7
2007-05-17,SSE_600158,15.194342204,29.74,0.0,17521.9,文教休闲,45656.7
2007-05-18,SSE_600158,14.770290287,28.91,0.0,17521.9,文教休闲,45656.7
2007-05-21,SSE_600158,14.739635931,28.85,0.0,17521.9,文教休闲,45656.7
2007-05-22,SSE_600158,14.642563806,28.66,0.0,17521.9,文教休闲,45656.7
2007-05-23,SSE_600158,14.734526872,28.84,0.0,17521.9,文教休闲,45656.7
2007-05-24,SSE_600158,14.387110843,28.16,0.0,17521.9,文教休闲,45656.7
2007-05-25,SSE_600158,14.54549168,28.47,0.0,17521.9,文教休闲,45656.7
2007-05-28,SSE_600158,14.995088894,29.35,0.0,17521.9,文教休闲,45656.7
2007-05-29,SSE_600158,16.497152313,32.29,0.0,17521.9,文教休闲,45656.7
