Date,Code,AdjClose,Close,ST,FreeFloatA,Industry,TotalShare
2007-05-21,SSE_600759,0.9713857238,2.04,1.0,6916.0,石油,20855.2
2007-05-22,SSE_600759,1.0190026711,2.14,1.0,6916.0,石油,20855.2
2007-05-23,SSE_600759,1.071381313,2.25,1.0,6916.0,石油,20855.2
2007-11-19,SSE_600759,4.1541024777,7.27,1.0,9059.5,石油,93855.2
2007-11-20,SSE_600759,4.1369603767,7.24,1.0,9059.5,石油,93855.2
2007-11-21,SSE_600759,4.3426655888,7.6,1.0,9059.5,石油,93855.2
2007-11-22,SSE_600759,4.3426655888,7.6,1.0,9059.5,石油,93855.2
2007-11-23,SSE_600759,4.1541024777,7.27,1.0,9059.5,石油,93855.2
2007-11-26,SSE_600759,3.9598253329,6.93,1.0,9059.5,石油,93855.2
2007-11-27,SSE_600759,3.7598341545,6.58,1.0,9059.5,石油,93855.2
2007-11-28,SSE_600759,3.6341254138,6.36,1.0,9059.5,石油,93855.2
2007-11-29,SSE_600759,3.6341254138,6.36,1.0,9059.5,石油,93855.2
2007-11-30,SSE_600759,3.6226973464,6.34,1.0,9059.5,石油,93855.2
2007-12-04,SSE_600759,3.8055464239,6.66,1.0,9059.5,石油,93855.2
2007-12-05,SSE_600759,3.7255499525,6.52,1.0,9059.5,石油,93855.2
2007-12-06,SSE_600759,3.6169833128,6.33,1.0,9059.5,石油,93855.2
2007-12-07,SSE_600759,3.6455534811,6.38,1.0,9059.5,石油,93855.2
2007-12-10,SSE_600759,3.7084078515,6.49,1.0,9059.5,石油,93855.2
2007-12-11,SSE_600759,3.8284025585,6.7,1.0,9059.5,石油,93855.2
2007-12-12,SSE_600759,3.7998323902,6.65,1.0,9059.5,石油,93855.2
2007-12-14,SSE_600759,3.7026938178,6.48,1.0,9059.5,石油,93855.2
2007-12-17,SSE_600759,3.5769850771,6.26,1.0,9059.5,石油,93855.2
2007-12-18,SSE_600759,3.5712710434,6.25,1.0,9059.5,石油,93855.2
2007-12-19,SSE_600759,3.5998412118,6.3,1.0,9059.5,石油,93855.2
2007-12-20,SSE_600759,3.6512675148,6.39,1.0,9059.5,石油,93855.2
2007-12-21,SSE_600759,3.7312639861,6.53,1.0,9059.5,石油,93855.2
2007-12-24,SSE_600759,3.7826902892,6.62,1.0,9059.5,石油,93855.2
2007-12-25,SSE_600759,3.7484060872,6.56,1.0,9059.5,石油,93855.2
2007-12-26,SSE_600759,3.8626867605,6.76,1.0,9059.5,石油,93855.2
2007-12-27,SSE_600759,4.0569639053,7.1,1.0,9059.5,石油,93855.2
2007-12-28,SSE_600759,4.2626691174,7.46,1.0,9059.5,石油,93855.2
2008-01-02,SSE_600759,4.4740883632,7.83,1.0,9059.5,石油,93855.2
2008-01-03,SSE_600759,4.5255146662,7.92,1.0,9059.5,石油,93855.2
2008-01-04,SSE_600759,4.5312286999,7.93,1.0,9059.5,石油,93855.2
2008-01-07,SSE_600759,4.7597900466,8.33,1.0,9059.5,石油,93855.2
2008-01-08,SSE_600759,4.9997794608,8.75,1.0,9059.5,石油,93855.2
2008-01-09,SSE_600759,5.2283408075,9.15,1.0,9059.5,石油,93855.2
2008-01-10,SSE_600759,5.1826285382,9.07,1.0,9059.5,石油,93855.2
2008-01-11,SSE_600759,5.1883425719,9.08,1.0,9059.5,石油,93855.2
2008-01-14,SSE_600759,5.1997706392,9.1,1.0,9059.5,石油,93855.2
2008-01-15,SSE_600759,5.0740618985,8.88,1.0,9059.5,石油,93855.2
2008-01-16,SSE_600759,5.1597724035,9.03,1.0,9059.5,石油,93855.2
2008-01-17,SSE_600759,5.0626338311,8.86,1.0,9059.5,石油,93855.2
2008-01-18,SSE_600759,5.0112075281,8.77,1.0,9059.5,石油,93855.2
2008-01-21,SSE_600759,4.7597900466,8.33,1.0,9059.5,石油,93855.2
2008-01-22,SSE_600759,4.5198006325,7.91,1.0,9059.5,石油,93855.2
2008-01-23,SSE_600759,4.5769409692,8.01,1.0,9059.5,石油,93855.2
2008-01-24,SSE_600759,4.5655129019,7.99,1.0,9059.5,石油,93855.2
2008-01-25,SSE_600759,4.4169480265,7.73,1.0,9059.5,石油,93855.2
2008-01-29,SSE_600759,4.2169568481,7.38,1.0,9059.5,石油,93855.2
2008-01-30,SSE_600759,4.4169480265,7.73,1.0,9059.5,石油,93855.2
2008-01-31,SSE_600759,4.2569550837,7.45,1.0,9059.5,石油,93855.2
2008-02-01,SSE_600759,4.045535838,7.08,1.0,9059.5,石油,93855.2
2008-02-04,SSE_600759,4.2455270164,7.43,1.0,9059.5,石油,93855.2
2008-02-05,SSE_600759,4.2683831511,7.47,1.0,9059.5,石油,93855.2
2008-02-13,SSE_600759,4.2569550837,7.45,1.0,9059.5,石油,93855.2
2008-02-14,SSE_600759,4.4169480265,7.73,1.0,9059.5,石油,93855.2
2008-02-15,SSE_600759,4.3312375214,7.58,1.0,9059.5,石油,93855.2
2008-02-18,SSE_600759,4.4912304642,7.86,1.0,9059.5,石油,93855.2
2008-02-19,SSE_600759,4.7140777773,8.25,1.0,9059.5,石油,93855.2
2008-02-22,SSE_600759,5.1883425719,9.08,0.0,9059.5,石油,93855.2
2008-02-25,SSE_600759,5.7083196358,9.99,0.0,9059.5,石油,93855.2
2008-02-26,SSE_600759,6.2797230027,10.99,0.0,9059.5,石油,93855.2
2008-02-27,SSE_600759,6.3197212384,11.06,0.0,9059.5,石油,93855.2
2008-02-28,SSE_600759,6.3940036761,11.19,0.0,9059.5,石油,93855.2
2008-02-29,SSE_600759,6.0797318243,10.64,0.0,9059.5,石油,93855.2
2008-03-03,SSE_600759,6.0911598916,10.66,0.0,9059.5,石油,93855.2
2008-03-04,SSE_600759,6.7025614943,11.73,0.0,9059.5,石油,93855.2
2008-03-05,SSE_600759,6.8854105717,12.05,0.0,9059.5,石油,93855.2
2008-03-06,SSE_600759,6.4911422485,11.36,0.0,9059.5,石油,93855.2
2008-03-07,SSE_600759,6.0968739253,10.67,0.0,9059.5,石油,93855.2
2008-03-10,SSE_600759,5.7083196358,9.99,0.0,9059.5,石油,93855.2
2008-03-11,SSE_600759,6.2797230027,10.99,0.0,9059.5,石油,93855.2
