Date,Code,AdjClose,Close,ST,FreeFloatA,Industry,TotalShare
2015-12-09,SZE_002783,16.239212055,41.3,0.0,2087.0,化工,8347.0
2015-12-10,SZE_002783,17.86313326,45.43,0.0,2087.0,化工,8347.0
2015-12-11,SZE_002783,19.648266983,49.97,0.0,2087.0,化工,8347.0
2015-12-14,SZE_002783,21.614273285,54.97,0.0,2087.0,化工,8347.0
2015-12-15,SZE_002783,23.776880217,60.47,0.0,2087.0,化工,8347.0
2015-12-16,SZE_002783,26.155747842,66.52,0.0,2087.0,化工,8347.0
2015-12-17,SZE_002783,28.770536224,73.17,0.0,2087.0,化工,8347.0
2015-12-18,SZE_002783,31.64876945,80.49,0.0,2087.0,化工,8347.0
2015-12-21,SZE_002783,34.814039597,88.54,0.0,2087.0,化工,8347.0
2015-12-22,SZE_002783,38.293870751,97.39,0.0,2087.0,化工,8347.0
2015-12-23,SZE_002783,42.123651028,107.13,0.0,2087.0,化工,8347.0
2015-12-24,SZE_002783,46.334836527,117.84,0.0,2087.0,化工,8347.0
2015-12-25,SZE_002783,50.966747374,129.62,0.0,2087.0,化工,8347.0
2015-12-28,SZE_002783,56.062635709,142.58,0.0,2087.0,化工,8347.0
2015-12-29,SZE_002783,61.669685682,156.84,0.0,2087.0,化工,8347.0
2015-12-30,SZE_002783,55.834578978,142.0,0.0,2087.0,化工,8347.0
2015-12-31,SZE_002783,50.25112108,127.8,0.0,2087.0,化工,8347.0
2016-01-04,SZE_002783,46.806678039,119.04,0.0,2087.0,化工,8347.0
2016-01-05,SZE_002783,50.113500639,127.45,0.0,2087.0,化工,8347.0
2016-01-06,SZE_002783,55.126816709,140.2,0.0,2087.0,化工,8347.0
2016-01-07,SZE_002783,49.614135038,126.18,0.0,2087.0,化工,8347.0
2016-01-08,SZE_002783,44.824943687,114.0,0.0,2087.0,化工,8347.0
2016-01-11,SZE_002783,40.342449318,102.6,0.0,2087.0,化工,8347.0
2016-01-12,SZE_002783,36.308204386,92.34,0.0,2087.0,化工,8347.0
2016-01-13,SZE_002783,36.858686151,93.74,0.0,2087.0,化工,8347.0
2016-01-14,SZE_002783,36.921598352,93.9,0.0,2087.0,化工,8347.0
2016-01-15,SZE_002783,33.229438517,84.51,0.0,2087.0,化工,8347.0
2016-01-18,SZE_002783,33.469291286,85.12,0.0,2087.0,化工,8347.0
2016-01-19,SZE_002783,34.959524063,88.91,0.0,2087.0,化工,8347.0
2016-01-20,SZE_002783,33.032837887,84.01,0.0,2087.0,化工,8347.0
2016-01-21,SZE_002783,30.68149435,78.03,0.0,2087.0,化工,8347.0
2016-01-22,SZE_002783,33.681619967,85.66,0.0,2087.0,化工,8347.0
2016-01-25,SZE_002783,33.268758643,84.61,0.0,2087.0,化工,8347.0
2016-01-26,SZE_002783,29.946207993,76.16,0.0,2087.0,化工,8347.0
2016-01-27,SZE_002783,31.876826181,81.07,0.0,2087.0,化工,8347.0
2016-01-28,SZE_002783,29.883295791,76.0,0.0,2087.0,化工,8347.0
2016-01-29,SZE_002783,31.471828883,80.04,0.0,2087.0,化工,8347.0
2016-02-01,SZE_002783,31.727409702,80.69,0.0,2087.0,化工,8347.0
2016-02-02,SZE_002783,32.230707316,81.97,0.0,2087.0,化工,8347.0
2016-02-03,SZE_002783,31.766729828,80.79,0.0,2087.0,化工,8347.0
2016-02-04,SZE_002783,33.170458328,84.36,0.0,2087.0,化工,8347.0
2016-02-05,SZE_002783,31.947602408,81.25,0.0,2087.0,化工,8347.0
2016-02-15,SZE_002783,31.003919383,78.85,0.0,2087.0,化工,8347.0
2016-02-16,SZE_002783,32.159931089,81.79,0.0,2087.0,化工,8347.0
2016-02-17,SZE_002783,33.044633925,84.04,0.0,2087.0,化工,8347.0
2016-02-18,SZE_002783,33.638367828,85.55,0.0,2087.0,化工,8347.0
2016-02-19,SZE_002783,33.795648332,85.95,0.0,2087.0,化工,8347.0
2016-02-22,SZE_002783,34.302877958,87.24,0.0,2087.0,化工,8347.0
2016-02-23,SZE_002783,35.219036895,89.57,0.0,2087.0,化工,8347.0
