Date,Code,AdjClose,Close,ST,FreeFloatA,Industry,TotalShare
2007-01-04,SSE_600770,3.5076656943,12.01,0.0,17415.0,综合类,27000.0
2007-01-05,SSE_600770,3.6303317719,12.43,0.0,17415.0,综合类,27000.0
2007-01-08,SSE_600770,3.7091885361,12.7,0.0,17415.0,综合类,27000.0
2007-01-09,SSE_600770,3.7091885361,12.7,0.0,17415.0,综合类,27000.0
2007-01-10,SSE_600770,3.7559184704,12.86,0.0,17415.0,综合类,27000.0
2007-01-11,SSE_600770,3.8230927509,13.09,0.0,17415.0,综合类,27000.0
2007-01-12,SSE_600770,3.5573162495,12.18,0.0,17415.0,综合类,27000.0
2007-01-15,SSE_600770,3.6945854316,12.65,0.0,17415.0,综合类,27000.0
2007-01-16,SSE_600770,3.82017213,13.08,0.0,17415.0,综合类,27000.0
2007-01-17,SSE_600770,3.6712204644,12.57,0.0,17415.0,综合类,27000.0
2007-01-18,SSE_600770,4.01585373,13.75,0.0,17415.0,综合类,27000.0
2007-01-19,SSE_600770,4.1297579449,14.14,0.0,17415.0,综合类,27000.0
2007-01-22,SSE_600770,4.3809313418,15.0,0.0,17415.0,综合类,27000.0
2007-01-23,SSE_600770,4.2582652642,14.58,0.0,17415.0,综合类,27000.0
2007-01-24,SSE_600770,4.4159787925,15.12,0.0,17415.0,综合类,27000.0
2007-01-25,SSE_600770,4.0304568345,13.8,0.0,17415.0,综合类,27000.0
2007-01-26,SSE_600770,4.01585373,13.75,0.0,17415.0,综合类,27000.0
2007-01-29,SSE_600770,4.1764878792,14.3,0.0,17415.0,综合类,27000.0
2007-01-30,SSE_600770,4.2290590553,14.48,0.0,17415.0,综合类,27000.0
2007-01-31,SSE_600770,3.8902670315,13.32,0.0,17415.0,综合类,27000.0
2007-02-01,SSE_600770,3.9837269001,13.64,0.0,17415.0,综合类,27000.0
2007-02-02,SSE_600770,3.7646803331,12.89,0.0,17415.0,综合类,27000.0
2007-02-05,SSE_600770,3.7792834375,12.94,0.0,17415.0,综合类,27000.0
2007-02-06,SSE_600770,3.8990288942,13.35,0.0,17415.0,综合类,27000.0
2007-02-07,SSE_600770,4.0655042852,13.92,0.0,17415.0,综合类,27000.0
2007-02-08,SSE_600770,4.071345527,13.94,0.0,17415.0,综合类,27000.0
2007-02-09,SSE_600770,4.1589641538,14.24,0.0,17415.0,综合类,27000.0
2007-02-12,SSE_600770,4.1677260165,14.27,0.0,17415.0,综合类,27000.0
2007-02-13,SSE_600770,4.1794085001,14.31,0.0,17415.0,综合类,27000.0
2007-02-14,SSE_600770,4.2699477478,14.62,0.0,17415.0,综合类,27000.0
2007-02-15,SSE_600770,4.3225189239,14.8,0.0,17415.0,综合类,27000.0
