Date,Code,AdjClose,Close,ST,FreeFloatA,Industry,TotalShare
2007-01-04,SZE_000786,2.0056530514,4.65,0.0,27358.4,建材,57515.0
2007-01-05,SZE_000786,2.0789780016,4.82,0.0,27358.4,建材,57515.0
2007-01-08,SZE_000786,2.165242649,5.02,0.0,27358.4,建材,57515.0
2007-01-09,SZE_000786,2.1609294166,5.01,0.0,27358.4,建材,57515.0
2007-01-10,SZE_000786,2.212688205,5.13,0.0,27358.4,建材,57515.0
2007-01-11,SZE_000786,2.2428808316,5.2,0.0,27358.4,建材,57515.0
2007-01-12,SZE_000786,2.1091706282,4.89,0.0,27358.4,建材,57515.0
2007-01-15,SZE_000786,2.2342543669,5.18,0.0,27358.4,建材,57515.0
2007-01-16,SZE_000786,2.3032660848,5.34,0.0,27358.4,建材,57515.0
2007-01-17,SZE_000786,2.3377719437,5.42,0.0,27358.4,建材,57515.0
2007-01-18,SZE_000786,2.3463984085,5.44,0.0,27358.4,建材,57515.0
2007-01-19,SZE_000786,2.4154101264,5.6,0.0,27358.4,建材,57515.0
2007-01-22,SZE_000786,2.4887350766,5.77,0.0,27358.4,建材,57515.0
2007-01-23,SZE_000786,2.5016747737,5.8,0.0,27358.4,建材,57515.0
2007-01-24,SZE_000786,2.6698908361,6.19,0.0,27358.4,建材,57515.0
2007-01-25,SZE_000786,2.6310717448,6.1,0.0,27358.4,建材,57515.0
2007-01-26,SZE_000786,2.6181320477,6.07,0.0,27358.4,建材,57515.0
2007-01-29,SZE_000786,2.7173363922,6.3,0.0,27358.4,建材,57515.0
2007-01-30,SZE_000786,2.6310717448,6.1,0.0,27358.4,建材,57515.0
2007-01-31,SZE_000786,2.4412895206,5.66,0.0,27358.4,建材,57515.0
2007-02-01,SZE_000786,2.5534335622,5.92,0.0,27358.4,建材,57515.0
2007-02-02,SZE_000786,2.4542292177,5.69,0.0,27358.4,建材,57515.0
2007-02-05,SZE_000786,2.5016747737,5.8,0.0,27358.4,建材,57515.0
2007-02-06,SZE_000786,2.6224452801,6.08,0.0,27358.4,建材,57515.0
2007-02-07,SZE_000786,2.6267585124,6.09,0.0,27358.4,建材,57515.0
2007-02-08,SZE_000786,2.6742040685,6.2,0.0,27358.4,建材,57515.0
2007-02-09,SZE_000786,2.6353849772,6.11,0.0,27358.4,建材,57515.0
2007-02-12,SZE_000786,2.7777216453,6.44,0.0,27358.4,建材,57515.0
2007-02-13,SZE_000786,2.8122275043,6.52,0.0,27358.4,建材,57515.0
2007-02-14,SZE_000786,2.820853969,6.54,0.0,27358.4,建材,57515.0
2007-02-15,SZE_000786,2.8898656869,6.7,0.0,27358.4,建材,57515.0
2007-02-16,SZE_000786,2.8941789193,6.71,0.0,27358.4,建材,57515.0
2007-02-26,SZE_000786,2.9976964961,6.95,0.0,27358.4,建材,57515.0
2007-02-27,SZE_000786,2.7000834627,6.26,0.0,27358.4,建材,57515.0
2007-02-28,SZE_000786,2.855359828,6.62,0.0,27358.4,建材,57515.0
2007-03-01,SZE_000786,2.7216496245,6.31,0.0,27358.4,建材,57515.0
2007-03-02,SZE_000786,2.8984921516,6.72,0.0,27358.4,建材,57515.0
2007-03-05,SZE_000786,3.0839611435,7.15,0.0,27358.4,建材,57515.0
2007-03-06,SZE_000786,3.0063229609,6.97,0.0,27358.4,建材,57515.0
2007-03-07,SZE_000786,3.0408288198,7.05,0.0,27358.4,建材,57515.0
2007-03-08,SZE_000786,3.1055273053,7.2,0.0,27358.4,建材,57515.0
2007-03-09,SZE_000786,3.0322023551,7.03,0.0,27358.4,建材,57515.0
2007-03-12,SZE_000786,3.1055273053,7.2,0.0,27358.4,建材,57515.0
2007-03-13,SZE_000786,3.1314066995,7.26,0.0,27358.4,建材,57515.0
2007-03-14,SZE_000786,3.0753346787,7.13,0.0,27358.4,建材,57515.0
2007-03-15,SZE_000786,3.1184670024,7.23,0.0,27358.4,建材,57515.0
2007-03-16,SZE_000786,3.019262658,7.0,0.0,27358.4,建材,57515.0
2007-03-19,SZE_000786,3.0969008406,7.18,0.0,27358.4,建材,57515.0
2007-03-20,SZE_000786,3.3255021561,7.71,0.0,27358.4,建材,57515.0
2007-03-21,SZE_000786,3.3600080151,7.79,0.0,27358.4,建材,57515.0
2007-03-22,SZE_000786,3.3988271064,7.88,0.0,27358.4,建材,57515.0
2007-03-23,SZE_000786,3.5282240774,8.18,0.0,27358.4,建材,57515.0
2007-03-26,SZE_000786,3.8819091317,9.0,0.0,27358.4,建材,57515.0
2007-03-27,SZE_000786,3.9509208496,9.16,0.0,27358.4,建材,57515.0
2007-03-28,SZE_000786,4.0328722646,9.35,0.0,27358.4,建材,57515.0
2007-03-29,SZE_000786,3.7999577167,8.81,0.0,27358.4,建材,57515.0
2007-03-30,SZE_000786,3.8517165051,8.93,0.0,27358.4,建材,57515.0
2007-04-02,SZE_000786,3.920728223,9.09,0.0,27358.4,建材,57515.0
2007-04-03,SZE_000786,3.9552340819,9.17,0.0,27358.4,建材,57515.0
2007-04-04,SZE_000786,3.9293546877,9.11,0.0,27358.4,建材,57515.0
2007-04-05,SZE_000786,4.0371854969,9.36,0.0,27358.4,建材,57515.0
2007-04-06,SZE_000786,4.1148236796,9.54,0.0,27358.4,建材,57515.0
2007-04-09,SZE_000786,4.5245807546,10.49,0.0,27358.4,建材,57515.0
2007-04-10,SZE_000786,4.5116410575,10.46,0.0,27358.4,建材,57515.0
2007-04-11,SZE_000786,4.4814484309,10.39,0.0,27358.4,建材,57515.0
2007-04-12,SZE_000786,4.6280983314,10.73,0.0,27358.4,建材,57515.0
2007-04-13,SZE_000786,4.4900748956,10.41,0.0,27358.4,建材,57515.0
2007-04-16,SZE_000786,4.9084584354,11.38,0.0,27358.4,建材,57515.0
2007-04-17,SZE_000786,5.0378554064,11.68,0.0,27358.4,建材,57515.0
