Date,Code,AdjClose,Close,ST,FreeFloatA,Industry,TotalShare
2007-01-04,SSE_600594,1.4446218213,9.1,0.0,7425.0,ҽҩ,12060.0
2007-01-05,SSE_600594,1.493834213,9.41,0.0,7425.0,ҽҩ,12060.0
2007-01-08,SSE_600594,1.5525715837,9.78,0.0,7425.0,ҽҩ,12060.0
2007-01-09,SSE_600594,1.5303466326,9.64,0.0,7425.0,ҽҩ,12060.0
2007-01-10,SSE_600594,1.5176466606,9.56,0.0,7425.0,ҽҩ,12060.0
2007-01-11,SSE_600594,1.606546465,10.12,0.0,7425.0,ҽҩ,12060.0
2007-01-12,SSE_600594,1.5366966187,9.68,0.0,7425.0,ҽҩ,12060.0
2007-01-15,SSE_600594,1.609721458,10.14,0.0,7425.0,ҽҩ,12060.0
2007-01-16,SSE_600594,1.6113089545,10.15,0.0,7425.0,ҽҩ,12060.0
2007-01-17,SSE_600594,1.5716215418,9.9,0.0,7425.0,ҽҩ,12060.0
2007-01-18,SSE_600594,1.6287714161,10.26,0.0,7425.0,ҽҩ,12060.0
2007-01-19,SSE_600594,1.6811588008,10.59,0.0,7425.0,ҽҩ,12060.0
2007-01-22,SSE_600594,1.7081462414,10.76,0.0,7425.0,ҽҩ,12060.0
2007-01-23,SSE_600594,1.6732213183,10.54,0.0,7425.0,ҽҩ,12060.0
2007-01-24,SSE_600594,1.6843337938,10.61,0.0,7425.0,ҽҩ,12060.0
2007-01-25,SSE_600594,1.5859090104,9.99,0.0,7425.0,ҽҩ,12060.0
2007-01-26,SSE_600594,1.5112966746,9.52,0.0,7425.0,ҽҩ,12060.0
2007-01-29,SSE_600594,1.5843215139,9.98,0.0,7425.0,ҽҩ,12060.0
2007-01-30,SSE_600594,1.5652715558,9.86,0.0,7425.0,ҽҩ,12060.0
2007-01-31,SSE_600594,1.4303343527,9.01,0.0,7425.0,ҽҩ,12060.0
2007-02-01,SSE_600594,1.3763594715,8.67,0.0,7425.0,ҽҩ,12060.0
2007-02-02,SSE_600594,1.3604845064,8.57,0.0,7425.0,ҽҩ,12060.0
2007-02-05,SSE_600594,1.3763594715,8.67,0.0,7425.0,ҽҩ,12060.0
2007-02-06,SSE_600594,1.4239843667,8.97,0.0,7425.0,ҽҩ,12060.0
2007-02-07,SSE_600594,1.3922344365,8.77,0.0,7425.0,ҽҩ,12060.0
2007-02-08,SSE_600594,1.4223968702,8.96,0.0,7425.0,ҽҩ,12060.0
2007-02-09,SSE_600594,1.4001719191,8.82,0.0,7425.0,ҽҩ,12060.0
2007-02-12,SSE_600594,1.4509718073,9.14,0.0,7425.0,ҽҩ,12060.0
2007-02-13,SSE_600594,1.4604967863,9.2,0.0,7425.0,ҽҩ,12060.0
2007-02-14,SSE_600594,1.4731967584,9.28,0.0,7425.0,ҽҩ,12060.0
2007-02-15,SSE_600594,1.6208339335,10.21,0.0,7425.0,ҽҩ,12060.0
2007-02-16,SSE_600594,1.6652838357,10.49,0.0,7425.0,ҽҩ,12060.0
2007-02-26,SSE_600594,1.7430711646,10.98,0.0,7425.0,ҽҩ,12060.0
2007-02-27,SSE_600594,1.5890840034,10.01,0.0,7425.0,ҽҩ,12060.0
2007-02-28,SSE_600594,1.7478336541,11.01,0.0,7425.0,ҽҩ,12060.0
2007-03-01,SSE_600594,1.8303834724,11.53,0.0,7425.0,ҽҩ,12060.0
2007-03-02,SSE_600594,1.7970460458,11.32,0.0,7425.0,ҽҩ,12060.0
2007-03-05,SSE_600594,1.7367211785,10.94,0.0,7425.0,ҽҩ,12060.0
2007-03-06,SSE_600594,1.7144962274,10.8,0.0,7425.0,ҽҩ,12060.0
2007-03-07,SSE_600594,1.7589461296,11.08,0.0,7425.0,ҽҩ,12060.0
2007-03-08,SSE_600594,1.7795835842,11.21,0.0,7425.0,ҽҩ,12060.0
2007-03-09,SSE_600594,1.8049835283,11.37,0.0,7425.0,ҽҩ,12060.0
2007-03-12,SSE_600594,1.8795958642,11.84,0.0,7425.0,ҽҩ,12060.0
2007-03-13,SSE_600594,1.8732458781,11.8,0.0,7425.0,ҽҩ,12060.0
2007-03-14,SSE_600594,1.7938710528,11.3,0.0,7425.0,ҽҩ,12060.0
2007-03-15,SSE_600594,1.8113335144,11.41,0.0,7425.0,ҽҩ,12060.0
2007-03-16,SSE_600594,1.7414836681,10.97,0.0,7425.0,ҽҩ,12060.0
2007-03-19,SSE_600594,1.7843460737,11.24,0.0,7425.0,ҽҩ,12060.0
2007-03-20,SSE_600594,1.8065710248,11.38,0.0,7425.0,ҽҩ,12060.0
2007-03-22,SSE_600594,1.7462461576,11.0,0.0,7425.0,ҽҩ,12060.0
2007-03-23,SSE_600594,1.7271961995,10.88,0.0,7425.0,ҽҩ,12060.0
2007-03-26,SSE_600594,1.8653083956,11.75,0.0,7425.0,ҽҩ,12060.0
2007-03-27,SSE_600594,1.9049958083,12.0,0.0,7425.0,ҽҩ,12060.0
2007-03-28,SSE_600594,1.9002333188,11.97,0.0,7425.0,ҽҩ,12060.0
2007-03-29,SSE_600594,1.8018085353,11.35,0.0,7425.0,ҽҩ,12060.0
2007-03-30,SSE_600594,1.8605459061,11.72,0.0,7425.0,ҽҩ,12060.0
2007-04-02,SSE_600594,1.9462707175,12.26,0.0,7425.0,ҽҩ,12060.0
2007-04-03,SSE_600594,1.9542082,12.31,0.0,7425.0,ҽҩ,12060.0
2007-04-04,SSE_600594,1.9303957524,12.16,0.0,7425.0,ҽҩ,12060.0
2007-04-05,SSE_600594,1.9319832489,12.17,0.0,7425.0,ҽҩ,12060.0
2007-04-06,SSE_600594,1.9319832489,12.17,0.0,7425.0,ҽҩ,12060.0
2007-04-09,SSE_600594,1.9129332908,12.05,0.0,7425.0,ҽҩ,12060.0
2007-04-10,SSE_600594,1.8843583537,11.87,0.0,7425.0,ҽҩ,12060.0
2007-04-11,SSE_600594,1.9796081441,12.47,0.0,7425.0,ҽҩ,12060.0
2007-04-12,SSE_600594,2.0145330672,12.69,0.0,7425.0,ҽҩ,12060.0
2007-04-13,SSE_600594,2.079620424,13.1,0.0,7425.0,ҽҩ,12060.0
2007-04-16,SSE_600594,2.1732827179,13.69,0.0,7425.0,ҽҩ,12060.0
2007-04-17,SSE_600594,2.182807697,13.75,0.0,7425.0,ҽҩ,12060.0
2007-04-18,SSE_600594,2.1970951655,13.84,0.0,7425.0,ҽҩ,12060.0
2007-04-19,SSE_600594,2.0494579904,12.91,0.0,7425.0,ҽҩ,12060.0
2007-04-20,SSE_600594,2.2542450398,14.2,0.0,7425.0,ҽҩ,12060.0
2007-04-23,SSE_600594,2.3415573477,14.75,0.0,7425.0,ҽҩ,12060.0
2007-04-24,SSE_600594,2.3526698232,14.82,0.0,7425.0,ҽҩ,12060.0
2007-04-25,SSE_600594,2.301869935,14.5,0.0,7425.0,ҽҩ,12060.0
2007-04-26,SSE_600594,2.414582187,15.21,0.0,7425.0,ҽҩ,12060.0
2007-04-27,SSE_600594,2.3780697673,14.98,0.0,7425.0,ҽҩ,12060.0
2007-04-30,SSE_600594,2.3431448442,14.76,0.0,7425.0,ҽҩ,12060.0
2007-05-08,SSE_600594,2.3796572638,14.99,0.0,7425.0,ҽҩ,12060.0
2007-05-09,SSE_600594,2.4098196975,15.18,0.0,7425.0,ҽҩ,12060.0
2007-05-10,SSE_600594,2.4050572079,15.15,0.0,7425.0,ҽҩ,12060.0
2007-05-14,SSE_600594,2.4574445927,15.48,0.0,7425.0,ҽҩ,12060.0
2007-05-15,SSE_600594,2.308219921,14.54,0.0,7425.0,ҽҩ,12060.0
2007-05-16,SSE_600594,2.3383823547,14.73,0.0,7425.0,ҽҩ,12060.0
