机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
2339,积成电子,2010-04-20,2010-01-01,2010-03-31,2010-03-31,合并本期,定期报告,36191092.44,36191092.44,20725489.01,20725489.01,80810.28,14987335.33,15602312.35,,61060.1,179859.27,,,,,,-15445773.9,,4274199.43,2594.09,2594.09,,-11174168.56,-21116.43,0.0,-11153052.13,-11154232.73,1180.6,,-0.14,-0.14,,,,,,,,,,,,,,,
2339,积成电子,2010-08-18,2010-01-01,2010-06-30,2010-06-30,合并本期,定期报告,131917818.25,131917818.25,69695831.3,69695831.3,598558.82,25312340.63,29740019.14,,-2522865.89,748891.64,,,,,,8345042.61,,5530487.32,102594.09,2594.09,,13772935.84,1934259.01,0.0,11838676.83,11553658.02,285018.81,,0.14,0.14,,11838676.83,11553658.02,285018.81,,,,,,,,,,,
2339,积成电子,2010-10-28,2010-01-01,2010-09-30,2010-09-30,合并本期,定期报告,213314455.28,213314455.28,119922103.0,119922103.0,1103248.48,37055604.05,43019812.13,,-4046355.73,-372840.93,,17889.67,17889.67,,,16650773.95,,10960001.79,142074.57,37074.57,,27468701.17,3585880.8,0.0,23882820.37,22502713.91,1380106.46,,0.27,0.27,,23882820.37,22502713.91,1380106.46,,,,,,,,,,,
2339,积成电子,2011-03-31,2010-01-01,2010-12-31,2010-12-31,合并本期,定期报告,394649482.36,394649482.36,231420932.2,231420932.2,2838245.84,53586179.15,65848177.77,,-5285296.1,3991685.5,,193063.15,193063.15,,,42442621.15,,20469699.95,187852.25,82852.25,,62724468.85,5594648.44,0.0,57129820.41,54603317.19,2526503.22,,0.65,0.65,,57129820.41,54603317.19,2526503.22,,,,,,,,,,,
2339,积成电子,2011-04-22,2011-01-01,2011-03-31,2011-03-31,合并本期,定期报告,47191608.07,47191608.07,25017538.34,25017538.34,232066.06,10825620.51,17353839.25,,-587720.52,773189.33,,35327.2,35327.2,,,-6387597.7,,2934316.45,200.0,0.0,,-3453481.25,19066.02,0.0,-3472547.27,-4023270.34,550723.07,,-0.05,-0.05,,-3472547.27,-4023270.34,550723.07,,,,,,,,,,,
2339,积成电子,2011-08-20,2011-01-01,2011-06-30,2011-06-30,合并本期,定期报告,156110420.53,156110420.53,87078840.63,87078840.63,591819.15,21632599.4,36386512.74,,-382279.15,2102337.05,,190663.4,190663.4,,,8891254.11,,6813772.86,149181.51,1181.51,,15555845.46,2523323.26,0.0,13032522.2,11314375.11,1718147.09,,0.13,0.13,,13032522.2,11314375.11,1718147.09,,,,,,,,,,,
2339,积成电子,2011-10-26,2011-01-01,2011-09-30,2011-09-30,合并本期,定期报告,262801312.49,262801312.49,144684263.6,144684263.6,921816.79,35153392.26,56046496.51,,-45690.63,2431682.07,,311250.19,311250.19,,,23920602.08,,7000566.43,929181.51,1181.51,,29991987.0,4475202.19,0.0,25516784.81,22780189.4,2736595.41,,0.26,0.26,,25516784.81,22780189.4,2736595.41,,,,,,,,,,,
2339,积成电子,2012-03-10,2011-01-01,2011-12-31,2011-12-31,合并本期,定期报告,547849659.69,547849659.69,333356392.36,333356392.36,4245084.32,55339062.86,85628599.2,,810160.82,3429490.67,,878072.53,878072.53,,0.0,65918941.99,,16696321.85,1101586.71,1181.51,0.0,81513677.13,12239470.58,0.0,69274206.55,63241687.83,6032518.72,,0.74,0.74,,69274206.55,63241687.83,6032518.72,,,,,,,,,,,
2339,积成电子,2012-04-26,2012-01-01,2012-03-31,2012-03-31,合并本期,定期报告,101137419.11,101137419.11,63471480.75,63471480.75,304452.49,11487469.42,22908963.44,,183249.88,447091.11,,-69790.8,-69790.8,,0.0,2264921.22,,102655.94,15081.25,15081.25,0.0,2352495.91,352550.29,0.0,1999945.62,1855738.47,144207.15,,0.02,0.02,,1999945.62,1855738.47,144207.15,,,,,,,,,,,
2339,积成电子,2012-08-20,2012-01-01,2012-06-30,2012-06-30,合并本期,定期报告,244316549.18,244316549.18,151851577.37,151851577.37,1272554.05,28594444.45,46710027.92,,176511.19,2988494.11,,92191.76,92191.76,,0.0,12815131.85,,9044026.36,15081.25,15081.25,0.0,21844076.96,2951940.22,0.0,18892136.74,16516747.96,2375388.78,,0.1,0.1,,18892136.74,16516747.96,2375388.78,,,,,,,,,,,
