机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
600565,迪马股份,2005-04-26,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,75766490.62,75766490.62,59492630.64,59492630.64,355043.19,4941113.79,4387240.49,,2063989.81,,,,,,193033.68,4719506.38,,,,,,4719506.38,693040.96,0.0,4026465.42,4006618.76,19846.66,,,,,,,,,,,,,,,,,,
600565,迪马股份,2005-08-16,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,156137328.18,156137328.18,117671716.95,117671716.95,835120.49,10200446.32,10032054.77,,4290793.68,,,-1868120.44,,,482266.6,11721342.13,,,170.0,,,11721172.13,1794461.53,0.0,9926710.6,9325010.79,601699.81,,,,,,,,,,,,,,,,,,
600565,迪马股份,2005-10-25,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,242588009.17,242588009.17,183230252.27,183230252.27,975564.79,17101371.84,16478596.25,,7894340.93,,,-1868120.44,,,408597.72,15448360.37,,100000.0,170.0,,,15548190.37,2344364.23,0.0,13203826.14,12542556.25,661269.89,,,,,,,,,,,,,,,,,,
600565,迪马股份,2006-02-28,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,394662742.89,394662742.89,304195487.56,304195487.56,1874094.36,25287547.87,25304759.28,,11266221.52,,,-1725202.75,,,235448.27,25244877.82,1220516.39,100000.0,468752.9,,,26096641.31,4809209.8,0.0,21287431.51,20510115.61,777315.9,,,,,,,,,,,,,,,,,,
600565,迪马股份,2006-04-24,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,69639276.91,69639276.91,48664702.61,48664702.61,458404.63,6164193.78,6375493.37,,3051203.31,,,,,,-9162.8,4916116.41,,,,,,4916116.41,728624.21,0.0,4187492.2,4162481.22,25010.98,,,,,,,,,,,,,,,,,,
600565,迪马股份,2006-08-08,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,174678402.16,174678402.16,129433828.33,129433828.33,1419457.69,12815716.42,11389946.65,,6266875.55,,,-312183.14,,,119275.88,13159670.26,,,50004.76,,,13109665.5,1868644.52,0.0,11241020.98,10855459.93,385561.05,,,,,,,,,,,,,,,,,,
600565,迪马股份,2006-10-23,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,281737570.6,281737570.6,213487752.7,213487752.7,1862982.01,19957871.92,17819520.9,,9082480.74,,,-312183.14,,,-715189.2,18499589.99,1050000.0,100151.8,84869.02,,,19564872.77,2740880.06,0.0,16823992.71,16197152.46,626840.25,,,,,,,,,,,,,,,,,,
600565,迪马股份,2007-04-12,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,448917804.57,448917804.57,343449114.87,343449114.87,3317064.84,29002312.71,27870918.35,,11652553.8,,,1404967.07,,,-840666.42,34190140.65,1558463.19,103181.8,167715.23,,,35684070.41,4819356.45,0.0,30864713.96,29975118.6,889595.36,,,,,,,,,,,,,,,,,,
600565,迪马股份,2007-04-25,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,109713249.09,109713249.09,81868059.22,81868059.22,1544301.67,10313174.64,7404909.23,,2597148.22,,,-1005102.05,-1005102.05,,,4980554.06,,4200.0,,,,4984754.06,745242.77,0.0,4239511.29,4868358.77,-628847.48,,0.0304,0.0304,,,,,,,,,,,,,,,
600565,迪马股份,2007-07-12,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,279122640.95,279122640.95,202513822.7,202513822.7,9272035.64,22230237.89,15064238.58,,4393011.91,219288.51,,117048010.99,1069283.08,,,142478016.71,,29350.0,2247.93,2247.93,,142505118.78,37721508.41,0.0,104783610.37,77533202.88,27250407.49,,0.48,0.48,,,,,,,,,,,,,,,
