机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
600282,南钢股份,2005-04-22,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,3883395603.89,3883395603.89,3533407565.96,3533407565.96,19682072.71,13375191.81,43850615.54,,42840609.42,,,,,,288311.91,230527860.36,,266000.0,10000.0,,,230783860.36,72942903.36,0.0,157840957.0,157840957.0,,,,,,,,,,,,,,,,,,,
600282,南钢股份,2005-08-10,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,7976264209.93,7976264209.93,7259906145.36,7259906145.36,36910506.17,43337252.75,99890693.72,,82782787.14,,,0.0,,,-633476.02,452803348.77,0.0,770854.4,655536.44,,,452918666.73,138835562.17,0.0,314083104.56,314083104.56,,,,,,,,,,,,,,,,,,,
600282,南钢股份,2005-10-27,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,11766736794.6,11766736794.6,10883365737.7,10883365737.7,50344933.25,46398820.42,141095797.0,,122662877.02,,,,,,-670699.62,522197929.64,,770854.4,-24918205.74,,,547886989.78,166230483.09,0.0,381656506.69,381656506.69,,,,,,,,,,,,,,,,,,,
600282,南钢股份,2006-04-14,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,14859104471.9,14859104471.9,13833652146.1,13833652146.1,63896641.67,57981817.1,183273877.37,,162953943.6,,,,,,-466678.95,556879367.15,,773254.4,-21699455.88,,,579352077.43,169117440.87,0.0,410234636.56,410234636.56,,,,,,,,,,,,,,,,,,,
600282,南钢股份,2006-04-22,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,3086393046.59,3086393046.59,2980302327.93,2980302327.93,5687173.21,15675846.32,16649286.46,,35661005.01,,,,,,244648.21,32662055.87,,280817.53,-28650.44,,,32971523.84,,0.0,32971523.84,32971523.84,,,,,,,,,,,,,,,,,,,
600282,南钢股份,2006-07-18,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,6857493332.45,6857493332.45,6432495385.57,6432495385.57,37577538.8,40169902.58,79029992.71,,83368058.79,,,,,,1022904.94,185875358.94,,280817.53,45174.49,,,186111001.98,54161275.9,0.0,131949726.08,131949726.08,,,,,,,,,,,,,,,,,,,
600282,南钢股份,2006-10-30,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,10943141426.5,10943141426.5,10195180523.0,10195180523.0,55173032.17,74354463.73,131860597.08,,129326524.14,,,,,,1495012.74,358741299.07,,280817.53,-6359344.73,,,365381461.33,106243867.23,0.0,259137594.1,259137594.1,,,,,,,,,,,,,,,,,,,
600282,南钢股份,2007-03-28,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,15707758640.8,15707758640.8,14616150768.9,14616150768.9,73421907.35,107367002.71,195907621.21,,168719938.4,,,-346550.42,,,2331065.18,548175916.96,5500000.0,917654.42,-3723667.39,,,558317238.77,168310258.15,-662609.65,389344370.97,389344370.97,,,,,,,,,,,,,,,,,,,
600282,南钢股份,2007-04-25,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,5076923352.22,5076923352.22,4561269336.34,4561269336.34,33488221.9,35749629.1,38030983.16,,50086702.24,8021590.51,,,,,,350276888.97,,355499.35,4825181.39,,,345807206.93,110391563.57,0.0,235415643.36,235415643.36,,,0.252,0.252,,,,,,,,,,,,,,,
600282,南钢股份,2007-08-10,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,10258834077.8,10258834077.8,9210581868.05,9210581868.05,62566360.19,74322933.13,78558963.43,,103832595.43,12432796.58,,495504.96,,,,717034065.94,,1287714.02,7172507.73,,,711149272.23,232150361.1,0.0,478998911.13,478998911.13,,,0.512,0.512,,,,,,,,,,,,,,,
600282,南钢股份,2007-10-28,2007-01-01,2007-09-30,2007-09-30,合并本期,定期报告,16090891584.9,16090891584.9,14501375534.9,14501375534.9,93316347.63,103440413.73,129955057.95,,150605601.55,-6344311.92,132496.3,2900081.99,,,,1121575519.38,,2754666.42,18401330.07,,,1105928855.73,366617635.29,0.0,739311220.44,739311220.44,,,0.79,0.79,,,,,,,,,,,,,,,
600282,南钢股份,2008-03-05,2007-01-01,2007-12-31,2007-12-31,合并本期,定期报告,22004651011.8,22004651011.8,20133888142.8,20133888142.8,100488148.16,134224170.8,101874134.03,,199549547.01,6391612.08,,4383468.82,,,12154237.81,1344772963.58,,13353454.45,21211303.21,,,1336915114.82,306062207.14,0.0,1030852907.68,1030852907.68,,,1.1,1.1,,,,,,,,,,,,,,,
