机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
959,首钢股份,2005-04-16,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,5244357950.14,5244357950.14,4676064646.15,4676064646.15,14749940.52,41981790.14,52439787.73,,47694238.66,,,,,,7268320.04,418695866.98,,4377.02,17989.65,,,418682254.35,139971581.16,0.0,278710673.19,284184457.31,-5473784.12,,,,,,,,,,,,,,,,,,
959,首钢股份,2005-08-05,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,10840537771.6,10840537771.6,9833069032.36,9833069032.36,24644004.61,83158706.58,99404015.84,,96651073.51,,,4147836.17,,,2678419.26,710437194.14,0.0,20426.5,107449.37,,,710350171.27,237799797.56,0.0,472550373.71,479327195.93,-6776822.22,,,,,,,,,,,,,,,,,,
959,首钢股份,2005-10-22,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,16082358980.7,16082358980.7,14521726569.4,14521726569.4,42390849.31,118531037.61,158876097.2,,147409933.48,,,4019561.8,,,4206918.79,1101650974.34,139579.7,17881361.44,19481016.57,,,1100190898.91,366621602.94,0.0,733569295.97,744352951.43,-10783655.46,,,,,,,,,,,,,,,,,,
959,首钢股份,2006-02-21,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,21218019297.6,21218019297.6,19395481984.7,19395481984.7,72979269.17,170578677.94,249104804.64,,175752224.3,,,10974946.23,,,9777163.68,1174874446.8,,498500.31,19595456.57,,,1155777490.54,402913812.19,0.0,752863678.35,792604960.92,-39741282.57,,,,,,,,,,,,,,,,,,
959,首钢股份,2006-04-15,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,5295628385.8,5295628385.8,4999801024.35,4999801024.35,22482228.77,36700871.6,65059451.31,,50470499.35,,,,,,9481463.85,130595774.27,,,129.84,,,130595644.43,49054042.56,0.0,81541601.87,99594538.58,-18052936.71,,,,,,,,,,,,,,,,,,
959,首钢股份,2006-08-12,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,11048205323.8,11048205323.8,10258083974.6,10258083974.6,43920000.0,100501693.3,145045364.64,,104810038.57,,,5075550.33,,,5642983.31,406562786.3,,511110.85,101306.31,,,406972590.84,143488871.15,0.0,263483719.69,291325889.91,-27842170.22,,,,,,,,,,,,,,,,,,
959,首钢股份,2006-10-26,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,16514103876.8,16514103876.8,15307585853.8,15307585853.8,60575805.72,152873213.78,210850591.64,,159927881.97,,,5075550.33,,,8803712.52,636169792.73,,911097.36,122301.91,,,636958588.18,220577684.57,0.0,416380903.61,447839541.4,-31458637.79,,,,,,,,,,,,,,,,,,
959,首钢股份,2007-04-12,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,22141280571.1,22141280571.1,20712067364.7,20712067364.7,79193261.81,215452871.88,267968805.85,,185144788.15,,,12887354.55,,,9330452.02,703671285.36,482000.0,987616.36,841310.95,,,704299590.77,257720631.19,0.0,446578959.58,485742953.34,-39163993.76,,,,,,,,,,,,,,,,,,
959,首钢股份,2007-04-12,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,6267134926.87,6267134926.87,5893984032.95,5893984032.95,20277744.87,59506963.1,47610501.29,,45675717.39,,,3053877.45,,,,203133844.72,,3774.7,,,,203137619.42,71265054.53,0.0,131872564.89,141275208.45,-9402643.56,,0.054,0.053,,,,,,,,,,,,,,,
959,首钢股份,2007-08-22,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,12859841166.0,12859841166.0,12112840141.4,12112840141.4,49046765.76,109197912.73,94385836.61,,94306990.1,5702975.32,-29677195.66,179308599.33,,,,543991947.73,,9355251.5,10842.0,,,553336357.23,181582821.5,0.0,371753535.73,387131634.6,-15378098.87,,0.139,0.139,,,,,,,,,,,,,,,
959,首钢股份,2007-10-17,2007-01-01,2007-09-30,2007-09-30,合并本期,定期报告,19815735383.7,19815735383.7,18644215630.9,18644215630.9,73803715.09,176589143.91,141992313.56,,141570956.88,5702975.32,-29677195.66,185450888.35,,,,787634340.7,,9846572.55,6060406.93,,,791420506.32,268997956.9,0.0,522422549.42,546421138.37,-23998588.95,,0.1924,0.1924,,,,,,,,,,,,,,,
