机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
2247,帝龙新材,2008-06-11,2008-01-01,2008-03-31,2008-03-31,合并本期,招募说明书,48442456.16,48442456.16,37048090.29,37048090.29,292661.63,2383287.38,3615939.29,,-115167.74,514732.37,,,,,,4702912.94,,926029.01,99036.46,,,5529905.49,1239327.37,0.0,4290578.12,4290578.12,,,,,,,,,,,,,,,,,,,
2247,帝龙新材,2008-08-20,2008-01-01,2008-06-30,2008-06-30,合并本期,定期报告,113950350.48,113950350.48,85028793.91,85028793.91,588753.02,5340369.94,9538018.39,,-282225.12,885238.1,,,,,,12851402.24,,4060013.36,361053.35,,,16550362.25,3617193.95,0.0,12933168.3,12933168.3,,,0.2587,0.2587,,,,,,,,,,,,,,,
2247,帝龙新材,2008-10-30,2008-01-01,2008-09-30,2008-09-30,合并本期,定期报告,170215984.56,170215984.56,125692358.57,125692358.57,812830.1,7731542.83,17277243.1,,-472829.76,675109.79,,,,,,18499729.93,,7264020.92,1437312.98,,,24326437.87,5711221.65,0.0,18615216.22,18615216.22,,,0.33,0.33,,,,,,,,,,,,,,,
2247,帝龙新材,2009-03-26,2008-01-01,2008-12-31,2008-12-31,合并本期,定期报告,216195957.56,216195957.56,160368678.49,160368678.49,1088570.56,11468778.0,24181320.68,,-2447889.36,935595.52,,,,,,20600903.67,,9057436.7,1424306.95,,,28234033.42,2955113.51,0.0,25278919.91,25278919.91,,,0.43,0.43,,,,,,,,,,,,,,,
2247,帝龙新材,2009-04-21,2009-01-01,2009-03-31,2009-03-31,合并本期,定期报告,36275129.42,36275129.42,28021930.24,28021930.24,161814.15,1516657.67,4220860.97,,-648728.54,383593.43,,,,,,2619001.5,,2609564.17,85658.79,,,5142906.88,614273.89,0.0,4528632.99,4528632.99,,,0.07,0.07,,,,,,,,,,,,,,,
2247,帝龙新材,2009-08-20,2009-01-01,2009-06-30,2009-06-30,合并本期,定期报告,101191990.14,101191990.14,72818985.42,72818985.42,403248.97,5147988.2,11853836.44,,-4659221.73,839344.39,,,,,,14787808.45,,5883884.37,175262.6,,,20496430.22,2758255.56,0.0,17738174.66,17764700.78,-26526.12,,0.27,0.27,,,,,,,,,,,,,,,
2247,帝龙新材,2009-10-27,2009-01-01,2009-09-30,2009-09-30,合并本期,定期报告,172533985.83,172533985.83,122801396.25,122801396.25,898200.81,8867773.72,19146186.26,,-4986398.18,998273.02,,,,,,24808553.95,,7589568.24,266725.44,,,32131396.75,4458686.86,0.0,27672709.89,27834152.35,-161442.46,,0.42,0.42,,,,,,,,,,,,,,,
2247,帝龙新材,2010-04-08,2009-01-01,2009-12-31,2009-12-31,合并本期,定期报告,242127461.67,242127461.67,173869791.1,173869791.1,1205268.03,11422013.75,26901942.47,,-5277846.66,591857.9,,,,,,33414435.08,,9998256.64,432117.5,19407.0,,42980574.22,3849146.96,0.0,39131427.26,39385784.18,-254356.92,,0.59,0.59,,,,,,,,,,,,,,,
2247,帝龙新材,2010-04-28,2010-01-01,2010-03-31,2010-03-31,合并本期,定期报告,66339774.64,66339774.64,49212066.93,49212066.93,405921.1,3558626.22,7541330.13,,-791223.8,890564.36,,,,,,5522489.7,,1358656.15,335975.97,,,6545169.88,927708.73,0.0,5617461.15,5646880.67,-29419.52,,0.08,0.08,,,,,,,,,,,,,,,
2247,帝龙新材,2010-08-21,2010-01-01,2010-06-30,2010-06-30,合并本期,定期报告,165470771.96,165470771.96,123054202.12,123054202.12,789378.78,8716947.75,16456886.9,,-2888874.2,1069063.64,,,,,,18273166.97,,5127886.15,443269.45,,,22957783.67,2891552.49,0.0,20066231.18,20009323.71,56907.47,,0.2,0.2,,20066231.18,20009323.71,56907.47,,,,,,,,,,,
2247,帝龙新材,2010-10-27,2010-01-01,2010-09-30,2010-09-30,合并本期,定期报告,260814814.37,260814814.37,196859605.39,196859605.39,1528453.37,13102820.93,25959985.42,,-3722385.93,1198181.07,,,,,,25888154.12,,7532724.42,526198.32,,,32894680.22,4284387.68,0.0,28610292.54,28500808.91,109483.63,,0.28,0.28,,28610292.54,28500808.91,109483.63,,,,,,,,,,,
2247,帝龙新材,2011-04-08,2010-01-01,2010-12-31,2010-12-31,合并本期,定期报告,367045995.4,367045995.4,282481715.89,282481715.89,1973188.63,18217136.01,34030220.68,,-4802411.69,465732.97,,,,,,34680412.91,,10974615.02,577539.61,231040.37,,45077488.32,4730127.02,0.0,40347361.3,39883178.72,464182.58,,0.4,0.4,,40347361.3,39883178.72,464182.58,,,,,,,,,,,
2247,帝龙新材,2011-04-28,2011-01-01,2011-03-31,2011-03-31,合并本期,定期报告,85343373.87,85343373.87,67304489.24,67304489.24,560336.47,3715696.04,8293104.55,,-458970.0,1461135.4,,,,,,4467582.17,,2295838.96,103902.58,45120.6,,6659518.55,726242.2,0.0,5933276.35,5933276.35,,,0.06,0.06,,5933276.35,5933276.35,,,,,,,,,,,,
2247,帝龙新材,2011-08-25,2011-01-01,2011-06-30,2011-06-30,合并本期,定期报告,207090629.62,207090629.62,159468003.2,159468003.2,1143001.39,8214515.72,19507204.7,,-1121251.87,2368443.55,,,,,,17510712.93,,4037168.93,218639.78,45120.6,,21329242.08,3645993.0,0.0,17683249.08,17683249.08,,,0.18,0.18,,17683249.08,17683249.08,,,,,,,,,,,,
2247,帝龙新材,2011-10-28,2011-01-01,2011-09-30,2011-09-30,合并本期,定期报告,346050480.44,346050480.44,267329922.78,267329922.78,1551660.46,14204641.45,33002240.12,,-1253522.54,2742860.04,,,,,,28472678.13,,6878597.94,323555.19,,,35027720.88,5899824.75,0.0,29127896.13,29046486.87,81409.26,,0.29,0.29,,29127896.13,29046486.87,81409.26,,,,,,,,,,,
2247,帝龙新材,2012-03-01,2011-01-01,2011-12-31,2011-12-31,合并本期,定期报告,477531316.99,477531316.99,370971400.08,370971400.08,2103626.05,21333160.65,46590393.38,,-1843617.28,646410.29,,,,,0.0,37729943.82,,8834041.07,655878.33,45120.6,0.0,45908106.56,5137979.57,0.0,40770126.99,40593713.24,176413.75,,0.41,0.41,,40770126.99,40593713.24,176413.75,,,,,,,,,,,
2247,帝龙新材,2012-04-25,2012-01-01,2012-03-31,2012-03-31,合并本期,定期报告,116890129.58,116890129.58,91891560.51,91891560.51,593661.26,4547725.13,12425645.97,,-114195.9,2244938.05,,,,,0.0,5300794.56,,1419729.78,129325.96,,0.0,6591198.38,460640.22,0.0,6130558.16,6086785.63,43772.53,,0.06,0.06,,6130558.16,6086785.63,43772.53,,,,,,,,,,,
