机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
155,*ST川化,2005-04-16,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,331555212.21,331555212.21,262546291.41,262546291.41,1274601.42,2683111.71,43105871.7,,2611229.39,,,,,,1556571.51,20890678.09,2000000.0,20678.47,852237.14,,,22059119.42,5010690.21,0.0,17048429.21,15925567.31,1122861.9,,,,,,,,,,,,,,,,,,
155,*ST川化,2005-08-05,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,791958189.11,791958189.11,538580218.75,538580218.75,4854619.04,6202190.41,116402521.2,,7200965.91,,,1959207.33,,,1687526.28,122364407.41,7000000.0,172826.8,19132155.4,,,110405078.81,18270485.89,0.0,92134592.92,87179483.02,4955109.9,,,,,,,,,,,,,,,,,,
155,*ST川化,2005-10-19,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,1277396619.44,1277396619.44,838619509.61,838619509.61,6638714.23,11422954.64,150738487.41,,10726426.1,,,1981207.33,,,3311822.31,264543557.09,26987133.07,227999.92,26143604.65,,,265615085.43,40289920.22,0.0,225325165.21,219982923.48,5342241.73,,,,,,,,,,,,,,,,,,
155,*ST川化,2006-01-24,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,1627904477.6,1627904477.6,1061485152.87,1061485152.87,7747424.82,30486464.31,223046163.64,,13213825.47,,,-21335075.34,,,10484370.89,281074742.04,38855352.95,2245464.47,27858507.19,,,294317052.27,55409143.12,0.0,238907909.15,234560199.92,4347709.23,,,,,,,,,,,,,,,,,,
155,*ST川化,2006-04-13,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,381467230.24,381467230.24,282432629.83,282432629.83,1089891.61,2475510.43,62804448.48,,4026345.68,,,500159.59,,,-1072299.64,28066264.16,19237247.48,52651.97,7844778.92,,,39511384.69,6057816.07,0.0,33453568.62,32434069.27,1019499.35,,,,,,,,,,,,,,,,,,
155,*ST川化,2006-07-27,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,889039484.83,889039484.83,611244340.13,611244340.13,2108674.18,7587911.91,159062918.95,,7551053.73,,,2717692.39,,,2253363.61,106455641.93,44982939.83,52678.03,23859446.26,,,127631813.53,17536117.19,0.0,110095696.34,108078569.59,2017126.75,,,,,,,,,,,,,,,,,,
155,*ST川化,2006-10-20,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,1174619261.02,1174619261.02,840453123.32,840453123.32,2542097.45,10698177.04,192895509.92,,10868507.74,,,4806294.89,,,4420983.09,126389123.53,48489490.05,52651.97,26282742.57,,,148648522.98,20640304.18,0.0,128008218.8,125975186.58,2033032.22,,,,,,,,,,,,,,,,,,
155,*ST川化,2007-02-13,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,1512874137.36,1512874137.36,1070047319.11,1070047319.11,4221071.86,22251104.78,232736078.56,,13004369.73,,,4824842.08,,,7327273.23,182766308.63,11140159.17,132787.27,26695249.54,,,167344005.53,26278545.26,0.0,141065460.27,137954096.62,3111363.65,,,,,,,,,,,,,,,,,,
155,*ST川化,2007-04-18,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,389400433.21,389400433.21,295760007.93,295760007.93,1286018.96,4941054.06,91870702.72,,4529822.85,,,,,,,-8987173.31,,,1610592.32,1244473.84,,-10597765.63,894684.97,0.0,-11492450.6,-12320813.37,828362.77,,-0.03,-0.03,,,,,,,,,,,,,,,
155,*ST川化,2007-08-10,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,864483731.26,864483731.26,656858254.99,656858254.99,2866528.55,12371808.25,166393144.3,,8241070.85,-248131.47,,,,,,18001055.79,,2189376.79,5111275.46,4685400.4,,15079157.12,4120680.16,0.0,10958476.96,8868115.15,2090361.81,,0.02,0.02,,,,,,,,,,,,,,,
