机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
2614,蒙发利,2011-08-23,2011-01-01,2011-06-30,2011-06-30,合并本期,招募说明书,745637039.04,745637039.04,619733849.78,619733849.78,4507109.84,26303049.71,67955922.33,,381649.31,1399642.77,15684300.0,,,,,41040115.3,,2345660.78,72822.3,,,43312953.78,7095359.32,,36217594.46,36217594.46,,,0.4,0.4,-52933.96,36164660.5,36164660.5,,,,,,,,,,,,
2614,蒙发利,2011-10-26,2011-01-01,2011-09-30,2011-09-30,合并本期,定期报告,1393528919.1,1393528919.1,1130394798.02,1130394798.02,6982169.44,41161048.68,109723837.29,,285872.82,1339146.6,20179400.0,,,,,123821446.25,,4224016.38,217786.98,50812.2,,127827675.65,16821376.8,0.0,111006298.85,111006298.85,,,1.23,1.23,-111056.76,110895242.09,110895242.09,,,,,,,,,,,,
2614,蒙发利,2012-02-29,2011-01-01,2011-12-31,2011-12-31,合并本期,定期报告,1886839584.65,1886839584.65,1527731768.23,1527731768.23,9274324.42,69856820.21,153697988.71,,-23972017.49,1803554.61,4146155.0,,,,0.0,152593300.96,,7091291.57,465876.9,140400.51,0.0,159218715.63,20777822.87,0.0,138440892.76,138440892.76,,,1.42,1.42,-126707.11,138314185.65,138314185.65,,,,,,,,,,,,
2614,蒙发利,2012-04-21,2012-01-01,2012-03-31,2012-03-31,合并本期,定期报告,316949880.41,316949880.41,267795400.74,267795400.74,3601067.7,25345376.05,46071222.35,,-12891252.69,163723.55,-2648515.0,122534.24,,,0.0,-15661638.05,,1469999.19,97498.22,10926.03,0.0,-14289137.08,841925.97,0.0,-15131063.05,-15131063.05,,,-0.06,-0.06,-5382.17,-15136445.22,-15136445.22,,,,,,,,,,,,
2614,蒙发利,2012-08-24,2012-01-01,2012-06-30,2012-06-30,合并本期,定期报告,755722725.41,755722725.41,625720091.78,625720091.78,5463253.78,44545288.79,85276573.54,,-24363461.47,-307960.54,-18225525.0,249109.58,,,0.0,1412524.11,,3737789.54,226417.95,131657.28,0.0,4923895.7,203886.59,0.0,4720009.11,4720009.11,,,0.02,0.02,-33149.29,4686859.82,4686859.82,,,,,,,,,,,,
2614,蒙发利,2012-10-23,2012-01-01,2012-09-30,2012-09-30,合并本期,定期报告,1306069570.1,1306069570.1,1085277399.46,1085277399.46,6966784.6,69627888.8,136846355.0,,-31971003.32,-477664.47,-11942775.0,249109.58,,,0.0,28106144.61,,5057548.79,582177.24,420852.97,0.0,32581516.16,3821404.09,0.0,28760112.07,28888381.38,-128269.31,,0.12,0.12,-3894.88,28756217.19,28884486.49,-128269.3,,,,,,,,,,,
2614,蒙发利,2013-03-26,2012-01-01,2012-12-31,2012-12-31,合并本期,定期报告,1771659880.55,1771659880.55,1471676273.24,1471676273.24,8871015.6,111921961.79,183265496.15,,-34935629.9,678133.88,-1103795.0,183927.15,,,,29262761.94,,9067574.49,1905076.43,1190564.49,,36425260.0,9489215.11,,26936044.89,27390800.0,-454755.11,,0.11,0.11,-66747.16,26869297.73,27324052.84,-454755.11,,,,,,,,,,,
2614,蒙发利,2013-04-26,2013-01-01,2013-03-31,2013-03-31,合并本期,定期报告,360739198.35,360739198.35,298290104.63,298290104.63,3047682.17,34811204.83,43720040.0,,-9350308.43,306452.11,2743070.0,-7831.07,,,,-7350738.03,,503030.32,147211.98,82692.51,,-6994919.69,1537104.76,,-8532024.45,-8339770.96,-192253.49,,-0.03,-0.03,-154471.79,-8686496.24,-8494242.75,-192253.49,,,,,,,,,,,
2614,蒙发利,2013-08-15,2013-01-01,2013-06-30,2013-06-30,合并本期,定期报告,881768492.63,881768492.63,704552964.38,704552964.38,5687700.69,74506081.48,93734171.26,,-10651819.23,-853838.93,12611223.87,-319690.89,,,,27084765.96,,6661830.46,1439184.74,702287.59,,32307411.68,3422968.83,,28884442.85,28693386.2,191056.65,,0.12,0.12,-222690.83,28661752.02,28470695.37,191056.65,,,,,,,,,,,
2614,蒙发利,2013-10-28,2013-01-01,2013-09-30,2013-09-30,合并本期,定期报告,1625622544.0,1625622544.0,1306440034.88,1306440034.88,8870613.85,129354976.04,146158234.34,,-15537740.61,-721662.47,22017674.99,1566474.53,1074556.72,,,74642237.49,,9255648.83,1560719.51,786623.87,,82337166.81,7444817.5,,74892349.31,74514002.71,378346.6,,0.31,0.31,-237999.39,74654349.92,74276003.32,378346.6,,,,,,,,,,,
