机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
600715,文投控股,2005-04-27,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,478744.03,478744.03,422022.51,422022.51,16292.8,,1979962.12,,4043485.5,,,,,,763965.89,-5219053.01,,,,,,-5219053.01,,0.0,-5219053.01,-5219053.01,,,,,,,,,,,,,,,,,,,
600715,文投控股,2005-08-30,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,1114270.52,1114270.52,966213.39,966213.39,41909.91,,4389427.1,,8087099.18,,,,,,1507649.9,-10862729.16,,500.0,,,,-10862229.16,,0.0,-10862229.16,-10862229.16,,,,,,,,,,,,,,,,,,,
600715,文投控股,2005-10-28,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,5533602.34,5533602.34,4672364.6,4672364.6,60226.78,,6548168.37,,12131752.33,,,,,,2192252.42,-15686657.32,,1370.0,,,,-15685287.32,,0.0,-15685287.32,-15685287.32,,,,,,,,,,,,,,,,,,,
600715,文投控股,2006-04-27,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,17283069.46,17283069.46,14571899.26,14571899.26,103331.66,,35139392.44,,16174247.84,,,-7828882.5,,,2888128.8,-53646555.44,,1390.0,6037167.28,,,-59682332.72,,0.0,-59682332.72,-59682332.72,,,,,,,,,,,,,,,,,,,
600715,文投控股,2006-04-29,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,10964602.11,10964602.11,9154049.71,9154049.71,26529.25,,3566944.39,,4044210.34,,,,,,708680.42,-5118451.16,,10.0,,,,-5118441.16,,0.0,-5118441.16,-5118441.16,,,,,,,,,,,,,,,,,,,
600715,文投控股,2006-08-29,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,40299238.12,40299238.12,33625423.64,33625423.64,249047.61,,6214847.42,,8087997.89,,,,,,1411473.81,-6466604.63,,97062.54,,,,-6369542.09,,0.0,-6369542.09,-6369542.09,,,,,,,,,,,,,,,,,,,
600715,文投控股,2006-10-18,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,77685330.12,77685330.12,64817597.89,64817597.89,498269.11,,8872314.65,,6807094.77,,,,,,2179697.08,-1130249.22,,97212.54,,,,-1033036.68,,0.0,-1033036.68,-1033036.68,,,,,,,,,,,,,,,,,,,
600715,文投控股,2007-04-28,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,123477233.43,123477233.43,103008677.76,103008677.76,892906.05,,-9538813.29,,6493467.17,,,,,,2961001.6,25581997.34,,97257.54,1333460.77,,,24345794.11,,0.0,24345794.11,24345794.11,,,,,,,,,,,,,,,,,,,
600715,文投控股,2007-04-29,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,21155259.44,21155259.44,19717979.09,19717979.09,7984.07,0.0,-22090920.32,,1471.51,,,,,,,23518745.09,,830.0,11943.04,,,23507632.05,,0.0,23507632.05,23507632.05,,,0.105,0.105,,,,,,,,,,,,,,,
600715,文投控股,2007-08-31,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,58572617.34,58572617.34,55302233.68,55302233.68,54543.12,0.0,4283478.71,,20105.49,-23360336.36,,,,,,22272592.7,,903.0,176249.23,163703.89,,22097246.47,7660624.37,0.0,14436622.1,14436622.1,,,0.064,0.064,,,,,,,,,,,,,,,
