机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
600757,长江传媒,2005-04-29,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,742344220.8,742344220.8,661219412.13,661219412.13,2034387.86,12627103.36,38516819.99,,22303656.12,,,-115237.13,,,3557047.97,9084652.18,1855139.05,1331013.67,91450.06,,,12179354.84,1860798.34,0.0,10318556.5,8652649.69,1665906.81,,,,,,,,,,,,,,,,,,
600757,长江传媒,2005-08-23,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,1578492801.78,1578492801.78,1420118361.12,1420118361.12,3980394.97,29620198.02,76075022.68,,39887706.76,,,-364654.72,,,8974796.2,17421259.71,2030239.05,2558410.21,216250.61,,,21793658.36,7464340.97,0.0,14329317.39,5707861.21,8621456.18,,,,,,,,,,,,,,,,,,
600757,长江传媒,2005-10-26,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,2707613577.21,2707613577.21,2448465189.74,2448465189.74,6956735.75,49568558.43,116505760.53,,68122466.73,,,-934160.43,,,12750744.05,29811449.65,2291239.05,3926935.31,1790244.03,,,34239379.98,10892783.47,0.0,23346596.51,8476412.35,14870184.16,,,,,,,,,,,,,,,,,,
600757,长江传媒,2006-04-28,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,3428222617.98,3428222617.98,3133388847.3,3133388847.3,12089773.39,68770437.54,416962716.36,,143547171.52,,,-14068545.72,,,15868914.3,-344735959.55,2329160.0,12452034.61,8597987.56,,,-338552752.5,15057205.23,-2599135.35,-356209093.08,-368626288.81,12417195.73,,,,,,,,,,,,,,,,,,
600757,长江传媒,2006-04-28,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,657118640.94,657118640.94,609050760.12,609050760.12,1430524.8,10704992.07,46193433.32,,21219237.47,,,-1638052.9,,,4080317.85,-29038041.89,2610176.07,2449372.49,302166.62,,,-24280659.95,1504408.59,0.0,-25785068.54,-26727518.43,942449.89,,,,,,,,,,,,,,,,,,
600757,长江传媒,2006-08-26,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,1571896014.76,1571896014.76,1440226145.92,1440226145.92,4049117.33,23498431.27,96068474.92,,53618793.86,,,771695.5,,,7770990.54,-37022262.5,2639076.07,3036201.89,820478.11,,,-32167462.65,5798710.88,0.0,-37966173.53,-43554128.61,5587955.08,,,,,,,,,,,,,,,,,,
600757,长江传媒,2006-10-27,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,2502334133.37,2502334133.37,2298059573.18,2298059573.18,6597994.09,41123528.57,317012922.76,,88248459.6,,,-2001247.42,,,11585896.19,-239123696.06,3172379.07,4666947.62,1467727.76,,,-232752097.13,8943973.58,0.0,-241696070.71,-248475836.82,6779766.11,,,,,,,,,,,,,,,,,,
600757,长江传媒,2007-04-28,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,3364364296.33,3364364296.33,3120728492.23,3120728492.23,9979163.24,62063232.46,471612349.0,,123269961.32,,,-115909735.15,,,10486842.59,-528711794.48,3706379.07,4456269.66,99661251.32,,,-620210397.07,15289014.42,53969203.7,-581530207.79,-585139204.41,3608996.62,,,,,,,,,,,,,,,,,,
600757,长江传媒,2007-04-29,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,783041857.52,783041857.52,726416290.39,726416290.39,1512519.67,17915476.23,175413598.57,,14935782.38,,,-2460791.64,,,,-155612601.36,,4102081.17,44958020.75,,,-196468540.94,1788029.03,0.0,-198256569.97,-198256569.97,-6980335.13,,-0.41,-0.41,,,,,,,,,,,,,,,
600757,长江传媒,2007-08-31,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,1461923774.4,1461923774.4,1361203554.2,1361203554.2,3789432.83,30147641.44,460460370.55,,29011897.86,84786023.34,,36246462.06,,,,-471228683.76,,5342751.12,46321969.91,,,-512207902.55,2425680.35,0.0,-514633582.9,-468030753.02,-46602829.88,,-0.94,-0.94,,,,,,,,,,,,,,,
