机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
300118,东方日升,2010-08-13,2010-01-01,2010-06-30,2010-06-30,合并本期,招募说明书,986691964.53,986691964.53,768511727.12,768511727.12,1848382.42,34141072.8,16470132.04,,80832182.96,-2901347.77,3364084.5,,,,,91153899.46,,1830960.0,209753.85,,,92775105.61,14628708.87,0.0,78146396.74,78146396.74,,,0.601,0.601,,78146396.74,78146396.74,,,,,,,,,,,,
300118,东方日升,2010-10-20,2010-01-01,2010-09-30,2010-09-30,合并本期,定期报告,1652278330.23,1652278330.23,1285700956.13,1285700956.13,2828380.38,54243091.88,36417354.41,,59985028.1,2994596.94,-22672545.0,,,,,187436377.39,,4749078.0,232703.85,4903.85,,191952751.54,24834917.57,0.0,167117833.97,167117833.97,,,1.2855,1.2855,,167117833.97,167117833.97,,,,,,,,,,,,
300118,东方日升,2011-02-23,2010-01-01,2010-12-31,2010-12-31,合并本期,定期报告,2374857182.06,2374857182.06,1849283554.02,1849283554.02,4598061.04,82345576.2,65460866.05,,99082350.95,3858605.8,41567097.8,,,,,311795265.8,,10870738.0,1260822.01,729322.01,,321405181.79,46276704.0,0.0,275128477.79,275128477.79,,,1.8974,1.8974,,275128477.79,275128477.79,,,,,,,,,,,,
300118,东方日升,2011-04-21,2011-01-01,2011-03-31,2011-03-31,合并本期,定期报告,598594723.08,598594723.08,508345710.11,508345710.11,2221612.1,14064123.07,15784639.59,,-39744652.38,13283195.92,-34617659.1,,,,,50022435.57,,30000.0,,,,50052435.57,12608478.5,0.0,37443957.07,37443957.07,,,0.107,0.107,,37443957.07,37443957.07,,,,,,,,,,,,
300118,东方日升,2011-08-16,2011-01-01,2011-06-30,2011-06-30,合并本期,定期报告,1202081938.74,1202081938.74,1018279085.44,1018279085.44,4902854.04,30261643.8,30224001.87,,-42026325.45,25702736.54,-32371190.02,,,,,102366752.48,,5450900.0,1836943.26,6376.21,,105980709.22,25691836.49,0.0,80288872.73,80288872.73,,,0.2294,0.2294,,80288872.73,80288872.73,,,,,,,,,,,,
300118,东方日升,2011-10-21,2011-01-01,2011-09-30,2011-09-30,合并本期,定期报告,1749987391.29,1749987391.29,1435554063.11,1435554063.11,6593953.25,56149743.49,71424483.89,,28799686.58,30475438.79,20127238.55,,,,,141117260.73,,7855560.0,2360119.56,,,146612701.17,28718448.4,0.0,117894252.77,117894252.77,,,0.3368,0.3368,,117894252.77,117894252.77,,,,,,,,,,,,
300118,东方日升,2012-04-20,2011-01-01,2011-12-31,2011-12-31,合并本期,定期报告,2106210712.69,2106210712.69,1747162677.91,1747162677.91,7440700.17,75128928.6,129151786.85,,92021727.38,26870512.28,27014925.82,,,,0.0,55449305.32,,8981785.06,2373136.35,,0.0,62057954.03,8341519.98,0.0,53716434.05,54121785.17,-405351.12,,0.15,0.15,-1086182.77,52630251.28,53035602.4,-405351.12,,,,,,,,,,,
300118,东方日升,2012-04-24,2012-01-01,2012-03-31,2012-03-31,合并本期,定期报告,324389994.68,324389994.68,296990869.68,296990869.68,651868.83,15186852.65,29271733.6,,-54375732.75,6639756.22,-39330497.25,2626566.78,,,0.0,-6679284.02,,628032.95,,,0.0,-6051251.07,-6178156.0,0.0,126904.93,352890.13,-225985.2,,0.001,0.001,-916668.79,-789763.86,-563778.66,-225985.2,,,,,,,,,,,
300118,东方日升,2012-08-25,2012-01-01,2012-06-30,2012-06-30,合并本期,定期报告,751807632.75,751807632.75,620099492.26,620099492.26,3425582.82,37799643.33,65283975.32,,20893100.83,-2572170.97,-35055835.9,25302119.86,,,0.0,-2875706.88,,4197380.5,501940.0,,0.0,819733.62,-304484.19,0.0,1124217.81,1512843.61,-388625.8,,0.0027,0.0027,-1070487.73,53730.08,442355.88,-388625.8,,,,,,,,,,,
300118,东方日升,2012-10-26,2012-01-01,2012-09-30,2012-09-30,合并本期,定期报告,710278446.61,710278446.61,613979427.37,613979427.37,5432630.9,70327233.55,104973033.59,,-45261746.84,14720518.99,-65380486.85,25302119.86,,,0.0,-93971017.94,,7848380.5,502740.0,,0.0,-86625377.44,-5932627.46,0.0,-80692749.98,-78926367.41,-1766382.57,,-0.1409,-0.1409,-9576165.92,-90268915.9,-88502533.33,-1766382.57,,,,,,,,,,,
300118,东方日升,2013-04-19,2012-01-01,2012-12-31,2012-12-31,合并本期,定期报告,1015902911.2,1015902911.2,936404717.54,936404717.54,6012782.97,106070936.19,151201681.05,,-48309722.05,389707045.37,-66860677.59,25302119.86,,,,-566743087.6,,11839380.5,17212572.77,16642432.77,,-572116279.87,-66601623.73,,-505514656.14,-480804734.84,-24709921.3,,-0.86,-0.86,-2769546.05,-508284202.19,-482600701.71,-25683500.48,,,,,,,,,,,
300118,东方日升,2013-04-23,2013-01-01,2013-03-31,2013-03-31,合并本期,定期报告,296739799.94,296739799.94,212324746.38,212324746.38,754851.87,13352573.88,24290653.19,,51927910.13,-10236600.29,2640501.89,1643166.93,,,,8609333.6,,1066125.0,100550.0,,,9574908.6,1966420.49,,7608488.11,7623158.3,-14670.19,,0.0136,0.0136,5939141.67,13547629.78,13562299.97,-14670.19,,,,,,,,,,,
300118,东方日升,2013-08-26,2013-01-01,2013-06-30,2013-06-30,合并本期,定期报告,891199607.06,891199607.06,697153722.44,697153722.44,1812054.77,31751219.86,55312449.98,,66897228.59,6062653.43,7156379.28,,,,,39366657.27,,1900452.06,152400.0,,,41114709.33,12456331.93,,28658377.4,30629461.14,-1971083.74,,0.0547,0.0547,16216382.86,44874760.26,46845844.0,-1971083.74,,,,,,,,,,,
300118,东方日升,2013-10-28,2013-01-01,2013-09-30,2013-09-30,合并本期,定期报告,1270952408.44,1270952408.44,1001412226.95,1001412226.95,2509142.02,53574813.12,91856144.0,,48459356.64,13887887.51,-3037972.1,-395386.61,,,,55819479.49,,4275303.86,193092.27,,,59901691.08,10186779.07,,49714912.01,50862996.8,-1148084.79,,0.0908,0.0908,-4103820.74,45611091.27,46759176.06,-1148084.79,,,,,,,,,,,
300118,东方日升,2014-04-03,2013-01-01,2013-12-31,2013-12-31,合并本期,定期报告,2163717174.62,2163717174.62,1702667661.66,1702667661.66,5901989.27,89247261.5,128868468.52,,55424512.7,88657726.79,-11466449.7,-6626.91,,,,81476477.57,,12254188.31,548092.27,,,93182573.61,17968520.65,,75214052.96,75652714.34,-438661.38,,0.14,0.14,-2533902.66,72680150.3,73202073.62,-521923.32,,,,,,,,,,,
300118,东方日升,2014-04-26,2014-01-01,2014-03-31,2014-03-31,合并本期,定期报告,494840410.29,494840410.29,409511061.53,409511061.53,895000.87,21022995.58,33344280.14,,18422720.77,49207576.64,946113.2,-4103.39,,,,-36621215.43,,1942725.01,7000.0,,,-34685490.42,-46376371.64,,11690881.22,11500927.76,189953.46,,0.0205,0.0205,1614203.7,13305084.92,12714586.32,590498.6,,,,,,,,,,,
300118,东方日升,2014-08-26,2014-01-01,2014-06-30,2014-06-30,合并本期,定期报告,874474870.55,874474870.55,700246559.85,700246559.85,1582881.96,37743122.96,67158742.43,,42523247.35,52549999.69,8156274.18,-1087.24,,,,-19174496.75,,4243242.32,20100.0,12400.0,,-14951354.43,-36743707.55,,21792353.12,21725499.57,66853.55,,0.0388,0.0388,592601.35,22384954.47,22152720.18,232234.29,,,,,,,,,,,
300118,东方日升,2014-10-28,2014-01-01,2014-09-30,2014-09-30,合并本期,定期报告,1554636349.49,1554636349.49,1220554301.54,1220554301.54,2652372.44,70102490.1,109808582.14,,123382158.41,43465205.55,12684525.58,91905.81,,,,-2552329.3,,6656764.49,133606.14,,,3970829.05,-32796631.68,,36767460.73,33024263.81,3743196.92,,0.059,0.059,10750461.57,47517922.3,39588273.52,7929648.78,,,,,,,,,,,
300118,东方日升,2015-04-04,2014-01-01,2014-12-31,2014-12-31,合并本期,定期报告,2952192280.07,2952192280.07,2346012872.66,2346012872.66,5969618.09,97836429.04,155402900.61,,190123736.48,38040145.09,,9213750.63,-531353.04,,,128020328.73,,14319482.78,45143369.26,12400.0,,97196442.25,19454895.1,,77741547.15,66947216.3,10794330.85,,0.1135,0.1135,16936077.31,94677624.46,77360456.53,17317167.93,,,,,,,,,,,
300118,东方日升,2015-04-24,2015-01-01,2015-03-31,2015-03-31,合并本期,定期报告,742643012.15,742643012.15,594239700.81,594239700.81,4909340.56,26193670.36,41396267.5,,112255039.64,-20798018.63,458384.0,116501.87,116501.87,,,-14978102.22,,2152125.01,1000400.05,,,-13826377.26,3187339.35,,-17013716.61,-20495421.45,3481704.84,,-0.0315,-0.0315,1525302.23,-15488414.38,-24274822.76,8786408.38,,,,,,,,,,,
