机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
600958,东方证券,2015-04-25,2015-01-01,2015-03-31,2015-03-31,合并本期,定期报告,984871700.82,,0,,164875840.61,,1436590446.2,,,-885339.66,1157192654.42,1980530275.85,19865304.4,-4137747.06,2489916.5,2520365853.38,,353508.18,5000221.22,,,2515719140.34,555928095.54,,1959791044.8,1939946048.5,19844996.3,,0.45,0.45,,,,,,,,,,,,,,,
600958,东方证券,2015-08-29,2015-01-01,2015-06-30,2015-06-30,合并本期,定期报告,3267970729.23,,0,,550669030.46,,2831569495.81,,,3117061.94,579507340.48,7138818548.53,161349245.11,2289363.26,12908471.36,7616138864.65,,98701220.7,14278534.93,,,7700561550.42,1767970363.45,,5932591186.97,5877605505.21,54985681.76,,1.23,1.23,,,,,,,,,,,,,,,
600958,东方证券,2015-10-28,2015-01-01,2015-09-30,2015-09-30,合并本期,定期报告,4555358880.89,,0,,708263989.64,,3454835553.33,,,4377987.93,-839839722.43,8138366196.13,220896026.59,15209699.47,12970295.82,7714587818.98,,118910155.31,14651241.75,,,7818846732.54,1851131918.13,,5967714814.41,5910867136.32,56847678.09,,1.19,1.19,,,,,,,,,,,,,,,
600958,东方证券,2016-03-14,2015-01-01,2015-12-31,2015-12-31,合并本期,定期报告,5571132452.74,,0,,818247122.56,,5222382327.94,,,-372596.43,270865036.15,9507362048.3,436295503.88,69639933.2,15705590.88,9394448207.2,,122341914.32,17704829.83,,,9499085291.69,2124915559.91,,7374169731.78,7325224517.53,48945214.25,,1.46,1.46,,,,,,,,,,,,,,,
600958,东方证券,2016-04-29,2016-01-01,2016-03-31,2016-03-31,合并本期,定期报告,1013858045.75,,0,,129679772.87,,686259608.97,,,-430543.85,-500313567.53,913935089.88,68071209.71,-56873861.25,10392750.64,565489619.5,,4105482.8,429504.53,,,569165597.77,98012350.02,,471153247.75,423098320.77,48054926.98,,0.08,0.08,,,,,,,,,,,,,,,
600958,东方证券,2016-08-29,2016-01-01,2016-06-30,2016-06-30,合并本期,定期报告,1700110001.09,,0,,158367133.63,,1391560847.74,,,-1427128.15,-581567354.88,1716597216.0,132769962.0,43658718.84,14102347.56,1344400075.39,,217475995.9,1272377.09,,,1560603694.2,204226535.08,,1356377159.12,1283431509.35,72945649.77,,0.24,0.24,,,,,,,,,,,,,,,
600958,东方证券,2016-10-28,2016-01-01,2016-09-30,2016-09-30,合并本期,定期报告,2514525826.45,,0,,173862993.44,,2366886152.17,,,122293343.47,-476878724.06,2627183372.62,221231074.42,84986355.11,18146194.87,2104920535.91,,217865535.94,6902751.7,,,2315883320.15,360800973.6,,1955082346.55,1875819989.55,79262357.0,,0.34,0.34,,,,,,,,,,,,,,,
600958,东方证券,2017-03-31,2016-01-01,2016-12-31,2016-12-31,合并本期,定期报告,3346968750.69,,0,,199058641.88,,3786160699.15,,,288256994.41,-401697205.64,3613855881.8,398583391.48,291370961.98,26407772.14,2603429825.53,,220072676.69,10179585.93,,,2813322916.29,386672253.25,,2426650663.04,2313974857.75,112675805.29,,0.41,0.41,,,,,,,,,,,,,,,
600958,东方证券,2017-04-26,2017-01-01,2017-03-31,2017-03-31,合并本期,定期报告,723895314.62,,0,,15106785.08,,1267250795.71,,,4452403.08,558644791.94,852743366.15,76005670.28,-42226614.05,11475592.2,817722466.99,,279615269.08,223768.4,,,1097113967.67,227391267.34,,869722700.33,844297461.03,25425239.3,,0.14,0.14,,,,,,,,,,,,,,,
600958,东方证券,2017-08-28,2017-01-01,2017-06-30,2017-06-30,合并本期,定期报告,1343306243.47,,0,,28501121.95,,2597230668.12,,,34541531.71,1186005467.57,2072077772.92,173443415.8,-77673355.62,19997821.98,1883440628.54,,308614767.51,9778154.57,,,2182277241.48,373674044.83,,1808603196.65,1755242262.97,53360933.68,,0.28,0.28,,,,,,,,,,,,,,,
