机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
600602,仪电电子,2005-04-28,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,728305741.31,728305741.31,654122101.81,654122101.81,261398.05,11701847.23,73171252.06,,21525209.9,,,22283825.79,,,18455566.74,8263324.79,42120.6,84253.99,539384.15,,,7850315.23,1410799.44,0.0,6439515.79,5095763.51,1343752.28,,,,,,,,,,,,,,,,,,
600602,仪电电子,2005-08-27,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,1307135050.6,1307135050.6,1225383963.18,1225383963.18,470018.05,46238894.05,142025089.35,,54453752.15,,,-58930843.02,,,35948315.92,-184419193.28,42120.6,506997.81,892299.03,,,-184762373.9,2453286.21,0.0,-187215660.11,-136641327.1,-50574333.01,,,,,,,,,,,,,,,,,,
600602,仪电电子,2005-10-29,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,2160801573.02,2160801573.02,2258079848.93,2258079848.93,606329.5,79411265.74,211258753.82,,71242379.12,,,-75666569.98,,,58385162.48,-477078411.59,379120.6,788215.58,1112929.89,,,-477024005.3,1244086.48,0.0,-478268091.78,-283548254.65,-194719837.13,,,,,,,,,,,,,,,,,,
600602,仪电电子,2006-03-18,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,3188250258.86,3188250258.86,3341973722.99,3341973722.99,858464.58,111101677.66,355574854.5,,116554321.4,,,293600984.73,,,79448381.62,-364763415.92,8500120.6,58982394.67,2663781.73,,,-299944682.38,1297562.46,0.0,-301242244.84,10418928.98,-311661173.82,,,,,,,,,,,,,,,,,,
600602,仪电电子,2006-04-26,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,185422538.79,185422538.79,177460048.7,177460048.7,92316.27,3481137.24,28867087.46,,10891156.9,,,25116202.89,,,9388018.83,-864986.06,48627.1,23188.41,64416.66,,,-857587.21,344235.13,0.0,-1201822.34,4302264.18,-5504086.52,,,,,,,,,,,,,,,,,,
600602,仪电电子,2006-08-21,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,445226079.17,445226079.17,422641321.28,422641321.28,183847.98,8306696.93,44590332.82,,15790466.91,,,4961580.8,,,40804632.45,-520373.5,48627.1,67860.84,117840.7,,,-521726.26,1004131.32,0.0,-1525857.58,7424896.12,-8950753.7,,,,,,,,,,,,,,,,,,
600602,仪电电子,2006-10-27,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,720208142.64,720208142.64,685691363.57,685691363.57,327225.13,12636902.65,68902566.42,,25085835.21,,,30633921.27,,,41848715.47,46886.4,268627.1,276701.95,121568.01,,,470647.44,1729586.76,0.0,-1258939.32,10866853.63,-12125792.95,,,,,,,,,,,,,,,,,,
600602,仪电电子,2007-04-28,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,1048424484.71,1048424484.71,994005157.95,994005157.95,488513.22,17355142.64,124122452.64,,43275282.31,,,95123018.67,,,42545373.98,6846328.6,268627.1,106201.86,174471.34,,,7046686.22,2922574.29,0.0,4124111.93,18646431.57,-14522319.64,,,,,,,,,,,,,,,,,,
600602,仪电电子,2007-04-30,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,541457260.55,541457260.55,530821546.28,530821546.28,45838.23,18920558.36,30883490.92,,24518801.62,,,52439588.7,,,,-11293386.16,,82789.79,81311.7,,,-11291908.07,543280.84,0.0,-11835188.91,5225291.2,-17060480.11,,0.005,0.005,,,,,,,,,,,,,,,
600602,仪电电子,2007-08-28,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,1022817193.54,1022817193.54,1043162616.64,1043162616.64,282948.42,31998298.94,59259017.67,,42321699.25,55820000.0,,-29595232.51,,,,-239622619.89,,210942623.75,93832.46,,,-28773828.6,1566070.68,0.0,-30339899.28,8865807.89,-39205707.17,,0.0076,0.0076,,,,,,,,,,,,,,,
600602,仪电电子,2007-10-26,2007-01-01,2007-09-30,2007-09-30,合并本期,定期报告,1626517636.43,1626517636.43,1722688940.19,1722688940.19,432401.02,47576311.95,104025177.3,,71286210.76,-34180000.0,,25246612.28,,,,-260064792.51,,218955469.05,346546.73,204007.96,,-41455870.19,2390396.28,0.0,-43846266.47,12041956.74,-55888223.21,,0.0103,0.0103,,,,,,,,,,,,,,,
