机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
601012,隆基股份,2012-04-28,2012-01-01,2012-03-31,2012-03-31,合并本期,定期报告,473394507.46,473394507.46,395472462.86,395472462.86,221908.34,5198889.39,32864099.87,,27574915.81,7884635.47,,,,,0.0,4177595.72,,10014807.99,116975.11,,0.0,14075428.6,1512213.08,0.0,12563215.52,12454499.7,108715.82,,0.06,0.06,,,,,,,,,,,,,,,
601012,隆基股份,2012-08-30,2012-01-01,2012-06-30,2012-06-30,合并本期,定期报告,798432829.56,798432829.56,659307672.7,659307672.7,1056931.92,11928918.36,60129968.02,,48065514.85,7987227.64,,4103853.79,4103853.79,,0.0,14060449.86,,20315940.79,240704.55,160269.52,0.0,34135686.1,1746783.41,0.0,32388902.69,30946502.57,1442400.12,,0.07,0.07,,32388902.69,30946502.57,1442400.12,,,,,,,,,,,
601012,隆基股份,2012-10-31,2012-01-01,2012-09-30,2012-09-30,合并本期,定期报告,1211764236.66,1211764236.66,1007506624.82,1007506624.82,1385957.18,17401630.72,92417070.67,,74572269.34,39076593.93,,4103853.79,4103853.79,,0.0,-16492056.21,,22065305.08,395587.57,162978.74,0.0,5177661.3,-11028843.57,0.0,16206504.87,14343622.42,1862882.45,,0.03,0.03,,16206504.87,14343622.42,1862882.45,,,,,,,,,,,
601012,隆基股份,2013-04-27,2012-01-01,2012-12-31,2012-12-31,合并本期,定期报告,1708325052.74,1708325052.74,1485080608.82,1485080608.82,1695124.91,21851167.56,130610914.46,,88862499.62,136637237.62,,45692192.64,5366368.99,,,-110720307.61,,35988169.16,449185.96,223410.5,,-75181324.41,-22485011.82,,-52696312.59,-54672164.57,1975851.98,,-0.11,-0.11,,-52696312.59,-54672164.57,1975851.98,,,,,,,,,,,
601012,隆基股份,2013-04-27,2013-01-01,2013-03-31,2013-03-31,合并本期,定期报告,459488661.93,459488661.93,412331632.97,412331632.97,170478.64,3841558.11,22186369.15,,19832664.07,14378103.82,,,,,,-13252144.83,,1131373.11,7911.25,7911.25,,-12128682.97,3206012.08,,-15334695.05,-15918336.19,583641.14,,-0.03,-0.03,,-15334695.05,-15918336.19,583641.14,,,,,,,,,,,
601012,隆基股份,2013-08-08,2013-01-01,2013-06-30,2013-06-30,合并本期,定期报告,971899523.94,971899523.94,848342447.66,848342447.66,380516.86,9213655.31,49873628.7,,28691194.29,8911443.17,,-174426.54,-174426.54,,,26312211.41,,4721148.76,449565.0,415318.57,,30583795.17,8519552.85,,22064242.32,20950978.98,1113263.34,,0.04,0.04,,22064242.32,20950978.98,1113263.34,,,,,,,,,,,
601012,隆基股份,2013-10-30,2013-01-01,2013-09-30,2013-09-30,合并本期,定期报告,1557388428.56,1557388428.56,1354158563.67,1354158563.67,1013458.54,16292671.54,78933454.05,,44848024.55,19048277.74,,-174426.54,-174426.54,,,42919551.93,,10588215.96,888322.41,829715.54,,52619445.48,9903304.47,,42716141.01,41320214.84,1395926.17,,0.08,0.08,,42716141.01,41320214.84,1395926.17,,,,,,,,,,,
601012,隆基股份,2014-04-30,2013-01-01,2013-12-31,2013-12-31,合并本期,定期报告,2280460646.74,2280460646.74,2000842976.93,2000842976.93,1717086.25,25145057.79,119367628.62,,64824255.25,-4596135.56,,-292426.12,-286056.45,,,72867351.34,,21525249.37,1408526.61,927655.3,,92984074.1,20660183.86,,72323890.24,70931779.47,1392110.77,,0.13,0.13,,72323890.24,70931779.47,1392110.77,,,,,,,,,,,
601012,隆基股份,2014-04-30,2014-01-01,2014-03-31,2014-03-31,合并本期,定期报告,694849219.29,694849219.29,579756220.84,579756220.84,1223219.04,9337288.05,33967942.97,,13750708.33,9482267.48,,160880.97,,,,47492453.55,,2871203.2,141048.13,140172.94,,50222608.62,1812615.0,,48409993.62,48518997.37,-109003.75,,0.09,0.09,,48409993.62,48518997.37,-109003.75,,,,,,,,,,,
601012,隆基股份,2014-08-30,2014-01-01,2014-06-30,2014-06-30,合并本期,定期报告,1456586953.64,1456586953.64,1215955885.88,1215955885.88,2655015.38,20176881.03,67359004.7,,30258245.68,11000491.38,,138301.27,-84861.13,,,109319730.86,,7787180.58,353568.13,202692.94,,116753343.31,5294849.46,,111458493.85,111457921.07,572.78,,0.21,0.21,,111458493.85,111457921.07,572.78,,,,,,,,,,,
