机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
600702,沱牌舍得,2005-04-27,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,236355092.33,236355092.33,180440140.31,180440140.31,15531563.05,21668864.27,12889817.5,,512131.39,,,84468.36,,,3403646.39,8800690.56,,18207.14,20600.0,,,8798297.7,2952959.36,0.0,5845338.34,5709577.2,135761.14,,,,,,,,,,,,,,,,,,
600702,沱牌舍得,2005-08-03,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,401577925.39,401577925.39,295381109.27,295381109.27,32073457.2,42144716.99,25195458.25,,1817098.36,,,166967.96,,,8898040.35,14031093.63,,118590.55,158197.45,,,13991486.73,6546812.26,0.0,7444674.47,7200275.02,244399.45,,,,,,,,,,,,,,,,,,
600702,沱牌舍得,2005-10-21,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,539658176.59,539658176.59,382936442.2,382936442.2,48683001.37,62685607.15,35521510.06,,2566643.05,,,-900881.48,,,8967954.2,15332045.48,,161432.98,307467.22,,,15186011.24,7023288.14,0.0,8162723.1,7809913.29,352809.81,,,,,,,,,,,,,,,,,,
600702,沱牌舍得,2006-04-13,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,813966877.84,813966877.84,587114057.25,587114057.25,71968136.9,93817096.69,55361127.63,,-5505980.83,,,-1233287.18,,,13268537.26,23247690.28,,411933.71,466845.56,,,23192778.43,8064522.37,0.0,15128256.06,14676869.67,451386.39,,,,,,,,,,,,,,,,,,
600702,沱牌舍得,2006-04-24,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,204804797.9,204804797.9,137396076.03,137396076.03,21724165.43,24390027.66,16003600.91,,989701.54,,,1408721.3,,,3564346.46,9274294.09,40000.0,11504.17,26761.25,,,9299037.01,2609381.19,0.0,6689655.82,6494795.42,194860.4,,,,,,,,,,,,,,,,,,
600702,沱牌舍得,2006-08-03,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,384269211.62,384269211.62,259638492.36,259638492.36,36012505.8,56226731.67,22151213.69,,12096.14,,,2087927.07,,,1716174.38,14032273.41,40000.0,63135.6,55236.39,,,14080172.62,2087076.51,0.0,11993096.11,11726907.38,266188.73,,,,,,,,,,,,,,,,,,
600702,沱牌舍得,2006-10-26,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,551862879.01,551862879.01,368583225.2,368583225.2,49323743.43,85403932.81,41597053.4,,2762488.04,,,1486289.51,,,10872668.98,16551394.62,40000.0,85917.59,62944.72,,,16614367.49,3514001.62,0.0,13100365.87,12739449.01,360916.86,,,,,,,,,,,,,,,,,,
600702,沱牌舍得,2007-03-23,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,811087407.87,811087407.87,535972530.01,535972530.01,75878681.6,134335393.49,54352355.16,,8797976.12,,,2700044.21,,,4751183.96,9201699.66,,283336.89,-15755649.79,,,25240686.34,4852048.45,0.0,20388637.89,19941247.37,447390.52,,,,,,,,,,,,,,,,,,
600702,沱牌舍得,2007-04-27,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,260055012.48,260055012.48,165540922.19,165540922.19,21196516.21,26574869.59,20513387.09,,3720837.81,1883714.54,,990369.28,990369.28,,,21615134.33,,82692.31,540.0,,,21697286.64,7524598.01,0.0,14172688.63,14172688.63,,,0.042,0.042,,,,,,,,,,,,,,,
600702,沱牌舍得,2007-07-31,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,428507065.23,428507065.23,245866380.64,245866380.64,38090063.76,57468987.47,36364583.17,,11347290.39,945811.92,24730.0,3749637.32,3749637.32,,,42198315.2,,1669630.39,209991.05,,,43657954.54,16406965.52,0.0,27250989.02,27250989.02,,,0.0808,0.0808,,,,,,,,,,,,,,,
