机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
559,万向钱潮,2005-04-20,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,722128835.75,722128835.75,579426895.93,579426895.93,3643077.59,22797238.23,44023602.36,,15791490.58,,,2526424.11,,,4329481.72,63302436.89,3050834.56,1801161.91,1181897.37,,,66972535.99,10423036.28,0.0,56549499.71,43350911.69,13198588.02,,,,,,,,,,,,,,,,,,
559,万向钱潮,2005-08-10,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,1499655354.92,1499655354.92,1208703928.72,1208703928.72,7254253.6,51195815.64,94829538.65,,36190634.84,,,7153521.1,,,19747859.38,128382563.95,5462911.82,4858865.08,3875668.14,,,134828672.71,41911548.53,0.0,92917124.18,70223574.55,22693549.63,,,,,,,,,,,,,,,,,,
559,万向钱潮,2005-10-18,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,2207083311.0,2207083311.0,1796993387.89,1796993387.89,9872518.54,73020955.57,159989102.94,,49514150.78,,,25224621.58,,,28168472.58,171086289.44,7135844.51,6097156.0,4143722.7,,,180175567.25,42570558.96,0.0,137605008.29,100036213.93,37568794.36,,,,,,,,,,,,,,,,,,
559,万向钱潮,2006-03-25,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,2829256531.57,2829256531.57,2313649921.75,2313649921.75,10984910.47,96163296.52,187801118.51,,56618942.52,,,10828954.38,,,36744840.68,211612136.86,18112239.32,10183143.27,6663191.2,,,233244328.25,48574807.38,0.0,184669520.87,136099841.4,48569679.47,,,,,,,,,,,,,,,,,,
559,万向钱潮,2006-04-19,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,808924766.5,808924766.5,653268041.11,653268041.11,3933943.4,25837566.26,51662344.73,,14234525.83,,,3069680.29,,,8707282.48,71765307.94,759700.0,1629677.08,1177533.8,,,72977151.22,15910525.48,0.0,57066625.74,49358296.48,7708329.26,,,,,,,,,,,,,,,,,,
559,万向钱潮,2006-08-15,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,1693692567.69,1693692567.69,1370152778.15,1370152778.15,7953070.84,61164246.31,109369211.65,,34218303.49,,,6726792.1,,,16479799.47,134041548.82,1550159.53,2749445.56,2673150.42,,,135668003.49,44667790.92,0.0,91000212.57,75097829.31,15902383.26,,,,,,,,,,,,,,,,,,
559,万向钱潮,2006-10-26,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,2469069145.15,2469069145.15,2011123279.49,2011123279.49,11676510.31,88331919.93,149077152.61,,50046225.8,,,10290233.71,,,28918138.67,198022429.39,4378059.53,5167990.69,4214206.22,,,203354273.39,54041944.0,0.0,149312329.39,116415413.05,32896916.34,,,,,,,,,,,,,,,,,,
559,万向钱潮,2007-03-30,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,3374174579.0,3374174579.0,2724146045.61,2724146045.61,16002883.23,122249839.95,204293835.87,,63683876.46,,,15497023.12,,,37780887.54,297076008.54,9457951.52,6757728.4,12615643.95,,,300676044.51,81528839.09,0.0,219147205.42,173993198.02,45154007.4,,,,,,,,,,,,,,,,,,
559,万向钱潮,2007-04-24,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,1036371960.53,1036371960.53,812557760.46,812557760.46,5595711.67,31517077.19,56643145.74,,16932472.44,3038087.2,,2658164.36,,,,112745870.19,,4340952.0,2507004.77,,,114579817.42,25494971.12,0.0,89084846.3,68057300.03,21027546.27,,0.07,0.07,,,,,,,,,,,,,,,
559,万向钱潮,2007-08-21,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,2149448075.52,2149448075.52,1695905768.66,1695905768.66,10690285.54,70248693.13,97144093.61,,36254392.0,26692726.47,,20726910.69,21414294.16,,,233239026.8,,14687548.35,2952648.62,202907.96,,244973926.53,68669871.52,0.0,176304055.01,126018200.11,50285854.9,,0.123,0.123,,,,,,,,,,,,,,,
