机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
776,广发证券,2005-04-12,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,,13894740.0,,7452778.49,722526.52,0.0,1843159.53,,1337945.37,0.0,,0.0,,,0.0,2538330.09,,,,,0.0,2538330.09,431607.78,153365.77,2260088.08,2260088.08,-153365.77,,0.012,,,,,,,,,,,,,,,,
776,广发证券,2005-07-28,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,,42112893.0,,22605760.11,1818384.2,0.0,3710330.33,,2558736.24,0.0,,0.0,,,0.0,11419682.12,,4215.0,195.14,,0.0,11423701.98,1717586.96,-341978.49,9364136.53,9364136.53,341978.49,,0.051,,,,,,,,,,,,,,,,
776,广发证券,2005-10-18,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,,64572173.0,,29995370.45,2948019.75,0.0,9991881.76,,3671818.91,0.0,,0.0,,,0.0,17965082.13,,6215.0,50195.14,,0.0,17921101.99,2671937.29,-108190.05,15140974.65,15140974.65,108190.05,,0.082,,,,,,,,,,,,,,,,
776,广发证券,2006-02-23,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,,85899100.51,,46597437.1,4341024.08,0.0,10338797.05,,4628350.59,0.0,,0.0,,,0.0,19993491.69,,302712.29,437895.14,,0.0,19858308.84,3940938.92,-317361.19,15600008.73,15600008.73,317361.19,,0.08,,,,,,,,,,,,,,,,
776,广发证券,2006-04-12,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,15133080.0,15133080.0,7375297.84,7375297.84,380674.25,0.0,2097710.27,,905541.94,0.0,,0.0,,,0.0,4373855.7,,,,,0.0,4373855.7,690719.76,230942.67,3914078.61,3914078.61,-230942.67,,0.02,,,,,,,,,,,,,,,,
776,广发证券,2006-08-04,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,37370393.0,37370393.0,20724505.56,20724505.56,1496185.59,0.0,4293610.13,,1756410.99,,,0.0,,,0.0,9099680.73,,1400.0,1100.0,,0.0,9099980.73,1466741.19,491293.88,8124533.42,8124533.42,-491293.88,,0.06,,,,,,,,,,,,,,,,
776,广发证券,2006-10-18,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,58928650.0,58928650.0,33578377.29,33578377.29,2824420.04,0.0,6609268.81,,2599616.81,,,0.0,,,0.0,13316967.05,,1990.43,340146.53,,0.0,12978810.95,2829193.79,1397327.69,11546944.85,11546944.85,-1397327.69,,0.06,,,,,,,,,,,,,,,,
776,广发证券,2007-03-16,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,85698182.72,85698182.72,41867282.08,41867282.08,4458991.22,0.0,13471942.65,,3424018.96,7873192.77,,,,,,14602755.04,,64604.08,378434.03,173745.25,,14288925.09,2601024.31,0.0,11687900.78,11486458.23,201442.55,,0.062,0.062,,,,,,,,,,,,,,,
776,广发证券,2007-04-16,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,13698600.0,13698600.0,6861996.4,6861996.4,712327.25,0.0,3088510.22,,959898.12,,,,,,,2075868.01,,52927.2,645394.45,,,1483400.76,310367.96,0.0,1173032.8,2067500.88,-894468.08,,0.01,0.01,,,,,,,,,,,,,,,
776,广发证券,2007-07-20,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,31513590.0,31513590.0,13462224.0,13462224.0,1661556.08,0.0,5388788.37,,1444627.98,-1198006.46,,,,,,10754400.03,,52927.2,1145394.45,,,9661932.78,1183834.57,0.0,8478098.21,9428476.66,-950378.45,,0.05,0.05,,,,,,,,,,,,,,,
776,广发证券,2007-10-16,2007-01-01,2007-09-30,2007-09-30,合并本期,定期报告,49870748.0,49870748.0,24092926.97,24092926.97,2631032.43,0.0,8216298.12,,1875547.01,-1198006.46,,,,,,14252949.93,,227818.2,1145394.45,,,13335373.68,1971717.3,0.0,11363656.38,12774164.74,-1410508.36,,0.06,0.06,,,,,,,,,,,,,,,
776,广发证券,2008-04-07,2007-01-01,2007-12-31,2007-12-31,合并本期,定期报告,72115386.34,72115386.34,38790170.38,38790170.38,3831473.43,0.0,11299095.44,,2106629.75,1573511.23,,,,,,14514506.11,,508250.79,1145894.45,,,13876862.45,2612688.43,0.0,11264174.02,11339556.87,-75382.85,,0.062,0.062,,,,,,,,,,,,,,,
776,广发证券,2008-04-14,2008-01-01,2008-03-31,2008-03-31,合并本期,定期报告,13347410.0,13347410.0,8159855.65,8159855.65,694065.37,0.0,1612864.58,,71373.54,,,,,,,2809250.86,,108875.11,1000.0,,,2917125.97,632568.9,0.0,2284557.07,2284557.07,,,0.01,0.01,,,,,,,,,,,,,,,
776,广发证券,2008-08-07,2008-01-01,2008-06-30,2008-06-30,合并本期,定期报告,29567150.0,29567150.0,16983095.0,16983095.0,1552460.96,,2513408.02,,62224.7,-177359.55,,,,,,8633320.87,,,1000.0,,,8632320.87,1509719.76,,7122601.11,7122601.11,,,0.04,0.04,,,,,,,,,,,,,,,
776,广发证券,2008-10-18,2008-01-01,2008-09-30,2008-09-30,合并本期,定期报告,45890838.0,45890838.0,26395394.44,26395394.44,2401291.73,,4355497.58,,31323.96,-177359.55,,,,,,12884689.84,,2981544.23,1000.0,,,15865234.07,2593555.52,,13271678.55,13271678.55,,,0.07,0.07,,,,,,,,,,,,,,,
776,广发证券,2009-04-08,2008-01-01,2008-12-31,2008-12-31,合并本期,定期报告,58520537.5,58520537.5,34369097.18,34369097.18,3021870.42,0.0,8134039.4,,10370.34,1330160.86,,,,,,11654999.3,,2981544.23,11000.0,,,14625543.53,1998544.86,0.0,12626998.67,12626998.67,,,0.069,0.069,,,,,,,,,,,,,,,
776,广发证券,2009-04-16,2009-01-01,2009-03-31,2009-03-31,合并本期,定期报告,10630735.0,10630735.0,6126211.18,6126211.18,551227.89,0.0,1648840.13,,-11124.72,,,,,,,2315580.52,,,,,,2315580.52,375680.05,0.0,1939900.47,1939900.47,,,0.01,0.01,,,,,,,,,,,,,,,
776,广发证券,2009-08-10,2009-01-01,2009-06-30,2009-06-30,合并本期,定期报告,23924147.0,23924147.0,9487376.11,9487376.11,1454997.34,,4023461.09,,-83824.16,3048471.71,,,,,,5993664.91,,,,,,5993664.91,1199900.84,,4793764.07,4793764.07,,,0.03,0.03,,,,,,,,,,,,,,,
776,广发证券,2009-10-17,2009-01-01,2009-09-30,2009-09-30,合并本期,定期报告,38597275.0,38597275.0,17238450.25,17238450.25,2212433.57,0.0,6307901.55,,-511447.96,3048471.71,,,,,,10301465.88,,,34411.55,,,10267054.33,1962303.1,0.0,8304751.23,8304751.23,,,0.05,0.05,,,,,,,,,,,,,,,
776,广发证券,2010-02-09,2009-01-01,2009-12-31,2009-12-31,合并本期,定期报告,50241217.0,50241217.0,32176483.83,32176483.83,2836747.43,0.0,14729716.94,,-615938.25,10604435.61,,,,,,-9490228.56,,1500000.0,34411.55,,,-8024640.11,-306795.05,0.0,-7717845.06,-7717845.06,,,-0.04,-0.04,,,,,,,,,,,,,,,
776,广发证券,2010-04-28,2010-01-01,2010-03-31,2010-03-31,合并本期,定期报告,1685128414.22,,0.0,,94181279.45,,712081015.91,,,1261771.07,-78166302.79,369563491.12,118406641.52,-147067.0,1565697.61,1170420166.73,,3407478.31,1666178.36,,,1172161466.68,258197763.89,,913963702.79,869714442.83,44249259.96,,0.36,0.36,,,,,,,,,,,,,,,
776,广发证券,2010-08-17,2010-01-01,2010-06-30,2010-06-30,合并本期,定期报告,3319243311.76,,0.0,,173296465.91,,1334897532.72,,,2673237.04,-293318808.16,603944702.51,242988867.67,-994857.05,3330051.72,2121337165.11,,58768327.61,12892754.45,,,2167212738.27,452586523.26,,1714626215.01,1639639020.97,74987194.04,,0.66,0.66,,,,,,,,,,,,,,,
776,广发证券,2010-10-26,2010-01-01,2010-09-30,2010-09-30,合并本期,定期报告,5041606146.04,,0.0,,253197734.56,,2237949480.97,,,4082995.46,142668279.23,936023140.47,349994310.15,-2125162.29,5550178.08,3628492370.54,,61453334.5,30653242.75,,0.0,3659292462.29,805096610.28,,2854195852.01,2735791689.07,118404162.94,,1.1,,,,,,,,,,,,,,,,
776,广发证券,2011-04-07,2010-01-01,2010-12-31,2010-12-31,合并本期,定期报告,7607919235.16,,0.0,,395177313.38,,4174170656.47,,,6488445.5,25666948.85,2579352493.01,525356689.97,-3044187.94,6556427.52,5640614501.25,,127979275.0,80947975.78,,0.0,5687645800.47,1489423230.4,,4198222570.07,4026999525.35,171223044.72,,1.62,1.62,,,,,,,,,,,,,,,
776,广发证券,2011-04-28,2011-01-01,2011-03-31,2011-03-31,合并本期,定期报告,1429995949.25,,0.0,,89005468.32,,783286071.9,,,364337.04,-108747790.78,406006057.28,116865855.16,-1380414.04,200837.25,853418761.7,,3158904.64,1692805.07,,0.0,854884861.27,190317972.68,,664566888.59,665629981.78,-1063093.19,,0.27,0.27,,,,,,,,,,,,,,,
776,广发证券,2011-08-23,2011-01-01,2011-06-30,2011-06-30,合并本期,定期报告,2832732599.21,,0.0,,170337244.09,,1390832322.89,,,1175855.74,-319445401.16,752854206.43,233519540.2,2321418.39,2133090.55,1708250490.7,,16128058.75,4221995.29,,0.0,1720156554.16,379317817.51,,1340838736.65,1343025031.02,-2186294.37,,0.54,0.54,,,,,,,,,,,,,,,
776,广发证券,2011-10-25,2011-01-01,2011-09-30,2011-09-30,合并本期,定期报告,4124977516.29,,0.0,,226539935.79,,2148779218.38,,,1762691.29,-614707776.62,803463245.1,346987449.45,5697002.06,5722560.05,1948070701.42,,31941740.96,5093819.73,,0.0,1974918622.65,422327671.43,,1552590951.22,1559666188.56,-7075237.34,,0.61,0.61,,,,,,,,,,,,,,,
