机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
600555,海航创新,2005-04-29,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,321772585.25,321772585.25,270546934.93,270546934.93,1022159.88,12367461.81,29692289.52,,6104055.66,,,6576947.45,,,5453824.06,14070454.96,,177406.92,12348.63,,,14235513.25,3213648.76,0.0,11021864.49,8953842.13,2068022.36,,,,,,,,,,,,,,,,,,
600555,海航创新,2005-08-20,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,854127460.53,854127460.53,742823843.16,742823843.16,2224279.81,19674461.43,64287212.3,,9028132.74,,,10301096.46,,,4324342.01,30714969.56,,2853841.65,3447166.17,,,30121645.04,7452672.09,0.0,22668972.95,18240382.6,4428590.35,,,,,,,,,,,,,,,,,,
600555,海航创新,2005-10-28,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,1146976972.33,1146976972.33,1001012350.93,1001012350.93,2843917.75,43192753.4,87617357.35,,20725757.91,,,17728068.1,,,29642563.79,38955466.88,417000.0,9710568.42,4088471.64,,,44994563.66,10496743.33,0.0,34497820.33,28581760.05,5916060.28,,,,,,,,,,,,,,,,,,
600555,海航创新,2006-04-29,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,1390136427.51,1390136427.51,1193592373.45,1193592373.45,3260633.14,55916473.42,145173022.14,,30656063.72,,,48770671.61,,,14901129.8,25209663.05,866806.11,15698728.22,11775476.2,,,29999721.18,14302466.39,0.0,15697254.79,47797368.86,-32100114.07,,,,,,,,,,,,,,,,,,
600555,海航创新,2006-04-29,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,245270786.38,245270786.38,185576258.13,185576258.13,3333070.89,10610527.73,22351115.3,,1880793.65,,,11713324.99,,,4243937.71,37476283.38,,290946.42,39337.26,,,37727892.54,11592820.0,0.0,26135072.54,21589948.8,4545123.74,,,,,,,,,,,,,,,,,,
600555,海航创新,2006-08-30,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,416054780.46,416054780.46,297422105.06,297422105.06,7559720.85,21046329.58,37998708.49,,-1304804.15,,,25419432.56,,,1815639.16,80567792.35,,1032738.34,139071.85,,,81461458.84,24151528.82,0.0,57309930.02,42986939.15,14322990.87,,,,,,,,,,,,,,,,,,
600555,海航创新,2006-10-21,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,626419166.6,626419166.6,474523317.5,474523317.5,8971852.27,31382608.4,67213770.95,,-15385473.32,,,51162963.13,,,-7652239.62,103223814.31,,3386997.63,326330.73,,,106284481.21,27502760.54,0.0,78781720.67,58178299.57,20603421.1,,,,,,,,,,,,,,,,,,
600555,海航创新,2007-04-30,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,730463244.3,730463244.3,619294040.29,619294040.29,1174677.22,41594750.66,92267818.23,,15952337.5,,,180177608.12,,,3809372.92,144166601.44,180000.0,1211342.03,2736882.91,,,142821060.56,10051552.83,0.0,132769507.73,137369174.99,-4599667.26,,,,,,,,,,,,,,,,,,
600555,海航创新,2007-04-25,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,197924576.65,197924576.65,159300077.24,159300077.24,1449933.52,14956878.08,30853382.68,,2709506.5,,-1422697.53,28852538.72,,,,16084639.82,,7310798.9,11170.0,,,23384268.72,3127110.64,0.0,20257158.08,20153635.59,103522.49,,0.05,0.05,,,,,,,,,,,,,,,
600555,海航创新,2007-08-29,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,483441062.34,483441062.34,374644121.01,374644121.01,7237524.26,38274500.84,81314604.06,,3135066.27,-9377736.09,,56665191.66,,,,44878173.65,,4042779.21,314700.18,,,48606252.68,9161123.4,0.0,39445129.28,51702302.69,-12257173.41,,0.12,0.12,,,,,,,,,,,,,,,
