机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
603333,明星电缆,2012-08-14,2012-01-01,2012-06-30,2012-06-30,合并本期,定期报告,580962673.21,580962673.21,428039592.31,428039592.31,1238241.74,38757140.67,39509617.3,,24753979.19,11484045.14,,,,,0.0,37180056.86,,4901917.44,148635.2,74510.2,0.0,41933339.1,6290000.85,0.0,35643338.25,35643338.25,,,0.13,,,35643338.25,35643338.25,,,,,,,,,,,,
603333,明星电缆,2012-10-30,2012-01-01,2012-09-30,2012-09-30,合并本期,定期报告,903360523.83,903360523.83,672748974.6,672748974.6,3460977.58,59951630.55,58563968.59,,32018158.53,14288842.39,,147428.88,,,0.0,62475400.47,,7443493.13,2454805.99,191922.19,0.0,67464087.61,10569613.13,0.0,56894474.48,56894474.48,,,0.19,,,56894474.48,56894474.48,,,,,,,,,,,,
603333,明星电缆,2013-04-22,2012-01-01,2012-12-31,2012-12-31,合并本期,定期报告,1154114523.68,1154114523.68,852986064.92,852986064.92,5285400.75,80194698.45,76688672.23,0.0,40183607.57,7494729.77,0.0,147428.88,0.0,0.0,0.0,91428778.87,0.0,10814996.08,3903583.99,330998.7,0.0,98340190.96,15283007.46,0.0,83057183.5,83057183.5,0.0,,0.18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
603333,明星电缆,2013-04-27,2013-01-01,2013-03-31,2013-03-31,合并本期,定期报告,191664901.37,191664901.37,149232357.84,149232357.84,1154152.99,16825178.21,14103897.62,,7350273.74,2813466.52,,,,,,185574.45,,1080811.39,8945.53,8945.53,,1257440.31,188616.04,,1068824.27,1068824.27,,,0.002,,,,,,,,,,,,,,,,
603333,明星电缆,2013-08-27,2013-01-01,2013-06-30,2013-06-30,合并本期,定期报告,551864079.3,551864079.3,421006251.29,421006251.29,3060888.7,36785820.23,34922942.58,,12289237.27,11088433.27,,201240.41,,,,32911746.37,,2281364.69,2930796.48,1584213.22,,32262314.58,4839347.19,,27422967.39,27422967.39,,,0.05,,,27422967.39,27422967.39,,,,,,,,,,,,
603333,明星电缆,2013-10-30,2013-01-01,2013-09-30,2013-09-30,合并本期,定期报告,833651214.34,833651214.34,645929229.07,645929229.07,4735685.93,61179816.98,55512216.73,,19640734.18,18060849.81,,201240.41,,,,28793922.05,,5443133.4,5710008.06,1655768.49,,28527047.39,4279057.1,,24247990.29,24247990.29,,,0.05,,,24247990.29,24247990.29,,,,,,,,,,,,
603333,明星电缆,2014-04-30,2013-01-01,2013-12-31,2013-12-31,合并本期,定期报告,986776146.74,986776146.74,779366553.09,779366553.09,5408908.98,84452520.14,77158684.71,,23199857.93,10482599.32,,201240.41,,,,6908262.98,,7183094.88,6203075.54,2061535.97,,7888282.32,1420695.33,,6467586.99,6467586.99,,,0.01,0.01,,6467586.99,6467586.99,,,,,,,,,,,,
603333,明星电缆,2014-04-30,2014-01-01,2014-03-31,2014-03-31,合并本期,定期报告,107792209.35,107792209.35,93059672.97,93059672.97,940870.56,8494212.89,11496587.5,,4305321.57,7843142.93,77464.68,435951.33,,,,-17834183.06,,220170.61,,,,-17614012.45,-2633521.94,,-14980490.51,-14980490.51,,,-0.029,,,-14980490.51,-14980490.51,,,,,,,,,,,,
603333,明星电缆,2014-08-05,2014-01-01,2014-06-30,2014-06-30,合并本期,定期报告,254483736.82,254483736.82,216957395.72,216957395.72,1591126.3,18686454.99,25779548.57,,7754614.77,9621457.73,26525.1,1236998.58,,,,-24643337.58,,1294688.29,,,,-23348649.29,-1360700.85,,-21987948.44,-21987948.44,,,-0.04,-0.04,,-21987948.44,-21987948.44,,,,,,,,,,,,
603333,明星电缆,2014-10-28,2014-01-01,2014-09-30,2014-09-30,合并本期,定期报告,413535098.02,413535098.02,353114918.28,353114918.28,1974574.96,27151032.69,39479941.01,,11448611.41,24660841.75,-122084.69,1543614.46,,,,-42873292.31,,2388616.94,629471.34,3241.34,,-41114146.71,-3679960.95,,-37434185.76,-37434185.76,,,-0.07,-0.07,,-37434185.76,-37434185.76,,,,,,,,,,,,
