机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
600488,天药股份,2005-04-22,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,174786995.5,174786995.5,129386983.51,129386983.51,1189612.8,1653267.63,14776631.11,,3844097.26,,,12.8,,,397994.82,24334410.81,0.0,12900.0,0.0,,,24347310.81,3736678.49,0.0,20610632.32,20321536.37,289095.95,,,,,,,,,,,,,,,,,,
600488,天药股份,2005-07-29,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,343425730.69,343425730.69,249625788.24,249625788.24,1287422.78,4409111.39,26960425.06,,9410339.1,,,103576.07,,,622069.15,52458289.34,161000.0,16966.0,,,,52636255.34,6964752.78,0.0,45671502.56,45413666.0,257836.56,,,,,,,,,,,,,,,,,,
600488,天药股份,2005-10-27,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,530655705.94,530655705.94,385416105.11,385416105.11,1786897.44,6901105.9,41723962.79,,16301610.43,,,-398591.41,,,770142.32,78897575.18,272000.0,124297.64,0.0,,,79293872.82,12395951.76,0.0,66897921.06,66091116.42,806804.64,,,,,,,,,,,,,,,,,,
600488,天药股份,2006-03-06,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,661330551.5,661330551.5,478060838.6,478060838.6,2132521.59,9435806.37,52195988.73,,25459458.34,,,-35813.72,,,1224854.94,95234979.09,50000.0,162297.64,440281.41,,,95006995.32,13505439.48,0.0,81501555.84,80803526.36,698029.48,,,,,,,,,,,,,,,,,,
600488,天药股份,2006-04-28,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,168511686.13,168511686.13,124430013.91,124430013.91,956228.98,2050284.4,17855342.95,,6577992.68,,,5835.53,,,331638.16,16979296.9,,9480.0,,,,16988776.9,2769088.88,0.0,14219688.02,14104092.79,115595.23,,,,,,,,,,,,,,,,,,
600488,天药股份,2006-08-25,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,309856482.31,309856482.31,223182013.05,223182013.05,1516595.41,4331063.62,30893643.88,,13640100.58,,,35103.52,,,776650.14,37104819.43,100000.0,12480.0,500000.0,,,36717299.43,4918652.41,0.0,31798647.02,31622737.83,175909.19,,,,,,,,,,,,,,,,,,
600488,天药股份,2006-10-27,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,474146339.59,474146339.59,343987282.41,343987282.41,2151957.3,7373693.13,48914863.43,,22774750.29,,,-143439.72,,,1156589.58,49956942.89,100000.0,17480.0,596000.0,,,49478422.89,7596612.55,0.0,41881810.34,41384483.74,497326.6,,,,,,,,,,,,,,,,,,
600488,天药股份,2007-03-28,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,585636292.55,585636292.55,412316314.23,412316314.23,3188775.88,10363576.75,69935028.66,,38836131.63,,,-260267.3,,,2030405.02,52766603.12,100000.0,25480.0,705476.96,,,52186606.16,7322647.23,0.0,44863958.93,44058918.86,805040.07,,,,,,,,,,,,,,,,,,
600488,天药股份,2007-04-25,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,145961338.24,145961338.24,108015506.03,108015506.03,930428.58,2628420.38,14501674.44,,9294106.84,-143772.16,,-406958.12,-406958.12,,,10328016.01,,10000.0,2112.0,,,10335904.01,1559642.54,0.0,8776261.47,8197302.72,578958.75,,0.0181,0.015,,,,,,,,,,,,,,,
600488,天药股份,2007-08-08,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,355076863.38,355076863.38,273554745.69,273554745.69,2530729.26,6610879.27,29284731.73,,21392320.65,-233392.64,,349035.18,-247204.0,,,22285884.6,,160000.0,38232.0,,,22407652.6,3466694.94,0.0,18940957.66,17895177.36,1045780.3,,0.039,0.033,,,,,,,,,,,,,,,
