机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
300080,易成新能,2010-05-19,2010-01-01,2010-03-31,2010-03-31,合并本期,上市公告书,206093082.23,206093082.23,149941805.55,149941805.55,64552.3,5342314.02,5511280.44,0.0,3223160.74,1089463.8,0.0,0.0,0.0,,0.0,40920505.38,0.0,2454722.3,55080.96,46521.45,0.0,43320146.72,6498022.01,0.0,36822124.71,36822124.71,0.0,,0.35,0.35,,,,,,,,,,,,,,,
300080,易成新能,2010-08-18,2010-01-01,2010-06-30,2010-06-30,合并本期,定期报告,484834935.02,484834935.02,363012477.35,363012477.35,735707.81,14764837.8,15380534.26,,6210212.87,3605892.63,,,,,,81125272.3,,3500771.08,433186.76,215375.74,,84192856.62,12628928.49,0.0,71563928.13,71563928.13,0.0,,0.65,0.65,,71563928.13,71563928.13,,,,,,,,,,,,
300080,易成新能,2010-10-27,2010-01-01,2010-09-30,2010-09-30,合并本期,定期报告,792823711.06,792823711.06,610687198.41,610687198.41,1068362.08,23799720.24,25851571.34,,8196833.78,3605892.63,,,,,,119614132.58,,16229471.43,581521.76,215375.74,,135262082.25,19634164.69,0.0,115627917.56,115627917.56,,,0.96,0.96,,115627917.56,115627917.56,,,,,,,,,,,,
300080,易成新能,2011-04-26,2010-01-01,2010-12-31,2010-12-31,合并本期,定期报告,1209802822.86,1209802822.86,949049169.38,949049169.38,2033534.88,35631229.03,48029893.27,,8882624.77,9028111.91,,,,,,157148259.62,,17555138.8,593389.56,215375.74,,174110008.86,25502993.33,0.0,148607015.53,148607015.53,,,1.18,1.18,,148607015.53,148607015.53,,,,,,,,,,,,
300080,易成新能,2011-04-26,2011-01-01,2011-03-31,2011-03-31,合并本期,定期报告,505229678.17,505229678.17,403974036.67,403974036.67,980349.07,13201559.87,16089230.73,,4629227.23,,,,,,,66355274.6,,2175416.0,16155.04,,,68514535.56,10263783.94,0.0,58250751.62,58250751.62,,,0.42,0.42,,58250751.62,58250751.62,,,,,,,,,,,,
300080,易成新能,2011-08-16,2011-01-01,2011-06-30,2011-06-30,合并本期,定期报告,1050661237.28,1050661237.28,838031442.57,838031442.57,2493623.1,26387821.31,34093488.3,,8214956.76,11581354.43,,,,,,129858550.81,,5223777.29,257540.24,,,134824787.86,20598272.42,0.0,114226515.44,114226515.44,,,0.82,0.82,,114226515.44,114226515.44,,,,,,,,,,,,
300080,易成新能,2011-10-24,2011-01-01,2011-09-30,2011-09-30,合并本期,定期报告,1457647129.41,1457647129.41,1182666797.22,1182666797.22,3061827.21,43124715.73,56627894.63,,1599052.0,11581354.43,,,,,,158985488.19,,8589011.07,293953.1,240958.29,,167280546.16,25970031.81,0.0,141310514.35,141310514.35,,,0.5,0.5,,141310514.35,141310514.35,,,,,,,,,,,,
300080,易成新能,2012-04-18,2011-01-01,2011-12-31,2011-12-31,合并本期,定期报告,1635082870.63,1635082870.63,1333893325.01,1333893325.01,3702403.14,56876999.21,96992061.37,,7644136.07,9417941.99,,,,,0.0,126556003.84,,21265007.01,425055.4,334534.71,0.0,147395955.45,22421677.31,0.0,124974278.14,124974278.14,,,0.4463,0.4463,,124974278.14,124974278.14,,,,,,,,,,,,
300080,易成新能,2012-04-18,2012-01-01,2012-03-31,2012-03-31,合并本期,定期报告,178980559.52,178980559.52,187691487.78,151669273.54,,0.0,,,6176506.11,,,,,,0.0,-14887434.37,,3139350.18,291223.42,,0.0,-12039307.61,913312.24,0.0,-12952619.85,-12952619.85,,,-0.0463,-0.0463,,-12952619.85,-12952619.85,,,,,,,,,,,,
300080,易成新能,2012-08-16,2012-01-01,2012-06-30,2012-06-30,合并本期,定期报告,447381122.08,447381122.08,358042123.05,358042123.05,1199397.22,23117822.06,39370409.74,,12728182.23,5961071.05,,,,,0.0,6962116.73,,7410639.45,292073.42,,0.0,14080682.76,7327284.92,0.0,6753397.84,6753397.84,,,0.0186,0.0186,,6753397.84,6753397.84,,,,,,,,,,,,
300080,易成新能,2012-10-26,2012-01-01,2012-09-30,2012-09-30,合并本期,定期报告,672254506.79,672254506.79,551594955.47,551594955.47,1271153.69,38230825.27,57566397.97,,21247993.95,5961071.05,,,,,0.0,-3617890.61,,16277879.71,729109.66,,0.0,11930879.44,8906871.06,0.0,3024008.38,3024008.38,,,0.01,0.01,,3024008.38,3024008.38,,,,,,,,,,,,
300080,易成新能,2013-02-07,2012-01-01,2012-12-31,2012-12-31,合并本期,定期报告,867939657.48,867939657.48,724388567.13,724388567.13,1405435.43,51525044.19,81260040.9,,30452014.55,65546720.6,,,,,0.0,-86638165.32,,18406958.23,878755.59,493547.42,0.0,-69109962.68,-6778710.19,0.0,-62331252.49,-62323385.44,-7867.05,,-0.1712,-0.1712,,-62331252.49,-62323385.44,-7867.05,,,,,,,,,,,
300080,易成新能,2013-04-24,2013-01-01,2013-03-31,2013-03-31,合并本期,定期报告,183518679.75,183518679.75,162385378.96,162385378.96,143661.44,7419433.1,20729179.9,,20236223.31,-18858778.69,,1200000.0,,,,-7336418.27,,837623.64,18216.92,,,-6517011.55,2828816.81,,-9345828.36,-9324413.47,-21414.89,,-0.03,-0.03,,-9345828.36,-9324413.47,-21414.89,,,,,,,,,,,
300080,易成新能,2013-08-06,2013-01-01,2013-06-30,2013-06-30,合并本期,定期报告,499481654.05,499481654.05,420511932.74,420511932.74,658333.43,29860359.5,52472367.21,,33312687.97,-35821222.26,,720915.75,,,,-791888.79,,1284009.29,2659206.46,,,-2167085.96,6149506.72,,-8316592.68,-7171193.13,-1145399.55,,-0.0175,-0.0175,,-8316592.68,-7171193.13,-1145399.55,,,,,,,,,,,
300080,易成新能,2013-10-26,2013-01-01,2013-09-30,2013-09-30,合并本期,定期报告,954236525.78,954236525.78,793336000.77,793336000.77,1406126.74,43756183.44,92592306.71,,59402222.16,-46122807.23,,720915.75,,,,10587408.94,,3291079.19,2811606.98,,,11066881.15,7695099.98,,3371781.17,6913370.98,-3541589.81,,0.0157,0.0157,,3371781.17,6913370.98,-3541589.81,,,,,,,,,,,
300080,易成新能,2014-04-23,2013-01-01,2013-12-31,2013-12-31,合并本期,定期报告,1547704536.03,1547704536.03,1217414498.64,1217414498.64,3137807.89,71868201.26,169241543.11,,67189625.28,48624574.82,,98999620.27,-141234.49,,,69227905.3,,7876474.34,4044690.17,,,73059689.47,5905569.52,,67154119.95,75691763.98,-8537644.03,,0.1984,0.1984,,67154119.95,75691763.98,-8537644.03,,,,,,,,,,,
300080,易成新能,2014-04-23,2014-01-01,2014-03-31,2014-03-31,合并本期,定期报告,507827840.84,507827840.84,412929952.57,412929952.57,1154976.59,18337705.67,37458779.89,,17036792.4,2512326.75,,3240000.0,,,,21637306.97,,630895.03,,,,22268202.0,3753747.98,,18514454.02,20652323.32,-2137869.3,,0.0411,0.0393,,18514454.02,20652323.32,-2137869.3,,,,,,,,,,,
300080,易成新能,2014-08-26,2014-01-01,2014-06-30,2014-06-30,合并本期,定期报告,950953187.28,950953187.28,717337317.6,717337317.6,1759099.76,44449898.69,87250620.09,,46332705.82,5844850.69,,1709314.59,-1536692.05,,,49688009.22,,1191959.5,174192.78,,,50705775.94,10315971.52,,40389804.42,46844821.94,-6455017.52,,0.093,0.093,,40389804.42,46844821.94,-6455017.52,,,,,,,,,,,
300080,易成新能,2014-10-22,2014-01-01,2014-09-30,2014-09-30,合并本期,定期报告,1319643658.77,1319643658.77,973677771.33,973677771.33,2027679.47,60175272.98,149130164.78,,64423241.24,5160308.11,,1709314.59,-1536692.05,,,66758535.45,,1933698.03,265696.47,,,68426537.01,23230186.75,,45196350.26,54941583.94,-9745233.68,,0.1076,0.1042,,45196350.26,54941583.94,-9745233.68,,,,,,,,,,,
300080,易成新能,2015-03-31,2014-01-01,2014-12-31,2014-12-31,合并本期,定期报告,2259034655.38,2259034655.38,1762677063.95,1762677063.95,7139493.01,97560671.69,233657118.46,,102883653.51,40872895.06,,3101805.4,101805.4,,,17345565.1,,17080142.24,1056870.35,80731.93,,33368836.99,4964659.39,,28404177.6,45854208.62,-17450031.02,,0.0912,0.0912,,28404177.6,45854208.62,-17450031.02,,,,,,,,,,,
300080,易成新能,2015-04-23,2015-01-01,2015-03-31,2015-03-31,合并本期,定期报告,410579997.39,410579997.39,319666123.3,319666123.3,4235475.06,12862444.64,53125668.23,,18053884.72,,,,,,,2636401.44,,13146.22,45831.34,,,2603716.32,5091520.57,,-2487804.25,292605.45,-2780409.7,,0.0006,0.0006,,-2487804.25,292605.45,-2780409.7,,,,,,,,,,,
300080,易成新能,2015-08-21,2015-01-01,2015-06-30,2015-06-30,合并本期,定期报告,747202789.83,747202789.83,577184279.63,577184279.63,6004204.26,25518155.87,100855969.11,,37966234.42,28830270.79,,-543445.27,-543445.27,,,-29699769.52,,1709718.11,78128.2,,,-28068179.61,3281995.45,,-31350175.06,-20306727.53,-11043447.53,,-0.04,-0.04,,-31350175.06,-20306727.53,-11043447.53,,,,,,,,,,,
300080,易成新能,2015-10-27,2015-01-01,2015-09-30,2015-09-30,合并本期,定期报告,1177950512.46,1177950512.46,924058885.95,924058885.95,7114001.47,36628248.35,151992716.63,,63242808.75,16599568.87,-2574631.65,-7096671.38,-543445.27,,,-31357020.59,,24385084.07,597296.83,,,-7569233.35,8731164.15,,-16300397.5,-9159818.11,-7140579.39,,-0.0182,-0.0182,,-16300397.5,-9159818.11,-7140579.39,,,,,,,,,,,22619121.43
300080,易成新能,2016-03-16,2015-01-01,2015-12-31,2015-12-31,合并本期,定期报告,1708760928.06,1708760928.06,1336951717.81,1336951717.81,7568541.75,63259588.61,202358063.53,,87598710.54,12361521.46,69167.97,-6221557.4,766165.88,,,-7489605.07,,29977800.73,22451723.15,178129.03,,36472.51,916570.86,,-880098.35,6401195.97,-7281294.32,,0.0127,0.0127,,-880098.35,6401195.97,-7281294.32,,,,,,,,,,,22773267.78
300080,易成新能,2016-04-23,2016-01-01,2016-03-31,2016-03-31,合并本期,定期报告,564067231.61,564067231.61,456459502.28,456459502.28,1826783.72,14566824.27,54145744.81,,27284162.59,,-718.0,-3905.22,,,,9779590.72,,159019.32,430775.75,,,9507834.29,6857809.9,,2650024.39,2317787.27,332237.12,,0.0046,0.0046,,2650024.39,2317787.27,332237.12,,,,,,,,,,,634.0
300080,易成新能,2016-08-26,2016-01-01,2016-06-30,2016-06-30,合并本期,定期报告,1159475861.89,1159475861.89,935198269.78,935198269.78,4309364.62,32344773.39,105450273.95,,57060770.29,15127865.37,-836.0,244952.41,248847.63,,,10228660.9,,1727081.59,479882.75,67165.39,,11475859.74,7762456.72,,3713403.02,1826358.99,1887044.03,,0.0036,0.0036,,3713403.02,1826358.99,1887044.03,,,,,,,,,,,634.0
300080,易成新能,2016-10-29,2016-01-01,2016-09-30,2016-09-30,合并本期,定期报告,1616284053.43,1616284053.43,1283089355.27,1283089355.27,5086095.45,48348058.03,163136275.02,,84008235.95,6628346.94,-162978.0,250352.41,248847.63,,,26075061.18,,2968696.97,14980136.84,67165.39,,14063621.31,7267118.38,,6796502.93,3473593.48,3322909.45,,0.0069,0.0069,,6796502.93,3473593.48,3322909.45,,,,,,,,,,,634.0
300080,易成新能,2017-03-17,2016-01-01,2016-12-31,2016-12-31,合并本期,定期报告,2401627909.06,2401627909.06,1861388159.56,1861388159.56,18126073.65,63606225.92,230960107.21,,111869856.32,69060101.17,-65368.0,246249.86,244745.08,,,46798267.09,,14474947.2,21984559.61,209055.55,,39288654.68,9951476.12,,29337178.56,20557214.55,8779964.01,,0.0409,0.0409,,29337178.56,20557214.55,8779964.01,,,,,,,,,,,10555.55
300080,易成新能,2017-04-27,2017-01-01,2017-03-31,2017-03-31,合并本期,定期报告,277807294.5,277807294.5,184662742.37,184662742.37,4922951.87,10551057.03,47688468.22,,27189774.88,,-72716.0,,,,,2719584.13,,2277817.44,334546.14,14864.39,,4662855.43,3521614.69,,1141240.74,1514358.08,-373117.34,,0.003,0.003,,1141240.74,1514358.08,-373117.34,,,,,,,,,,,
300080,易成新能,2017-08-25,2017-01-01,2017-06-30,2017-06-30,合并本期,定期报告,560543983.26,560543983.26,429673669.26,429673669.26,10667599.78,19347920.54,115528733.0,,80462030.2,177971381.8,-55067.0,-2527237.06,-3757658.65,,,-273248092.86,,1857629.63,406367.14,14864.39,,-271796830.37,-46897472.11,,-224899358.26,-219706344.95,-5193013.31,,-0.437,-0.437,,-224899358.26,-219706344.95,-5193013.31,,,,,,,,,,,
