机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
600987,航民股份,2005-04-28,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,214391057.95,214391057.95,192839568.31,192839568.31,564473.8,2560331.25,6927942.36,,1280326.24,,,-134374.14,,,626601.44,10710643.29,,81221.59,1018624.66,,,9773240.22,2928327.43,0.0,6844912.79,5717522.72,1127390.07,,,,,,,,,,,,,,,,,,
600987,航民股份,2005-08-18,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,501130000.61,501130000.61,451524391.41,451524391.41,1519916.4,5647135.58,14600020.15,,2274333.51,,,-275530.26,,,1719776.92,27008450.22,8000.0,1978606.1,1645776.66,,,27349279.66,9321621.93,0.0,18027657.73,15279193.23,2748464.5,,,,,,,,,,,,,,,,,,
600987,航民股份,2005-10-25,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,858131046.0,858131046.0,778217519.53,778217519.53,2613745.63,9787771.63,21566611.94,,3863168.84,,,-227071.76,,,2544496.73,44399653.4,109243.64,2200139.9,2750032.98,,,43959003.96,14388764.33,0.0,29570239.63,25677027.01,3893212.62,,,,,,,,,,,,,,,,,,
600987,航民股份,2006-03-28,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,1145008255.67,1145008255.67,1036079455.37,1036079455.37,3645230.86,12984822.62,32152939.57,,5190973.91,,,482837.28,,,3350640.07,58788310.69,101243.64,2853366.66,5408132.32,,,56334788.67,18871674.38,0.0,37463114.29,32913493.01,4549621.28,,,,,,,,,,,,,,,,,,
600987,航民股份,2006-04-20,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,232361149.3,232361149.3,202917770.64,202917770.64,854094.32,2630381.7,11932682.04,,1017240.56,,,-134636.0,,,988709.29,13863053.33,182300.0,601313.98,605621.67,,,14041045.64,4601270.99,0.0,9439774.65,8500017.65,939757.0,,,,,,,,,,,,,,,,,,
600987,航民股份,2006-08-09,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,615419423.28,615419423.28,532759085.94,532759085.94,2256048.43,8102558.08,20992869.54,,2280401.25,,,-272576.74,,,1583501.78,50339385.08,182300.0,1518195.53,2068653.48,,,49971227.13,14857542.14,0.0,35113684.99,31222873.53,3890811.46,,,,,,,,,,,,,,,,,,
600987,航民股份,2006-10-25,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,1043031941.65,1043031941.65,910535265.77,910535265.77,3967246.33,13836492.5,31609873.9,,3813321.16,,,-414106.69,,,2067278.15,80922913.45,194300.0,1524666.59,3688442.97,,,78953437.07,23437338.76,0.0,55516098.31,49140819.18,6375279.13,,,,,,,,,,,,,,,,,,
600987,航民股份,2007-04-10,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,1484578166.96,1484578166.96,1303242414.98,1303242414.98,5648242.85,19420412.13,45562115.69,,4916526.55,,,-1680011.4,,,3981729.86,108090173.22,0.0,2008792.22,7787529.29,,,102311436.15,26469996.31,0.0,75841439.84,65752247.95,10089191.89,,,,,,,,,,,,,,,,,,
600987,航民股份,2007-04-21,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,318820819.86,318820819.86,275611055.36,275611055.36,1020917.45,4057284.15,1871226.32,,1186693.93,1942656.32,,-5326.43,,,,33125659.9,,2183295.21,329396.74,,,34979558.37,7914651.91,0.0,27064906.46,24620994.55,2443911.91,,0.0756,0.0756,,,,,,,,,,,,,,,
600987,航民股份,2007-08-08,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,789136246.57,789136246.57,680860706.43,680860706.43,3010672.14,13098868.56,17401313.52,,2642086.32,-1310422.89,,-295.76,,,,73432726.73,,3896729.8,1596734.9,,,75732721.63,15203360.48,0.0,60529361.15,52717817.8,7811543.35,,0.162,0.162,,,,,,,,,,,,,,,
600987,航民股份,2007-10-30,2007-01-01,2007-09-30,2007-09-30,合并本期,定期报告,1257490271.77,1257490271.77,1087410167.42,1087410167.42,5061387.93,19726505.57,26487886.75,,3882464.05,1975489.28,,4435.44,,,,112950806.21,,4293222.77,2519858.77,,,114724170.21,24087741.76,0.0,90636428.45,77994920.16,12641508.29,,0.24,0.24,,,,,,,,,,,,,,,
600987,航民股份,2008-03-30,2007-01-01,2007-12-31,2007-12-31,合并本期,定期报告,1729302216.3,1729302216.3,1503458102.19,1503458102.19,7467449.0,26616250.47,32533173.69,,4782337.5,3369872.47,,-2458595.7,-2458595.7,,,148616435.28,,6460201.38,3930754.51,1554207.44,,151145882.15,21257499.46,0.0,129888382.69,113028586.46,16859796.23,,0.35,0.35,,,,,,,,,,,,,,,
600987,航民股份,2008-04-24,2008-01-01,2008-03-31,2008-03-31,合并本期,定期报告,348046954.93,348046954.93,292033832.3,292033832.3,1677194.14,4779430.36,11197428.49,,1376331.13,55612.82,,1566.84,,,,36928692.53,,1535190.0,850782.18,,,37613100.35,8395148.52,0.0,29217951.83,25020023.75,4197928.08,,0.0768,0.0768,,,,,,,,,,,,,,,
600987,航民股份,2008-08-01,2008-01-01,2008-06-30,2008-06-30,合并本期,定期报告,882709718.33,882709718.33,755953744.72,755953744.72,3700933.83,14319450.01,22354755.42,,2819070.19,202459.95,,323191.83,,,,83682496.04,,3743455.91,3680364.53,,,83745587.42,18545685.55,,65199901.87,55363587.13,9836314.74,,0.13,0.13,,,,,,,,,,,,,,,
600987,航民股份,2008-10-24,2008-01-01,2008-09-30,2008-09-30,合并本期,定期报告,1405106064.01,1405106064.01,1216339878.44,1216339878.44,6023186.38,21593550.18,33411081.7,,4244344.12,535603.67,,323191.83,,,,123281611.35,,4203207.55,4331049.87,,,123153769.03,27869200.76,0.0,95284568.27,80377962.97,14906605.3,,0.19,0.19,,,,,,,,,,,,,,,
600987,航民股份,2009-04-01,2008-01-01,2008-12-31,2008-12-31,合并本期,定期报告,1868377444.91,1868377444.91,1612395273.01,1612395273.01,8501562.53,27127238.3,47072337.91,,4846177.21,-5515872.18,,,,,,173950728.13,,2848939.6,5725432.18,849820.52,,171074235.55,23547034.15,0.0,147527201.4,125508472.61,22018728.79,,0.3,0.3,,,,,,,,,,,,,,,
600987,航民股份,2009-04-21,2009-01-01,2009-03-31,2009-03-31,合并本期,定期报告,347903063.46,347903063.46,288780870.84,288780870.84,1191118.75,5696870.05,10658272.78,,823301.88,1679119.35,,,,,,39073509.81,,1814665.49,1600882.82,,,39287292.48,8737023.32,0.0,30550269.16,26706678.09,3843591.07,,0.063,0.063,,,,,,,,,,,,,,,
600987,航民股份,2009-07-29,2009-01-01,2009-06-30,2009-06-30,合并本期,定期报告,848850161.2,848850161.2,707987722.9,707987722.9,2922010.55,15124845.68,25311913.75,,56979.72,1526393.44,,,,,,95920295.16,,3457355.38,2274151.7,,,97103498.84,20557658.58,0.0,76545840.26,66465188.71,10080651.55,,0.157,0.157,,,,,,,,,,,,,,,
600987,航民股份,2009-10-23,2009-01-01,2009-09-30,2009-09-30,合并本期,定期报告,1312005353.2,1312005353.2,1082757698.66,1082757698.66,5241328.61,24251322.79,38866011.02,,78177.11,1390606.0,,,,,,159420209.01,,5038723.25,3089892.07,,,161369040.19,34490966.02,0.0,126878074.17,110160662.35,16717411.82,,0.26,0.26,,,,,,,,,,,,,,,
600987,航民股份,2010-03-31,2009-01-01,2009-12-31,2009-12-31,合并本期,定期报告,1819034354.67,1819034354.67,1489464458.41,1489464458.41,7519934.61,30291309.09,54413418.74,,861477.07,4099001.04,,,,,,232384755.71,,4998370.31,4185181.84,616236.39,,233197944.18,48186786.2,0.0,185011157.98,160632849.45,24378308.53,,0.38,0.38,,,,,,,,,,,,,,,
600987,航民股份,2010-04-22,2010-01-01,2010-03-31,2010-03-31,合并本期,定期报告,402791105.3,402791105.3,331468054.5,331468054.5,1911439.42,7335538.78,13547183.12,,563626.31,488989.98,,,,,,47476273.19,,3080363.95,1815468.58,,,48741168.56,10696778.6,0.0,38044389.96,32516278.53,5528111.43,,0.08,0.08,,,,,,,,,,,,,,,
600987,航民股份,2010-08-04,2010-01-01,2010-06-30,2010-06-30,合并本期,定期报告,1066525711.43,1066525711.43,859735208.7,859735208.7,5092818.32,19410482.86,30766443.81,,2971247.78,-449252.44,,,,,,148998762.4,,5521446.53,2829405.18,,,151690803.75,32501672.9,0.0,119189130.85,102096876.01,17092254.84,,0.241,0.241,,119189130.85,102096876.01,17092254.84,,,,,,,,,,,
600987,航民股份,2010-10-26,2010-01-01,2010-09-30,2010-09-30,合并本期,定期报告,1645890141.65,1645890141.65,1336312447.58,1336312447.58,7523035.2,29854659.4,41808317.96,,1853230.85,-776972.92,,,,,,229315423.58,,9045225.69,5877608.0,,,232483041.27,49744445.95,0.0,182738595.32,157688882.93,25049712.39,,0.372,0.372,,182738595.32,157688882.93,25049712.39,,,,,,,,,,,
600987,航民股份,2011-03-31,2010-01-01,2010-12-31,2010-12-31,合并本期,定期报告,2246997746.76,2246997746.76,1796317218.15,1796317218.15,10670148.8,36854670.52,65158794.09,,5130284.51,-2937825.16,,,,,,335804455.85,,14138178.86,14786497.01,10133446.46,,335156137.7,62737203.03,0.0,272418934.67,235161512.47,37257422.2,,0.56,0.56,,272418934.67,235161512.47,37257422.2,,,,,,,,,,,
600987,航民股份,2011-04-26,2011-01-01,2011-03-31,2011-03-31,合并本期,定期报告,464130734.08,464130734.08,381948946.98,381948946.98,2490089.49,6254929.22,18602454.5,,1385157.75,1729031.02,,,,,,51720125.12,,3302699.31,764097.68,,,54258726.75,13107314.89,0.0,41151411.86,37198642.84,3952769.02,,0.088,0.088,,,,,,,,,,,,,,,
