机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
600634,中技控股,2005-04-30,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,29109785.96,29109785.96,23565617.56,23565617.56,1809390.98,40837.4,2617358.26,,1703819.05,,,8400000.0,,,90294.2,7863056.91,,56930.0,,,,7919986.91,3049270.45,0.0,4870716.46,4870941.91,-225.45,,,,,,,,,,,,,,,,,,
600634,中技控股,2005-08-27,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,32720240.23,32720240.23,26365715.06,26365715.06,2009771.19,191437.54,4556193.65,,1502867.78,,,8400000.0,,,133068.72,6627323.73,,56930.0,,,,6684253.73,2235239.85,0.0,4449013.88,4433641.38,15372.5,,,,,,,,,,,,,,,,,,
600634,中技控股,2005-10-28,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,36670240.23,36670240.23,28871113.56,28871113.56,2388943.5,579482.64,6185434.37,,1454755.62,,,8400000.0,,,432049.02,6022559.56,,56930.0,,,,6079489.56,2047446.15,0.0,4032043.41,4003520.41,28523.0,,,,,,,,,,,,,,,,,,
600634,中技控股,2006-04-21,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,36674607.8,36674607.8,29255678.14,29255678.14,2370848.6,587587.64,8405787.05,,1385837.82,,,8400000.0,,,-311712.97,2757155.58,,7617430.0,456.39,,,10374129.19,3390335.69,0.0,6983793.5,6927838.86,55954.64,,,,,,,,,,,,,,,,,,
600634,中技控股,2006-04-27,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,,0.0,,,,790.0,1510656.16,,-4403.56,,,700000.0,,,47812.63,-759229.97,,,2700.0,,,-761929.97,165309.85,0.0,-927239.82,-927040.33,-199.49,,,,,,,,,,,,,,,,,,
600634,中技控股,2006-08-26,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,7993000.0,7993000.0,4200883.38,4200883.38,443611.5,1860.0,2995289.82,,-27151.63,,,700000.0,,,418277.37,1496784.3,571000.0,,2700.0,,,2065084.3,1058198.03,0.0,1006886.27,890206.49,116679.78,,,,,,,,,,,,,,,,,,
600634,中技控股,2006-10-31,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,11793300.32,11793300.32,5822210.86,5822210.86,654528.17,1860.0,3925005.7,,-35137.2,,,700000.0,,,234436.18,2359268.97,571000.0,,2717.85,,,2927551.12,1858593.45,0.0,1068957.67,945649.74,123307.93,,,,,,,,,,,,,,,,,,
600634,中技控股,2007-03-30,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,12233300.32,12233300.32,1556484.43,1556484.43,672831.52,4908.0,5197714.95,,-41903.69,,,0.0,,,-453065.7,4390199.41,571000.0,700000.0,302717.85,,,5358481.56,2393265.33,0.0,2965216.23,2564141.95,401074.28,,,,,,,,,,,,,,,,,,
600634,中技控股,2007-04-24,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,8183509.2,8183509.2,5613656.63,5613656.63,454184.74,10158.5,1386818.14,,-6959.37,,,,,,,725650.56,,,5465.0,,,720185.56,536692.59,0.0,183492.97,172446.35,11046.62,,0.002,0.002,,,,,,,,,,,,,,,
600634,中技控股,2007-08-25,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,12215065.0,12215065.0,8475413.37,8475413.37,677936.09,10398.5,1991117.7,,-8406.3,,,0.0,,,,1068605.64,,,21475.5,,,1047130.14,811403.46,0.0,235726.68,218344.4,17382.28,,0.003,0.003,,,,,,,,,,,,,,,
