机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,一、营业总收入,其中：营业收入（元）,二、营业总成本,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,汇兑收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,六、每股收益：,（一）基本每股收益,（二）稀释每股收益,七、其他综合收益,八、综合收益总额,其中：归属于母公司,其中：归属于少数股东,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中：非流动资产处置利得
856,*ST冀装,2005-04-22,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,118597987.86,118597987.86,90391199.23,90391199.23,423107.78,8866006.12,19064380.65,,6747452.87,,,,,,283338.56,-6610820.23,438081.37,73861.69,93188.22,,,-6192065.39,9657.8,0.0,-6201723.19,-5259090.6,-942632.59,,,,,,,,,,,,,,,,,,
856,*ST冀装,2005-08-10,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,260396426.41,260396426.41,195011370.11,195011370.11,678540.75,17620872.83,42642963.26,,10622171.56,,,,,,813632.95,-5365859.15,1050449.14,170305.69,233237.0,,,-4378341.32,24744.92,1158459.76,-3244626.48,-4169251.87,924625.39,,,,,,,,,,,,,,,,,,
856,*ST冀装,2005-10-25,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,425668823.64,425668823.64,317880717.84,317880717.84,1348842.7,28194506.67,65077081.34,,14666032.16,,,,,,1629679.67,131322.6,2083904.89,226305.69,267122.19,,,2174410.99,39983.28,0.0,2134427.71,944322.8,1190104.91,,,,,,,,,,,,,,,,,,
856,*ST冀装,2006-03-30,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,528054513.29,528054513.29,381700840.78,381700840.78,1737823.45,39641840.16,89670286.51,,17192689.92,,,2405326.86,,,1644917.42,2161276.75,2641622.95,513849.42,306968.22,,,5009780.9,47536.9,4739739.63,9701983.63,8862845.52,839138.11,,,,,,,,,,,,,,,,,,
856,*ST冀装,2006-04-20,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,104284674.73,104284674.73,78102486.09,78102486.09,289520.79,6829765.86,22220560.38,,4144583.35,,,0.0,,,995965.89,-6306275.85,203219.15,5010.0,8142.55,,,-6106189.25,55407.91,3132495.34,-3029101.82,-3181354.6,152252.78,,,,,,,,,,,,,,,,,,
856,*ST冀装,2006-08-18,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,234516545.07,234516545.07,171434744.93,171434744.93,496177.15,15360478.7,44589689.82,,8735529.11,,,-1216111.08,,,2356319.27,-4959866.45,198000.0,54538.06,-5912414.8,,,1205086.41,57721.03,3431208.62,4578574.0,3479363.18,1099210.82,,,,,,,,,,,,,,,,,,
856,*ST冀装,2006-10-19,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,395410472.16,395410472.16,286943197.2,286943197.2,931127.31,27632977.82,68974538.91,,13040929.81,,,-2290493.36,,,3399148.33,-1003643.92,835167.11,202086.64,-5904669.83,,,5938279.66,369443.97,2398304.7,7967140.39,5754069.94,2213070.45,,,,,,,,,,,,,,,,,,
856,*ST冀装,2007-04-18,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,518620229.58,518620229.58,382500727.39,382500727.39,1480382.14,36844838.98,92380666.54,,22210419.31,,,-3537799.29,,,3395356.63,-16939247.44,1649312.93,15027081.34,269733.9,,,-532587.07,635348.13,5472227.86,4304292.66,3001637.35,1302655.31,,,,,,,,,,,,,,,,,,
856,*ST冀装,2007-04-25,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,92693967.54,92693967.54,71136759.86,71136759.86,348964.69,8231615.75,21948192.99,,4623436.15,,,105737.37,105737.37,,,-13489264.53,,12230.0,45932.63,,,-13522967.16,,0.0,-13522967.16,-13164034.24,-358932.92,,-0.06,-0.06,,,,,,,,,,,,,,,
856,*ST冀装,2007-08-09,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,208137287.3,208137287.3,153149975.49,153149975.49,706811.73,18476788.08,40364415.79,,9392052.13,673379.91,,69906.26,-690093.74,,,-14556229.57,,343590.16,56746.65,,,-14269386.06,-1222312.85,0.0,-13047073.21,-13803929.81,756856.6,,-0.061,-0.061,,,,,,,,,,,,,,,
