机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,销售商品、提供劳务收到的现金（元）,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金的影响,四(2)、其他原因对现金的影响,五、现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,附注：,1、将净利润调节为经营活动现金流量：,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,经营活动产生的现金流量净额2,2、不涉及现金收支的重大投资和筹资活动：,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,3、现金及现金等价物净变动情况：,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：其他原因对现金的影响2,现金及现金等价物净增加额2,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置以公允价值计量且其变动计入当期损益的金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,其中：子公司吸收少数股东投资收到的现金,其中：子公司支付给少数股东的股利、利润,投资性房地产的折旧及摊销
600588,用友网络,2005-04-30,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,188387488,17841012,28796,206257296,15101941,101988804,35369266,54916221,207376232,-1118936,30000000.0,118417.0,45692,,2313853,32477962,22098937,30100000.0,,,0.0,52198937,-19720975,,,,850000.0,850000.0,,,43000.0,43000.0,807000.0,-5145,,-20038056,714904736,694866680,,,18901452.0,,7428985.0,1109948.0,796425.0,36781.0,,,-2313853.0,997526.0,,,-988587.0,-3259801.0,-24030501.0,202689.0,-1118936.0,,,,0.0,,694866680.0,714904736.0,,,0.0,-20038056.0,,,,,,,,,,,,,,,,,,
600588,用友网络,2005-08-09,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,454346961,33688892,113942,488149795,29035552,207744693,69284059,119929626,425993930,62155865,30090000.0,5462212.0,81292,,0,35633504,52691562,76022285.0,,,0.0,128713847,-93080343,500000.0,,,1442856.0,1942856.0,,,46080000.0,46080000.0,-44137144.0,-111785,,-75173407,714904736,639731329,,,50091677.0,,16801714.0,2219897.0,1592850.0,,87903.0,,-3972853.0,12400022.0,,,-227877.0,1657835.0,-18621631.0,126328.0,62155865.0,,,,0.0,,0.0,0.0,639731329.0,714904736.0,0.0,-75173407.0,,,,,,,,,,,,,,,,,,
600588,用友网络,2005-10-31,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,687983508,50959280,1090055,740032843,55728752,330239325,104755747,188118255,678842079,61190764,88720000.0,6767601.0,144265,,4804478,100436344,110600214,179771826.0,,,0.0,290372040,-189935696,11547082.0,550000.0,,3960000.0,16057082.0,,46080000.0,1090000.0,47170000.0,-31112918.0,-730511,,-160588361,714904736,554316375,,,60694865.0,,26268262.0,3329845.0,2389273.0,,245355.0,,-4804478.0,8621501.0,,,-2419520.0,-5653477.0,-26595287.0,-885575.0,61190764.0,,,,0.0,,554316375.0,714904736.0,,,0.0,-160588361.0,,,,,,,,,,,,,,,,,,
600588,用友网络,2006-03-28,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,1144129901,70297004,2603695,1217030600,87646439,495871005,186331123,239685348,1009533915,207496685,250000.0,9780799.0,1946799,,7242368,19219966,163817964,88602005.0,,,200000.0,252619969,-233400003,11850000.0,,,12836332.0,24686332.0,500000.0,46080000.0,,46580000.0,-21893668.0,-770983,,-48567969,714904736,666336767,,,99303386.0,5123611.0,35316669.0,4525293.0,3198311.0,,436046.0,,-6622414.0,469535.0,,,790722.0,-13075391.0,77569583.0,461334.0,207496685.0,,,,0.0,,666336767.0,714904736.0,,,0.0,-48567969.0,,,,,,,,,,,,,,,,,,
600588,用友网络,2006-04-29,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,208013530,21828771,150000,229992301,15891062,157027966,43012187,61769020,277700235,-47707934,134905056.0,10570431.0,37430,,783668,146296585,49373801,15405066.0,,,0.0,64778867,81517718,,,,0.0,,,,1903051.0,1903051.0,-1903051.0,-644716,,31262017,666336767,697598784,,,44317838.0,,8423364.0,1259948.0,796425.0,-20112.0,,,-108952.0,-25893968.0,,,-1061524.0,-12841075.0,-61469457.0,-1110421.0,-47707934.0,,,,0.0,,697598784.0,666336767.0,,,0.0,31262017.0,,,,,,,,,,,,,,,,,,
600588,用友网络,2006-08-28,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,524409877,40696740,30000,565136617,32966083,287422343,83973015,142641457,547002898,18133719,197079932.0,24602172.0,226855,,2261011,224169970,120032035,58341650.0,,,0.0,178373685,45796285,,,,2141984.0,2141984.0,,114048000.0,2637761.0,116685761.0,-114543777.0,-621387,,-51235160,666336767,615101607,,,83740783.0,584594.0,16832973.0,2369896.0,1602850.0,-450000.0,-148928.0,,-2261011.0,-20082091.0,,,-1873434.0,-6484404.0,-53948425.0,-1749084.0,18133719.0,,,,,,615101607.0,666336767.0,,,0.0,-51235160.0,,,,,,,,,,,,,,,,,,
600588,用友网络,2006-10-28,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,806593108,63034703,194645,869822456,64314364,412405596,128513291,239558383,844791634,25030822,222056732.0,29638804.0,445803,,6069351,258210690,192414383,93148093.0,,,34483028.0,320045504,-61834814,,,,2353839.0,2353839.0,,114048000.0,2747761.0,116795761.0,-114441922.0,-692528,,-151938442,666336767,514398325,,,107318854.0,584594.0,25322500.0,3554896.0,2398025.0,-450000.0,-147208.0,,-6069351.0,-40837340.0,,,-4119467.0,-21479078.0,-38387898.0,-2657705.0,25030822.0,,,,,,514398325.0,666336767.0,,,0.0,-151938442.0,,,,,,,,,,,,,,,,,,
600588,用友网络,2007-03-28,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,1325557751,86880441,1926409,1414364601,102834575,588691895,227145976,281215990,1199888436,214476165,376041028.0,47683802.0,6711227,,7587278,438023335,236865560,235807224.0,,,27608780.0,500281564,-62258229,,,,14042768.0,14042768.0,1500000.0,114048000.0,2741461.0,118289461.0,-104246693.0,-1105338,,46865905,666336767,713202672,,,172115338.0,1814807.0,32857062.0,4889793.0,3226421.0,,147767.0,,-6806004.0,-35440940.0,,,-864679.0,-7070612.0,48981835.0,625377.0,214476165.0,,,,,,713202672.0,666336767.0,,,0.0,46865905.0,,,,,,,,,,,,,,,,,,
600588,用友网络,2007-04-29,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,229106840,27801962,359020,257267822,21917730,144217823,55257016,81092098,302484667,-45216845,,354375.0,15807,,36486,406668,76846929,72253433.0,,,,149100362,-148693694,,,,,,,,,,,2239,,-193908300,713202672,519294372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600588,用友网络,2007-08-04,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,578567505,49963244,116771,628647520,44411752,290315169,108767497,149656720,593151138,35496382,10000000.0,3899879.0,365518,,3822984,18088381,101143804,82837893.0,,,,183981697,-165893316,,,,1199200.0,1199200.0,,152755200.0,,152755200.0,-151556000.0,4676,,-281948258,713202672,431254414,,,148142387.0,2409411.0,16574474.0,2465747.0,1490210.0,115319.0,,-71152328.0,-3822984.0,-4272908.0,5220782.0,1677676.0,-4036273.0,-11290858.0,-48703036.0,678763.0,35496382.0,,,,,,431254414.0,713202672.0,,,,-281948258.0,,,,,,,,,,,,,,,,,,
