机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,销售商品、提供劳务收到的现金（元）,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金的影响,四(2)、其他原因对现金的影响,五、现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,附注：,1、将净利润调节为经营活动现金流量：,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,经营活动产生的现金流量净额2,2、不涉及现金收支的重大投资和筹资活动：,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,3、现金及现金等价物净变动情况：,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：其他原因对现金的影响2,现金及现金等价物净增加额2,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置以公允价值计量且其变动计入当期损益的金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,其中：子公司吸收少数股东投资收到的现金,其中：子公司支付给少数股东的股利、利润,投资性房地产的折旧及摊销
300343,联创互联,2012-10-25,2012-01-01,2012-09-30,2012-09-30,合并本期,定期报告,291667548.22,0.0,-16997371.08,274670177.14,285544242.43,5485467.58,15320402.37,6555901.49,312906013.87,-38235836.73,,0.0,,,0.0,,11651497.05,0.0,,,0.0,11651497.05,-11651497.05,250407700.0,10000000.0,,0.0,260407700.0,18000000.0,237204.44,0.0,18237204.44,242170495.56,-76753.7,,192206408.08,55716870.78,247923278.86,,,,,0.0,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300343,联创互联,2013-01-22,2012-01-01,2012-12-31,2012-12-31,合并本期,定期报告,414602379.6,,3337899.47,417940279.07,409714592.71,7414588.47,25241905.09,34219446.67,476590532.94,-58650253.87,,,,,,,59010623.18,,,,,59010623.18,-59010623.18,250407700.0,10000000.0,,,260407700.0,18000000.0,224404.44,,18224404.44,242183295.56,-103232.01,,124419186.5,55716870.78,180136057.28,,,54416930.21,3597369.47,1217124.3,897776.52,,,,,210382.22,,-538418.48,,-14467725.46,-98077179.52,-5906513.13,,-58650253.87,,,,,,180136057.28,55716870.78,,,,124419186.5,,,,,,,,,,,,,,,,,,
300343,联创互联,2013-04-19,2013-01-01,2013-03-31,2013-03-31,合并本期,定期报告,106564182.06,,31518369.06,138082551.12,77103229.85,2883679.31,6791099.21,38415512.86,125193521.23,12889029.89,,,,,,,47063196.74,,,,,47063196.74,-47063196.74,9800000.0,16947525.8,,,26747525.8,,16000000.0,,16000000.0,10747525.8,-36942.6,,-23463583.65,180136057.28,156672473.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300343,联创互联,2013-08-24,2013-01-01,2013-06-30,2013-06-30,合并本期,定期报告,231249528.71,,64548656.95,295798185.66,205288198.71,5156647.33,8346237.03,53852699.73,272643782.8,23154402.86,,,,,,,77234232.36,,,,,77234232.36,-77234232.36,9800000.0,21311225.8,,,31111225.8,4175788.12,16000000.0,,20175788.12,10935437.68,,,-43144391.82,180136057.28,136991665.46,,,20493990.57,4991914.78,662881.11,497012.74,,,,,-237382.72,,22136.31,,-8264183.18,-16406996.31,21395029.56,,23154402.86,,,,,,136991665.46,180136057.28,,,,-43144391.82,,,,,,,,,,,,,,,,,,
300343,联创互联,2013-10-16,2013-01-01,2013-09-30,2013-09-30,合并本期,定期报告,418161151.7,,85240604.79,503401756.49,354033142.7,10396137.14,4033285.23,71046502.7,439509067.77,63892688.72,,,,,,,139641581.1,,,,,139641581.1,-139641581.1,9800000.0,64528008.92,,,74328008.92,49528008.92,16199977.45,,65727986.37,8600022.55,,,-67148869.83,180286796.66,113137926.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300343,联创互联,2014-03-29,2013-01-01,2013-12-31,2013-12-31,合并本期,定期报告,338374495.48,,50791634.67,389166130.15,232992399.33,13624200.36,23756657.1,44471020.83,314844277.62,74321852.53,,,,,26224631.38,26224631.38,166884238.48,38000000.0,,20000000.0,19493487.12,244377725.6,-218153094.22,,66947525.8,,9000000.0,75947525.8,16947525.8,16894144.11,,33841669.91,42105855.89,-382082.7,,-102107468.5,180136057.28,78028588.78,,,59558261.7,1939153.1,1556223.75,1035507.67,,,,,983977.46,-52648.57,-415858.52,,-2288385.53,11735155.2,1170466.27,-900000.0,74321852.53,,,,,,78028588.78,180136057.28,,,,-102107468.5,,,,,,,,,,,,,,,,,,
300343,联创互联,2014-04-23,2014-01-01,2014-03-31,2014-03-31,合并本期,定期报告,91668976.74,,9298240.23,100967216.97,84248036.3,1755377.37,617970.74,8369979.62,94991364.03,5975852.94,,,,,,,28017338.59,,,,,28017338.59,-28017338.59,,76255500.0,,,76255500.0,65000000.0,982833.33,,65982833.33,10272666.67,,,-11768818.98,103553326.76,91784507.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300343,联创互联,2014-08-27,2014-01-01,2014-06-30,2014-06-30,合并本期,定期报告,323990065.65,,6235950.83,330226016.48,362820280.53,11029875.05,24071273.68,23175029.92,421096459.18,-90870442.7,38096344.65,,,,11579030.74,49675375.39,59898077.82,,,,10000000.0,69898077.82,-20222702.43,19240000.0,157521460.1,,10000000.0,186761460.1,42100355.98,18923370.04,21558279.14,82582005.16,104179454.94,-31098.39,,-6944788.58,69858803.03,62914014.45,,,10126350.7,3587706.85,2863248.19,1340712.64,,64016.44,,,2523370.04,-43696.08,-587697.53,,-23099226.2,-22079324.01,-65115903.74,-450000.0,-90870442.7,,,,,,62914014.45,69858803.03,,,,-6944788.58,,,,,,,,,,,,,,,,,,
300343,联创互联,2014-10-23,2014-01-01,2014-09-30,2014-09-30,合并本期,定期报告,505220040.27,,25611473.86,530831514.13,520854006.49,15595961.07,31158433.3,30622057.51,598230458.37,-67398944.24,38096344.65,,,,5510781.87,43607126.52,84321795.28,6800000.0,,,10000000.0,101121795.28,-57514668.76,19240000.0,240521460.1,,57897785.2,317659245.3,146893985.46,21606177.24,30064598.28,198564760.98,119094484.32,-31098.39,,-5850227.07,69858803.03,64008575.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300343,联创互联,2015-03-17,2014-01-01,2014-12-31,2014-12-31,合并本期,定期报告,534037496.85,353609.6,2755685.39,537146791.84,642637887.41,26209180.59,23535405.81,30472404.98,722854878.79,-185708086.95,38000000.0,,,,1809291.27,39809291.27,88462968.99,17700000.0,,,,106162968.99,-66353677.72,16377902.69,263544454.45,,134770296.4,414692653.54,152899247.1,29565700.08,10618133.0,193083080.18,221609573.36,112843.27,,-30339348.04,69858803.03,39519454.99,,,11723374.59,8154343.11,9621036.7,2899915.23,,7335.92,61186.97,,10042820.67,-1455.91,-1186618.1,,23714576.42,-209580523.07,-38214399.48,-2949680.0,-185708086.95,,,,,,39519454.99,69858803.03,,,,-30339348.04,,,,,,,,,,,,,,,,,,
300343,联创互联,2015-04-21,2015-01-01,2015-03-31,2015-03-31,合并本期,定期报告,144189790.68,,2261493.7,146451284.38,93346415.17,7779210.82,9633815.6,10543092.88,121302534.47,25148749.91,,,,,1712946.62,1712946.62,4466966.49,,,,,4466966.49,-2754019.87,5000000.0,83212500.0,,,88212500.0,97849650.24,2825711.17,,100675361.41,-12462861.41,,,9931868.63,59761936.61,69693805.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300343,联创互联,2015-08-08,2015-01-01,2015-06-30,2015-06-30,合并本期,定期报告,276596454.18,450807.6,5827157.16,282874418.94,202946205.04,13593120.88,18958140.03,24533981.7,260031447.65,22842971.29,,1000000.0,,,,1000000.0,11939058.84,2500000.0,,-48382763.05,2280000.0,-31663704.21,32663704.21,5000000.0,124012500.0,,13013447.18,142025947.18,141783900.0,9491384.44,,151275284.44,-9249337.26,-10875.71,,46246462.53,39519454.99,85765917.52,,,3767207.92,1968350.56,10633949.28,1262852.62,,0.0,,,4508401.76,-1000000.0,-96869.87,,-13677976.37,-40964628.63,57916524.02,-1474840.0,22842971.29,,,,,,85765917.52,39519454.99,,,,46246462.53,,,,,,,,,,,,,,,,,,
