机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,销售商品、提供劳务收到的现金（元）,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金的影响,四(2)、其他原因对现金的影响,五、现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,附注：,1、将净利润调节为经营活动现金流量：,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,经营活动产生的现金流量净额2,2、不涉及现金收支的重大投资和筹资活动：,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,3、现金及现金等价物净变动情况：,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：其他原因对现金的影响2,现金及现金等价物净增加额2,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置以公允价值计量且其变动计入当期损益的金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,其中：子公司吸收少数股东投资收到的现金,其中：子公司支付给少数股东的股利、利润,投资性房地产的折旧及摊销
600178,东安动力,2005-04-26,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,323441928.86,0.0,,323441928.86,346026413.45,23319380.84,24194223.35,18191650.95,411731668.59,-88289739.73,,,30000.0,,0.0,30000.0,29799626.28,,,,0.0,29799626.28,-29769626.28,,,,0.0,,,1422254.2,0.0,1422254.2,-1422254.2,,,-119481620.21,423174063.52,303692443.31,,,12059002.35,,29826049.67,,,1417246.84,,,1422254.2,,,,3034712.38,-353214302.12,213588036.04,3577260.91,-88289739.73,,,,0.0,,303692443.31,423174063.52,,,0.0,-119481620.21,,,,,,,,,,,,,,,,,,
600178,东安动力,2005-08-29,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,1155635891.39,,,1155635891.39,1035319255.83,72474189.83,56799786.36,35951440.43,1200544672.45,-44908781.06,,3138957.18,-573828.0,,,2565129.18,56445243.72,,,,,56445243.72,-53880114.54,,40000000.0,,,40000000.0,50000000.0,15397874.15,,65397874.15,-25397874.15,,,-124186769.75,423174063.52,298987293.77,,,50084903.72,14141596.18,60823658.24,,,877552.44,,,4265107.7,-5328088.31,,,25510498.63,-309868546.88,114711519.23,-126982.01,-44908781.06,,,,0.0,,298987293.77,423174063.52,,,0.0,-124186769.75,,,,,,,,,,,,,,,,,,
600178,东安动力,2005-10-25,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,1545748125.16,,,1545748125.16,1349723910.05,100068918.55,65255031.69,65521285.46,1580569145.75,-34821020.59,,3138957.18,-616886.17,,,2522071.01,84867519.49,,,,,84867519.49,-82345448.48,,40000000.0,,,40000000.0,50000000.0,16623274.0,,66623274.0,-26623274.0,,,-143789743.07,423174063.52,279384320.45,,,51930065.49,14141596.18,92062615.53,,,616886.17,,,2765274.0,-5328088.31,,,14106051.26,-436607898.37,231637990.46,-145513.0,-34821020.59,,,,0.0,,279384320.45,423174063.52,,,0.0,-143789743.07,,,,,,,,,,,,,,,,,,
600178,东安动力,2006-04-06,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,2388790696.02,6927890.45,4607999.05,2400326585.52,1734425485.02,127505681.9,91360741.94,97558352.86,2050850261.72,349476323.8,,3138957.18,778788.0,,0.0,3917745.18,127471984.27,,,,0.0,127471984.27,-123554239.09,,40000000.0,,0.0,40000000.0,50000000.0,30453933.21,0.0,80453933.21,-40453933.21,,,185468151.5,423174063.52,608642215.02,,,84547632.2,137085.1,118905584.92,,,130883.93,,,16595933.21,-38080409.58,,,37015044.08,-314617649.19,444860030.3,-17811.17,349476323.8,,,,0.0,,608642215.02,423174063.52,,,0.0,185468151.5,,,,,,,,,,,,,,,,,,
600178,东安动力,2006-04-25,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,375501009.06,0.0,2740.0,375503749.06,403644497.41,40075486.98,16746977.7,53922973.95,514389936.04,-138886186.98,,,,,0.0,,33238452.81,,,,0.0,33238452.81,-33238452.81,,,,0.0,,20000000.0,35507329.69,0.0,55507329.69,-55507329.69,,,-227631969.48,608642215.02,381010245.54,,,17449075.43,,28353875.88,,,,,,3157329.69,-10905124.31,,,-23956328.19,-405035240.45,251710782.82,339442.15,-138886186.98,,,,0.0,,381010245.54,608642215.02,,,0.0,-227631969.48,,,,,,,,,,,,,,,,,,
600178,东安动力,2006-08-29,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,994546374.07,0.0,8800.0,994555174.07,950032948.89,75554616.61,37924797.23,32975662.93,1096488025.66,-101932851.59,,17732542.76,15395200.0,,0.0,33127742.76,58629596.61,15000000.0,,,0.0,73629596.61,-40501853.85,,40000000.0,,0.0,40000000.0,60000000.0,80370311.47,0.0,140370311.47,-100370311.47,,,-242805016.91,608642215.02,365837198.11,,,36669415.48,49112.03,56347263.96,,,-337097.46,,,5113093.46,-22858255.55,,,-13530759.64,-367075759.8,203566603.0,123532.93,-101932851.59,,,,,,365837198.11,608642215.02,,,0.0,-242805016.91,,,,,,,,,,,,,,,,,,
600178,东安动力,2006-10-25,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,1532445130.01,0.0,8800.0,1532453930.01,1543037546.79,106855368.19,46807793.5,51153986.77,1747854695.25,-215400765.24,,17732542.76,16159470.0,,0.0,33892012.76,70271205.64,15009310.0,,,0.0,85280515.64,-51388502.88,,140000000.0,,0.0,140000000.0,60000000.0,84993109.28,0.0,144993109.28,-4993109.28,,,-271782377.4,608642215.02,336859837.62,,,32347537.85,49112.03,85142573.5,,,-1219330.41,,,9773296.33,-30416020.08,,,-21864721.77,-343389380.45,53979533.59,196634.17,-215400765.24,,,,,,336859837.62,608642215.02,,,0.0,-271782377.4,,,,,,,,,,,,,,,,,,
600178,东安动力,2007-04-03,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,1432272422.61,5808651.06,9258969.47,1447340043.14,1401023316.37,140540511.42,70075266.2,130276106.46,1741915200.45,-294575157.31,,17732542.76,15809470.0,,,33542012.76,40077169.35,15009310.0,,,,55086479.35,-21544466.59,,380000000.0,,,380000000.0,60000000.0,49652288.86,,109652288.86,270347711.14,,,-45771912.76,608642215.02,562870302.26,,,36812484.08,9270651.93,112705127.69,,,-1218790.37,,,17528061.71,-82546104.9,,,-18425549.15,-494519014.72,125721022.33,96954.09,-294575157.31,,,,,,562870302.26,608642215.02,,,0.0,-45771912.76,,,,,,,,,,,,,,,,,,
600178,东安动力,2007-04-30,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,123890525.61,,453624.89,124344150.5,284507899.89,37233201.46,8285726.94,21045599.99,351072428.28,-226728277.78,,19073907.5,,,,19073907.5,2629642.97,,,,,2629642.97,16444264.53,,,,,,,1816789.25,,1816789.25,-1816789.25,,,-212100802.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600178,东安动力,2007-07-07,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,364783252.75,,3572846.01,368356098.76,640369004.43,69977769.75,16581280.38,45774491.67,772702546.23,-404346447.47,,19073907.5,,,,19073907.5,9073163.04,,,,,9073163.04,10000744.46,,270000000.0,,,270000000.0,280000000.0,4018010.5,,284018010.5,-14018010.5,,,-408363713.51,562870302.26,154506588.75,,,96831668.93,32190111.07,56693685.06,,,-231564.02,,,4018010.5,-105066193.69,-4596494.74,,28960980.68,-503414024.18,-9732627.08,,-404346447.47,,,,,,154506588.75,562870302.26,,,,-408363713.51,,,,,,,,,,,,,,,,,,
