机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,销售商品、提供劳务收到的现金（元）,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金的影响,四(2)、其他原因对现金的影响,五、现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,附注：,1、将净利润调节为经营活动现金流量：,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,经营活动产生的现金流量净额2,2、不涉及现金收支的重大投资和筹资活动：,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,3、现金及现金等价物净变动情况：,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：其他原因对现金的影响2,现金及现金等价物净增加额2,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置以公允价值计量且其变动计入当期损益的金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,其中：子公司吸收少数股东投资收到的现金,其中：子公司支付给少数股东的股利、利润,投资性房地产的折旧及摊销
422,湖北宜化,2005-04-19,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,640930753.55,,105791.47,641036545.02,541240287.15,14954477.56,23095281.44,13398658.59,592688704.74,48347840.28,,3200.0,1113097.0,,,1116297.0,94592860.44,5400000.0,,,,99992860.44,-98876563.44,,80000000.0,,,80000000.0,38000000.0,11904491.27,,49904491.27,30095508.73,,,-20433214.43,200856062.78,180422848.35,,,39712717.97,,48147475.2,331064.01,,-1280913.47,,,11887427.77,124872.34,,,-84525778.32,-60384602.6,82405274.83,11930302.55,48347840.28,,,,,,0.0,0.0,180422848.35,200856062.78,0.0,-20433214.43,,,,,,,,,,,,,,,,,,
422,湖北宜化,2005-08-02,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,1251305742.56,,360319.23,1251666061.79,987397201.65,29656234.4,66887716.56,26676394.34,1110617546.95,141048514.84,10200000.0,112450.42,2298851.39,,,12611301.81,251117271.34,8400000.0,,,1126433.51,260643704.85,-248032403.04,50000000.0,180000000.0,,,230000000.0,93000000.0,42647905.84,,135647905.84,94352094.16,,,-12631794.04,200856062.78,188224268.74,,,94532135.5,-311758.9,103267058.37,662128.02,,-2342995.62,,,24483199.66,143694.26,,,-21023091.94,-32801408.74,-31256509.35,5696063.58,141048514.84,,,,0.0,,0.0,0.0,188224268.74,200856062.78,0.0,-12631794.04,,,,,,,,,,,,,,,,,,
422,湖北宜化,2005-10-18,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,1935979116.14,,1357937.6,1937337053.74,1442072710.55,45797794.22,83798862.95,60499321.77,1632168689.49,305168364.25,10200000.0,112450.42,3842913.59,,,14155364.01,578168929.49,11400000.0,,,2549538.33,592118467.82,-577963103.81,150000000.0,580000000.0,,,730000000.0,463000000.0,61980760.69,,524980760.69,205019239.31,,,-67775500.25,200856062.78,133080562.53,,,146229407.32,-311758.9,158790568.83,993192.03,,-3995982.82,,,38603770.29,271766.6,,,-121993802.79,-59160750.68,140576857.36,5165097.01,305168364.25,,,,0.0,,0.0,0.0,133080562.53,200856062.78,0.0,-67775500.25,,,,,,,,,,,,,,,,,,
422,湖北宜化,2006-03-20,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,2466233145.63,11186646.41,771940.71,2478191732.75,1789716717.49,68023841.47,99703123.64,85012100.2,2042455782.8,435735949.95,10200000.0,112450.42,4332816.82,,25100000.0,39745267.24,918638852.16,15900000.0,,,,934538852.16,-894793584.92,150000000.0,986000000.0,,,1136000000.0,562000000.0,89199537.39,,651199537.39,484800462.61,-6936.71,,25735890.93,200856062.78,226591953.71,,,206488484.32,-16061.28,231655883.51,1324256.04,,-4322360.82,,,48971069.22,253598.94,,,-38910942.74,-56901822.4,47618181.06,-424335.9,435735949.95,,,,0.0,,226591953.71,200856062.78,,,0.0,25735890.93,,,,,,,,,,,,,,,,,,
422,湖北宜化,2006-04-20,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,637040989.95,,79442.48,637120432.43,425975010.94,15352247.72,32344591.93,26206640.47,499878491.06,137241941.37,3000000.0,231000.14,,,,3231000.14,476275732.77,5000000.0,,,,481275732.77,-478044732.63,50000000.0,544000000.0,,436394.25,594436394.25,50000000.0,22067018.23,401037.97,72468056.2,521968338.05,,,181165546.79,226591953.71,407757500.5,,,56108534.41,,74554167.19,356354.91,,,,,15974985.04,-102927.8,,,13694142.43,-71340068.9,32154686.21,15842067.88,137241941.37,,,,0.0,,0.0,0.0,407757500.5,226591953.71,0.0,181165546.79,,,,,,,,,,,,,,,,,,
422,湖北宜化,2006-07-25,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,1393600401.85,,5365293.05,1398965694.9,1082894233.12,34141319.44,72691998.9,63789776.84,1253517328.3,145448366.6,17100000.0,1824190.09,,,,18924190.09,651186013.97,4000000.0,,,,655186013.97,-636261823.88,50000000.0,1064000000.0,,2350637.54,1116350637.54,264600000.0,84094506.3,2624805.75,351319312.05,765031325.49,,,274217868.21,226591953.71,500809821.91,,,127870424.64,-1553304.7,114644279.74,725355.27,,,,,38728186.1,-1704705.41,,,-84261793.46,-97634441.02,39000260.39,9634105.05,145448366.6,,,,,,0.0,0.0,500809821.91,226591953.71,0.0,274217868.2,,,,,,,,,,,,,,,,,,
422,湖北宜化,2006-10-17,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,2189239469.83,,77090299.42,2266329769.25,1803935631.74,51549433.37,106259187.91,97764978.58,2059509231.6,206820537.65,17100000.0,2010248.68,,,,19110248.68,891445763.32,24500000.0,,,,915945763.32,-896835514.64,116320200.0,1439000000.0,,1886264.24,1557206464.24,382600000.0,116354077.53,2853206.55,501807284.08,1055399180.16,,,365384203.17,226591953.71,591976156.88,,,192388680.61,-1553304.7,180247857.42,-2574811.04,,,,,61987817.24,-1762691.66,,,-113032767.38,-95334338.93,-24962696.11,11416792.2,206820537.65,,,,,,591976156.88,226591953.71,,,0.0,365384203.17,,,,,,,,,,,,,,,,,,
422,湖北宜化,2007-03-20,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,3468812244.76,7051700.96,900000.0,3476763945.72,2470999134.08,73923378.69,149596853.37,128869472.39,2823388838.53,653375107.19,17100000.0,2114048.68,1869038.65,,,21083087.33,1297547408.43,30500000.0,,,,1328047408.43,-1306964321.1,202020200.0,1599000000.0,,,1801020200.0,546850000.0,160892883.57,,707742883.57,1093277316.43,-8792.78,,439679309.74,226591953.71,666271263.45,,,294171521.01,4031630.73,285568352.26,1586689.36,,-586852.05,,,96573663.59,-1738419.32,,,-226712318.1,-177670550.29,384415871.28,-6264481.28,653375107.19,,,,,,666271263.45,226591953.71,,,0.0,439679309.74,,,,,,,,,,,,,,,,,,
422,湖北宜化,2007-04-16,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,981080005.88,,27998438.44,1009078444.32,821311303.05,42079442.29,34064448.97,53216426.75,950671621.06,58406823.26,,7449791.75,681686.0,,307800.36,8439278.11,554815613.39,186000000.0,,,169178.19,740984791.58,-732545513.47,314000000.0,310000000.0,,378063.63,624378063.63,30000000.0,35327606.78,269270.37,65596877.15,558781186.48,,,-115357503.73,,-115357503.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,湖北宜化,2007-07-31,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,2387174429.04,,1226157.15,2388400586.19,1922353464.96,50294002.67,85790534.96,76731747.75,2135169750.34,253230835.85,22100000.0,19222469.1,2456630.0,,2642565.63,46421664.73,1334067071.24,3000000.0,,,,1337067071.24,-1290645406.51,128000000.0,1530000000.0,,1889112.62,1659889112.62,272000000.0,136540225.6,1506433.76,410046659.36,1249842453.26,,,212427882.6,,212427882.6,,,251207505.32,,181934683.86,847128.0,,,,,76851776.96,-11617695.02,,0.0,-64963083.57,41392261.11,-222421740.81,,253230835.85,,,,,,,,878699146.05,666271263.45,,212427882.6,,,,,,,,,,,,,,,,,,
