机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,销售商品、提供劳务收到的现金（元）,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金的影响,四(2)、其他原因对现金的影响,五、现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,附注：,1、将净利润调节为经营活动现金流量：,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,经营活动产生的现金流量净额2,2、不涉及现金收支的重大投资和筹资活动：,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,3、现金及现金等价物净变动情况：,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：其他原因对现金的影响2,现金及现金等价物净增加额2,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置以公允价值计量且其变动计入当期损益的金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,其中：子公司吸收少数股东投资收到的现金,其中：子公司支付给少数股东的股利、利润,投资性房地产的折旧及摊销
600973,宝胜股份,2005-04-29,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,227189256.32,-54557.47,,227134698.85,221220690.17,8577291.11,37778995.6,30142307.8,297719284.68,-70584585.83,,,,,0.0,,2301360.67,,,,0.0,2301360.67,-2301360.67,,64000000.0,,0.0,64000000.0,32000000.0,2189629.8,5200000.0,39389629.8,24610370.2,,,-48275576.3,303948083.79,255672507.49,,,6436672.68,,4278646.28,26112.18,,1214487.89,,,2130850.9,,,,16241742.59,-57018978.88,-44419119.47,525000.0,-70584585.83,,,,0.0,,255672507.49,303948083.79,,,0.0,-48275576.3,,,,,,,,,,,,,,,,,,
600973,宝胜股份,2005-08-26,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,606674052.38,0.0,3409387.28,610083439.66,539216807.65,16523619.95,54561274.48,72266477.42,682568179.5,-72484739.84,,,150000.0,,0.0,150000.0,37533589.28,,,,0.0,37533589.28,-37383589.28,,277000000.0,,0.0,277000000.0,202000000.0,5153214.44,0.0,207153214.44,69846785.56,,,-40021543.56,303948083.79,263926540.23,,,22580180.96,8663248.11,8259886.3,52224.36,,-38206.34,1305511.89,,982668.61,,,,-537920.03,-154212501.16,39410167.46,1050000.0,-72484739.84,,,,0.0,,263926540.23,303948083.79,,,0.0,-40021543.56,,,,,,,,,,,,,,,,,,
600973,宝胜股份,2005-10-26,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,1013014773.12,0.0,6139753.7,1019154526.82,892413603.83,24988838.27,78751216.85,112204481.74,1108358140.69,-89203613.87,,,150000.0,,0.0,150000.0,62593743.16,,,,0.0,62593743.16,-62443743.16,,439000000.0,,20000000.0,459000000.0,334000000.0,32330585.85,0.0,366330585.85,92669414.15,,,-58977942.88,303948083.79,244970140.91,,,33615961.33,8663248.11,11785029.17,78336.54,,1369984.38,,,10431529.74,,,,4860994.6,-165378584.71,3794886.97,1575000.0,-89203613.87,,,,0.0,,244970140.91,303948083.79,,,0.0,-58977942.88,,,,,,,,,,,,,,,,,,
600973,宝胜股份,2006-03-02,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,1464130524.95,,7962290.75,1472092815.7,1112588381.61,34544676.9,110077664.38,161804778.52,1419015501.41,53077314.29,,,150000.0,,,150000.0,167853019.94,13000000.0,,,,180853019.94,-180703019.94,,579000000.0,,,579000000.0,548000000.0,36609717.8,,584609717.8,-5609717.8,-36377.88,,-133271801.33,303948083.79,170676282.46,,,48532393.91,11359319.78,16686670.18,137744.65,,-93841.99,1472044.38,,12601333.08,-1520.18,,,10147400.96,-151170633.04,103584924.87,-178522.31,53077314.29,,,,,,170676282.46,303948083.79,,,0.0,-133271801.33,,,,,,,,,,,,,,,,,,
600973,宝胜股份,2006-04-24,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,352717074.29,0.0,1750045.19,354467119.48,278317088.3,8452587.22,19235904.63,42307659.65,348313239.8,6153879.68,,,2877387.7,,0.0,2877387.7,53452679.77,,,,0.0,53452679.77,-50575292.07,,160000000.0,,0.0,160000000.0,144000000.0,3863013.75,0.0,147863013.75,12136986.25,,,-32284426.14,171327248.69,139042822.55,,,7181189.77,,4070270.22,26112.18,,-120000.0,116235.42,,3956517.62,,,,-13592179.53,-46278457.57,49554350.61,1239840.96,6153879.68,,,,0.0,,139042822.55,171327248.69,,,0.0,-32284426.14,,,,,,,,,,,,,,,,,,
600973,宝胜股份,2006-07-25,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,1017967116.89,0.0,6298307.21,1024265424.1,895789805.02,22071681.72,45854047.28,88568954.35,1052284488.37,-28019064.27,,,3122075.2,,0.0,3122075.2,44109496.24,,,,0.0,44109496.24,-40987421.04,,440000000.0,,0.0,440000000.0,294000000.0,14041819.92,0.0,308041819.92,131958180.08,,,62951694.77,171327248.69,234278943.46,,,29277094.86,9501165.16,13096484.61,171224.64,,-120000.0,114257.12,,8525626.56,,,,-83747186.23,-197483250.38,190736729.28,1908790.11,-28019064.27,,,,,,0.0,0.0,234278943.46,171327248.69,0.0,62951694.77,,,,,,,,,,,,,,,,,,
600973,宝胜股份,2006-10-25,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,1804256057.31,0.0,8810781.49,1813066838.8,1595249857.7,35257036.53,68793679.84,140396483.44,1839697057.51,-26630218.71,,,3522075.2,,0.0,3522075.2,61936540.19,,,,0.0,61936540.19,-58414464.99,,665000000.0,,0.0,665000000.0,523000000.0,19481519.94,0.0,542481519.94,122518480.06,,,37473796.36,171327248.69,208801045.05,,,66074141.45,17496249.04,20402663.13,205836.84,,-120000.0,114257.12,,15293365.98,,,,-172666939.26,-258728281.31,284330911.4,967576.9,-26630218.71,,,,,,208801045.05,171327248.69,,,0.0,37473796.36,,,,,,,,,,,,,,,,,,
600973,宝胜股份,2007-03-24,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,2588933249.99,,3477907.77,2592411157.76,2178760065.81,51263919.37,122909549.94,164204565.95,2517138101.07,75273056.69,,,3707075.2,,,3707075.2,100967651.3,,,,,100967651.3,-97260576.1,,813000000.0,,,813000000.0,738000000.0,25376337.44,,763376337.44,49623662.56,12411.78,,27648554.93,171327248.69,198975803.62,,,104401810.13,27276252.26,30579846.21,138448.76,,-535174.44,1720035.53,,19356120.3,,,,-132801652.51,-220459178.34,246408847.8,-812299.01,75273056.69,,,,,,198975803.62,171327248.69,,,0.0,27648554.93,,,,,,,,,,,,,,,,,,
600973,宝胜股份,2007-04-26,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,567769279.63,,14018230.86,581787510.49,552600387.73,12287108.87,29033344.83,85415643.68,679336485.11,-97548974.62,,,,,,,-14247251.66,,,,,-14247251.66,14247251.66,,340000000.0,,,340000000.0,155000000.0,6901416.25,,161901416.25,178098583.75,1655.79,,94798516.58,198975803.62,293774320.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600973,宝胜股份,2007-08-18,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,1407729362.71,,2080958.97,1409810321.68,1391000675.96,36635824.2,59441745.69,85727258.6,1572805504.45,-162995182.77,,,105000.0,,,105000.0,17562716.85,3268500.0,,,,20831216.85,-20726216.85,,723000000.0,,,723000000.0,493000000.0,23633491.87,,516633491.87,206366508.13,1655.79,,22646764.3,,,,,57515719.37,13092143.83,20026885.82,69224.4,,126711.19,,,15833491.87,,-3841363.8,-21377.23,-121446063.09,-390939039.38,246588484.25,,-162995182.77,,,,,,221622567.92,198975803.62,,,,22646764.3,,,,,,,,,,,,,,,,,,
