机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,销售商品、提供劳务收到的现金（元）,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金的影响,四(2)、其他原因对现金的影响,五、现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,附注：,1、将净利润调节为经营活动现金流量：,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,经营活动产生的现金流量净额2,2、不涉及现金收支的重大投资和筹资活动：,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,3、现金及现金等价物净变动情况：,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：其他原因对现金的影响2,现金及现金等价物净增加额2,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置以公允价值计量且其变动计入当期损益的金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,其中：子公司吸收少数股东投资收到的现金,其中：子公司支付给少数股东的股利、利润,投资性房地产的折旧及摊销
2545,东方铁塔,2011-04-28,2011-01-01,2011-03-31,2011-03-31,合并本期,定期报告,229665175.64,0.0,15425572.23,245090747.87,362409273.42,23258105.02,59206579.33,45761578.42,490635536.19,-245544788.32,,0.0,,,0.0,,12713869.82,0.0,,,0.0,12713869.82,-12713869.82,1649958030.0,,,0.0,1649958030.0,297000000.0,3671280.39,8809070.0,309480350.39,1340477679.61,16608.32,,1082235629.79,123364702.21,1205600332.0,,,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,东方铁塔,2011-07-22,2011-01-01,2011-06-30,2011-06-30,合并本期,定期报告,680596789.8,0.0,4567137.72,685163927.52,823709768.84,49745215.49,93189703.71,74349284.2,1040993972.24,-355830044.72,,0.0,68000.0,,0.0,68000.0,56908387.33,0.0,,,0.0,56908387.33,-56840387.33,1649958030.0,,,0.0,1649958030.0,297000000.0,4667112.8,7909070.0,309576182.8,1340381847.2,-9240.18,,927702174.97,123364702.21,1051066877.18,,,100941270.06,25668039.08,8635387.93,710921.49,,71396.18,,,4667112.8,,-2705682.86,0.0,-15872640.56,-448349625.53,-29605463.49,9240.18,-355830044.72,,,,,,1051066877.18,123364702.21,,,,927702174.97,,,,,,,,,,,,,,,,,,
2545,东方铁塔,2011-10-22,2011-01-01,2011-09-30,2011-09-30,合并本期,定期报告,1025714911.65,0.0,49558293.59,1075273205.24,1061512820.35,76702462.54,120792841.64,147064918.6,1406073043.13,-330799837.89,,0.0,,,0.0,,145076694.23,0.0,,,0.0,145076694.23,-145076694.23,1641148960.0,,,0.0,1641148960.0,297000000.0,3480317.8,0.0,300480317.8,1340668642.2,287039.48,,865079149.56,123364702.21,988443851.77,,,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,东方铁塔,2012-04-13,2011-01-01,2011-12-31,2011-12-31,合并本期,定期报告,1578646650.06,0.0,41538957.62,1620185607.68,1556868094.36,106833669.09,157493378.03,145662174.5,1966857315.98,-346671708.3,,0.0,70000.0,,0.0,70000.0,185645575.42,6900000.0,,,0.0,192545575.42,-192475575.42,1649958030.0,50000000.0,,0.0,1699958030.0,297000000.0,5323143.59,7909070.0,310232213.59,1389725816.41,249966.3,,850828498.99,123364702.21,974193201.2,,,262882545.68,32772891.83,17620978.38,2469144.6,0.0,6482.53,,,5251140.26,16069.23,-5392048.69,,66339833.73,-524965894.42,-203422885.13,-249966.3,-346671708.3,,,,,,974193201.2,123364702.21,,,,850828498.99,,,,,,,,,,,,,,,,,,
2545,东方铁塔,2012-04-26,2012-01-01,2012-03-31,2012-03-31,合并本期,定期报告,623761743.25,0.0,9137963.37,632899706.62,367080100.63,24864136.49,55538989.46,42344201.11,489827427.69,143072278.93,,0.0,,,0.0,,45734380.64,0.0,,,0.0,45734380.64,-45734380.64,0.0,50000000.0,,0.0,50000000.0,,997861.1,0.0,997861.1,49002138.9,-21677.96,,146318359.23,974193201.2,1120511560.43,,,,,0.0,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,东方铁塔,2012-08-16,2012-01-01,2012-06-30,2012-06-30,合并本期,定期报告,989367254.18,0.0,24858896.58,1014226150.76,859563726.92,50891096.24,89903610.07,60627720.08,1060986153.31,-46760002.55,,0.0,,,0.0,0.0,29763930.17,0.0,,,0.0,29763930.17,-29763930.17,0.0,100000000.0,,0.0,100000000.0,50000000.0,27292067.21,0.0,77292067.21,22707932.79,-63237.43,,-53879237.36,974193201.2,920313963.84,,,90981765.72,13811745.63,9182209.6,2359933.51,0.0,830238.52,,,2542067.21,65546.16,-1077680.76,,-11182210.2,-158897215.42,4560360.05,63237.43,-46760002.55,,,,,,920313963.84,974193201.2,,,,-53879237.36,,,,,,,,,,,,,,,,,,
2545,东方铁塔,2012-10-26,2012-01-01,2012-09-30,2012-09-30,合并本期,定期报告,1659021668.85,0.0,33265797.2,1692287466.05,1323754867.27,83963477.83,121016071.21,126156365.79,1654890782.1,37396683.95,,0.0,,,0.0,0.0,96087026.67,8280000.0,,,0.0,104367026.67,-104367026.67,0.0,150000000.0,,0.0,150000000.0,100000000.0,56224992.12,0.0,156224992.12,-6224992.12,16022.52,,-73179312.32,974193201.2,901013888.88,,,,,0.0,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,东方铁塔,2013-04-18,2012-01-01,2012-12-31,2012-12-31,合并本期,定期报告,1753925780.75,,46603113.23,1800528893.98,1408114556.22,114852872.85,135838338.23,202394588.37,1861200355.67,-60671461.69,,,320000.0,,,320000.0,95256525.06,8280000.0,,,,103536525.06,-103216525.06,,280000000.0,,,280000000.0,180000000.0,58619733.87,,238619733.87,41380266.13,-176195.42,,-122683916.04,974193201.2,851509285.16,,,192667563.02,32266095.3,18918664.28,4739122.06,,220231.74,986701.43,,6569733.87,189225.14,-5368229.08,,-131796220.04,-247416728.57,67176183.74,176195.42,-60671461.69,,,,,,851509285.16,974193201.2,,,,-122683916.04,,,,,,,,,,,,,,,,,,
2545,东方铁塔,2013-04-26,2013-01-01,2013-03-31,2013-03-31,合并本期,定期报告,419979308.38,,632187.63,420611496.01,335643087.45,29446827.37,35674511.21,16045293.79,416809719.82,3801776.19,,,,,,,24092556.19,38314080.0,,,,62406636.19,-62406636.19,,,,,,,2440250.0,,2440250.0,-2440250.0,-503594.62,,-61548704.62,857202259.91,795653555.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,东方铁塔,2013-08-15,2013-01-01,2013-06-30,2013-06-30,合并本期,定期报告,865170795.4,,15715394.39,880886189.79,563511372.71,65807053.28,68051238.72,105025910.39,802395575.1,78490614.69,,,77045.28,,,77045.28,55272100.65,938904305.56,,24341105.25,,1018517511.46,-1018440466.18,,600000000.0,,,600000000.0,100000000.0,24096838.83,,124096838.83,475903161.17,-1302868.38,,-465349558.7,851509285.16,386159726.46,,,84646774.4,12541540.04,13730413.44,2480095.8,,478599.73,,,11011363.83,-1246526.37,-1552543.63,2134605.56,-51635172.96,-265662246.65,270260843.12,1302868.38,78490614.69,,,,,,386159726.46,851509285.16,,,,-465349558.7,,,,,,,,,,,,,,,,,,
