机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,销售商品、提供劳务收到的现金（元）,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金的影响,四(2)、其他原因对现金的影响,五、现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,附注：,1、将净利润调节为经营活动现金流量：,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,经营活动产生的现金流量净额2,2、不涉及现金收支的重大投资和筹资活动：,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,3、现金及现金等价物净变动情况：,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：其他原因对现金的影响2,现金及现金等价物净增加额2,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置以公允价值计量且其变动计入当期损益的金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,其中：子公司吸收少数股东投资收到的现金,其中：子公司支付给少数股东的股利、利润,投资性房地产的折旧及摊销
600635,大众公用,2005-08-30,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,1038723014.96,9062877.0,64055220.48,1111841112.44,788903040.12,53307622.34,48517135.97,99855704.41,990583502.84,121257609.6,61559595.74,32931516.83,,,0.0,94491112.57,111579570.67,43500000.0,,,0.0,155079570.67,-60588458.1,,730000000.0,,0.0,730000000.0,862913987.69,11660666.37,0.0,874574654.06,-144574654.06,,,-83905502.56,1219094895.61,1135189393.05,,,77284627.46,,87056426.33,770370.54,378477.66,,6261326.53,,10400207.78,47829271.97,,,266877.63,73695152.73,-200275699.1,17590570.07,121257609.6,,,,0.0,,1135189393.05,1219094895.61,,,0.0,-83905502.56,,,,,,,,,,,,,,,,,,
600635,大众公用,2005-10-29,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,1726986545.43,17686755.0,89268178.11,1833941478.54,1408132602.8,101021798.43,76170426.56,164972846.55,1750297674.34,83643804.2,91502795.74,33687341.97,35000.0,,0.0,125225137.71,275343120.04,272465708.22,,,0.0,547808828.26,-422583690.55,,1265000000.0,,103573.03,1265103573.03,1016913987.69,22019514.89,0.0,1038933502.58,226170070.45,,,-112769815.9,1219094895.61,1106325079.71,,,98322368.69,-1286751.8,81430500.78,1155555.81,567716.49,2265000.0,7120581.58,,15946311.21,-57812752.31,,,-5679023.36,-38850503.47,-30138705.91,10603506.49,83643804.2,,,,0.0,,1106325079.71,1219094895.61,,,0.0,-112769815.9,,,,,,,,,,,,,,,,,,
600635,大众公用,2006-04-28,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,2621119239.76,21228056.96,192555434.66,2834902731.38,2001693171.35,177001132.6,125602451.91,177511864.75,2481808620.61,353094110.77,285328735.74,48555944.8,9764849.65,,0.0,343649530.19,344827160.96,162375698.51,,,521808821.55,1029011681.02,-685362150.83,56050000.0,1530000000.0,,480000.0,1586530000.0,1020895806.69,74626055.77,0.0,1095521862.46,491008137.54,,,158740097.48,1219094895.61,1377834993.09,,,78531375.55,2888121.02,157249765.86,1624213.4,634962.59,7050999.73,,,32989455.89,-31536078.55,,,-73428148.2,-65265300.27,259165253.87,-16810510.12,353094110.77,,,,0.0,,1377834993.09,1219094895.61,,,0.0,158740097.48,,,,,,,,,,,,,,,,,,
600635,大众公用,2006-04-28,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,670994153.11,0.0,78774508.14,749768661.25,194931223.71,31139148.92,52802391.61,292884589.94,571757354.18,178011307.07,,267965.64,,,0.0,267965.64,162113219.83,25000000.0,,,0.0,187113219.83,-186845254.19,,440000000.0,,0.0,440000000.0,383000000.0,70741175.64,0.0,453741175.64,-13741175.64,,,-22575122.76,1412234993.09,1389659870.33,,,31131595.78,,16218316.67,438226.83,6249.99,,1256114.76,,9598888.1,-26126515.09,,,-3151058.1,-114218022.0,208475392.71,54382117.42,178011307.07,,,,0.0,,1389659870.33,1412234993.09,,,0.0,-22575122.76,,,,,,,,,,,,,,,,,,
600635,大众公用,2006-07-29,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,1235364423.93,17727547.33,73136551.36,1326228522.62,379685551.75,54534582.7,125834443.19,196245014.1,756299591.74,569928930.88,3950000.0,29229319.9,4136153.51,,0.0,37315473.41,541120396.05,4267228.0,,,0.0,545387624.05,-508072150.64,,1387000000.0,,0.0,1387000000.0,828000000.0,100363067.79,0.0,928363067.79,458636932.21,,,520493712.45,1932728705.54,2453222417.99,,,79790297.6,,33818561.88,1246868.62,12499.98,-4135274.51,3538609.42,,23940847.15,-63971890.55,,,32901461.93,-202296461.35,645230495.45,19852915.26,569928930.88,,,,,,1040987424.9,1932728705.54,1412234993.09,,0.0,520493712.45,,,,,,,,,,,,,,,,,,
600635,大众公用,2006-10-24,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,1720699425.84,31577268.0,175201392.47,1927478086.31,1558130751.87,99819436.71,126056902.83,215225592.49,1999232683.9,-71754597.59,3950000.0,29814027.38,4136153.51,,0.0,37900180.89,614899263.08,4460165.66,,,0.0,619359428.74,-581459247.85,,1918000000.0,,0.0,1918000000.0,1274000000.0,123543613.27,0.0,1397543613.27,520456386.73,,,-132757458.71,1412234993.09,1279477534.38,,,102562114.65,,50385970.88,1314680.49,18749.97,-4135274.51,3538609.42,,35986329.49,-72019759.43,,,18008158.95,-227673084.06,-7037294.02,27296200.58,-71754597.59,,,,,,1279477534.38,1412234993.09,,,0.0,-132757458.71,,,,,,,,,,,,,,,,,,
600635,大众公用,2007-04-27,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,2844917573.6,19853869.22,151755643.16,3016527085.98,2041577567.34,184425021.81,238692044.51,292585123.35,2757279757.01,259247328.97,302894406.99,110839197.38,14987463.78,,26226172.52,454947240.67,601876904.06,156184120.0,,,691889062.77,1449950086.83,-995002846.16,16696200.0,2200050000.0,,0.0,2216746200.0,1729181819.0,257672809.02,6274169.87,1993128797.89,223617402.11,,,-512138115.08,1377834993.09,865696878.01,,,164114656.1,13302557.08,172811143.79,3046374.13,24999.96,3326107.73,216093.36,,92808585.88,-188113370.83,,,433981.57,53767594.1,-58585247.44,2093853.54,259247328.97,,,,,,865696878.01,1377834993.09,,,0.0,-512138115.08,,,,,,,,,,,,,,,,,,
600635,大众公用,2007-04-30,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,785956138.46,3518742.39,167468261.39,956943142.24,684129743.25,32519473.48,54928251.37,112694910.36,884272378.46,72670763.78,,8642158.25,,,,8642158.25,53492748.45,35184924.25,,,128534921.51,217212594.21,-208570435.96,,614900000.0,,,614900000.0,360000000.0,24697890.52,,384697890.52,230202109.48,,,94302437.3,884075493.63,978377930.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600635,大众公用,2007-08-28,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,1392647885.38,13766854.0,69684255.38,1476098994.76,965056406.25,104410553.46,122286169.46,128696587.25,1320449716.42,155649278.34,232238766.97,93385436.4,3652289.18,,,329276492.55,142344159.56,46076044.03,,,,188420203.59,140856288.96,,880000000.0,,,880000000.0,892900000.0,96992534.56,,989892534.56,-109892534.56,,,186613032.74,873730359.24,1060343391.98,,,196131190.46,-4844481.8,64429872.82,1117485.2,16491.7,2115662.34,189524.2,-14660294.3,51992534.56,-207365987.19,5079583.73,25855.21,-11504912.88,-42024209.71,114950964.0,,155649278.34,,,,,,1060343391.98,873730359.24,,,,186613032.74,,,,,,,,,,,,,,,,,,
600635,大众公用,2007-10-29,2007-01-01,2007-09-30,2007-09-30,合并本期,定期报告,1916162744.28,27954662.14,141695228.94,2085812635.36,1607581694.19,104998747.61,142664912.84,189115884.28,2044361238.92,41451396.44,232238766.97,112675182.48,4351197.43,,,349265146.88,179511284.24,53494781.66,,,,233006065.9,116259080.98,,1364669898.26,,,1364669898.26,1080000000.0,132058825.62,,1212058825.62,152611072.64,,,310321550.06,873730359.24,1184051909.3,,,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
