机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,销售商品、提供劳务收到的现金（元）,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金的影响,四(2)、其他原因对现金的影响,五、现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,附注：,1、将净利润调节为经营活动现金流量：,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,经营活动产生的现金流量净额2,2、不涉及现金收支的重大投资和筹资活动：,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,3、现金及现金等价物净变动情况：,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：其他原因对现金的影响2,现金及现金等价物净增加额2,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置以公允价值计量且其变动计入当期损益的金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,其中：子公司吸收少数股东投资收到的现金,其中：子公司支付给少数股东的股利、利润,投资性房地产的折旧及摊销
600694,大商股份,2005-04-23,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,2759494394.88,0.0,71747627.07,2831242021.95,2205008131.46,106970546.46,138838034.61,115593217.26,2566409929.79,264832092.16,,,,,0.0,,14050214.06,,,,0.0,14050214.06,-14050214.06,,,,0.0,,190000000.0,21132395.38,0.0,211132395.38,-211132395.38,,,39649482.72,623230731.03,662880213.75,,,74329218.94,,44069381.29,328593.53,-2830895.07,256322.98,,,31719251.05,-1009727.51,,,13487893.33,72659653.28,9165425.95,22656974.39,264832092.16,,,,0.0,,662880213.75,623230731.03,,,0.0,39649482.72,,,,,,,,,,,,,,,,,,
600694,大商股份,2005-08-16,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,5057791516.21,,245064434.15,5302855950.36,4124137761.21,202369576.64,228842870.93,281820593.27,4837170802.05,465685148.31,,,2586714.55,,,2586714.55,86194538.34,,,,,86194538.34,-83607823.79,,,,,,559000000.0,46970732.03,,605970732.03,-605970732.03,,,-223893407.51,623230731.03,399337323.52,,,150837840.17,,110553662.28,2727820.58,-6122162.64,995864.79,,,56889682.54,-1991126.92,,,58313336.41,-16685329.65,81190622.74,28974938.01,465685148.31,,,,0.0,,399337323.52,623230731.03,,,0.0,-223893407.51,,,,,,,,,,,,,,,,,,
600694,大商股份,2005-10-22,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,6629873608.66,0.0,331792601.35,6961666210.01,5506018024.59,252032389.79,313345773.91,352853471.59,6424249659.88,537416550.13,,,2738642.66,,0.0,2738642.66,93630408.55,,,,0.0,93630408.55,-90891765.89,,,,0.0,,555950000.0,56511125.59,0.0,612461125.59,-612461125.59,,,-165936341.35,623230731.03,457294389.68,,,222213728.11,,163818977.7,2001159.05,-6122162.64,1369856.99,,,62669340.1,-2268614.29,,,-29477199.55,-32869582.65,131586141.73,24494905.58,537416550.13,,,,0.0,,457294389.68,623230731.03,,,0.0,-165936341.35,,,,,,,,,,,,,,,,,,
600694,大商股份,2006-03-10,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,10055465559.6,11155608.46,475633817.3,10542254985.4,8250558993.29,401992313.89,447090757.69,643241362.1,9742883426.97,799371558.41,515100.0,393057.0,57728219.12,,0.0,58636376.12,300004106.93,,,,9265343.23,309269450.16,-250633074.04,50000.0,485270000.0,,0.0,485320000.0,1072170000.0,80081044.97,21700768.0,1173951812.97,-688631812.97,-253378.44,,-140146707.04,623230731.03,483084023.99,,,273817236.84,14885238.47,217092965.32,1195075.09,10054582.88,-7312816.7,18842672.25,,85113587.14,8382992.85,,,-86444323.04,-157203347.36,416167106.69,4780587.98,799371558.41,,,,0.0,,483084023.99,623230731.03,,,0.0,-140146707.04,,,,,,,,,,,,,,,,,,
600694,大商股份,2006-04-22,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,3591821035.89,0.0,158326955.98,3750147991.87,3100246940.05,114027571.32,222555279.85,126958736.33,3563788527.55,186359464.32,,,,,0.0,,9349198.17,,,,0.0,9349198.17,-9349198.17,1000000.0,,,0.0,1000000.0,73660000.0,20781121.13,0.0,94441121.13,-93441121.13,,,83569145.02,483084023.99,566653169.01,,,80747987.72,,103730301.49,1154118.11,8659499.74,,,,45826339.81,-57410.37,,,190409914.3,-223303612.36,-33858343.09,13050668.97,186359464.32,,,,0.0,,566653169.01,483084023.99,,,0.0,83569145.02,,,,,,,,,,,,,,,,,,
600694,大商股份,2006-08-31,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,6054906912.8,2249591.9,448439881.58,6505596386.28,5083632190.55,250581856.34,338189072.92,479602117.74,6152005237.55,353591148.73,,,819767.63,,0.0,819767.63,262789083.93,,,,37460000.0,300249083.93,-299429316.3,5000000.0,779400000.0,,0.0,784400000.0,688560000.0,81561858.97,12012.0,770133870.97,14266129.03,-96330.58,,68331630.88,483084023.99,551415654.87,,,190240740.53,17115024.75,120061042.54,605515.67,1812499.98,245659.96,4477.5,,20142790.3,5060028.45,,,64586328.64,-7554832.5,-87386386.57,28658259.48,353591148.73,,,,,,551415654.87,483084023.99,,,0.0,68331630.88,,,,,,,,,,,,,,,,,,
600694,大商股份,2006-10-18,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,9248628537.08,2249591.9,582658776.66,9833536905.64,7669367858.62,368672582.66,464856302.97,537251282.78,9040148027.03,793388878.61,,,968658.22,,,968658.22,315426777.88,,,,37460000.0,352886777.88,-351918119.66,5000000.0,869406000.0,,,874406000.0,688560000.0,128756685.96,12012.0,817328697.96,57077302.04,,,498548060.99,483084023.99,981632084.98,,,241212242.11,17542963.37,174104545.51,2826860.82,3312440.95,248888.62,4477.5,,63082567.55,3921171.91,,,-70317334.09,77658583.26,244862238.08,34929233.02,793388878.61,,,,,,981632084.98,483084023.99,,,0.0,498548060.99,,,,,,,,,,,,,,,,,,
600694,大商股份,2007-04-04,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,12875379096.9,12509636.08,670808280.01,13558697012.9,10470537104.1,557325935.7,678046555.14,982094599.75,12688004194.7,870692818.23,2460000.0,9662619.52,3344976.59,,,15467596.11,594347896.5,,,,28000000.0,622347896.5,-606880300.39,7498930.27,1155600000.0,,184775881.67,1347874811.94,937970000.0,106814793.0,31796738.67,1076581531.67,271293280.27,-406999.71,,534698798.4,483084023.99,1017782822.39,,,275520918.35,24784083.38,249282240.67,1567724.28,18093302.77,-125344.05,26428595.75,,74345342.65,8975520.21,,,-238438473.31,-235404251.88,679180411.62,-13517252.21,870692818.23,,,,,,1017782822.39,483084023.99,,,0.0,534698798.4,,,,,,,,,,,,,,,,,,
600694,大商股份,2007-04-29,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,4786102588.48,,198652389.66,4984754978.14,4016686333.06,227278619.47,336738936.13,145689658.58,4726393547.24,258361430.9,,,,,,,14586892.11,,,,,14586892.11,-14586892.11,,76342000.0,,,76342000.0,,25865466.18,,25865466.18,50476533.82,,,294251072.61,1025731254.58,1319982327.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600694,大商股份,2007-08-21,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,8131954774.95,3619321.49,635651482.48,8771225578.92,7063461376.15,388062374.44,513616821.72,531542820.07,8496683392.38,274542186.54,,,30583995.22,,,30583995.22,199331335.63,,,-23406032.99,,175925302.64,-145341307.42,1300000.0,899900000.0,,,901200000.0,707200000.0,140509038.76,,847709038.76,53490961.24,-373178.79,,182318661.57,1054375304.33,1236693965.9,,,278810797.67,35855512.18,103508959.78,11434731.11,18903075.05,-8082973.46,517652.37,,35100605.41,,-11545180.27,0.0,10945688.82,-120787592.44,-80119089.68,,274542186.54,,,,,,1236693965.9,1054375304.33,,,,182318661.57,,,,,,,,,,,,,,,,,,
600694,大商股份,2007-10-22,2007-01-01,2007-09-30,2007-09-30,合并本期,定期报告,12608390887.0,3971511.9,844712893.56,13457075292.5,11214741687.5,580785511.07,716658550.71,731942013.24,13244127762.5,212947530.03,,,30916441.52,,,30916441.52,378121023.46,,,-23406032.99,,354714990.47,-323798548.95,1900000.0,995900000.0,,,997800000.0,707200000.0,187147411.23,,894347411.23,103452588.77,-305370.42,,-7703800.57,1054375304.33,1046671503.76,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600694,大商股份,2008-03-24,2007-01-01,2007-12-31,2007-12-31,合并本期,定期报告,17391643972.8,20666132.33,831777787.38,18244087892.5,14385097785.2,796381200.91,1051783535.39,1121438988.33,17354701509.9,889386382.67,,,35321927.9,,11775941.69,47097869.59,684956027.42,,,,,684956027.42,-637858157.83,6850000.0,1436642000.0,,97118529.59,1540610529.59,1210000000.0,257781455.54,111008252.23,1578789707.77,-38179178.18,-370998.31,,212978048.35,1046591825.6,1259569873.95,,,326624320.08,42226549.51,225624828.86,33132320.31,33486040.06,-6574511.69,3910502.69,0.0,125710121.42,-756141.82,738075.45,-22677167.59,-431260907.07,-192647099.95,751849452.41,,889386382.67,,,,,,1259569873.95,1046591825.6,,,,212978048.35,,,,,,,,,,,,,,,,,,
600694,大商股份,2008-04-22,2008-01-01,2008-03-31,2008-03-31,合并本期,定期报告,6565902692.16,541803.66,320229616.15,6886674111.97,5333148970.18,311295352.5,387713425.99,382844012.32,6415001760.99,471672350.98,,329143.44,,,,329143.44,135102274.97,,,,,135102274.97,-134773131.53,2190000.0,466900000.0,,,469090000.0,289184957.85,33319938.22,,322504896.07,146585103.93,-4869738.46,,478614584.92,1259569873.95,1738184458.87,,,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
