机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,销售商品、提供劳务收到的现金（元）,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金的影响,四(2)、其他原因对现金的影响,五、现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,附注：,1、将净利润调节为经营活动现金流量：,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,经营活动产生的现金流量净额2,2、不涉及现金收支的重大投资和筹资活动：,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,3、现金及现金等价物净变动情况：,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：其他原因对现金的影响2,现金及现金等价物净增加额2,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置以公允价值计量且其变动计入当期损益的金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,其中：子公司吸收少数股东投资收到的现金,其中：子公司支付给少数股东的股利、利润,投资性房地产的折旧及摊销
2079,苏州固锝,2007-04-26,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,101164275.98,1448418.37,860063.2,103472757.55,86075376.53,14577079.46,752411.01,1691092.71,103095959.71,376797.84,,,2318400.0,,,2318400.0,2731319.94,,,,,2731319.94,-412919.94,,,,,,6527272.34,104989.35,,6632261.69,-6632261.69,-101259.6,,-6769643.39,33651784.64,26882141.25,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,苏州固锝,2006-10-20,2006-01-01,2006-06-30,2006-06-30,合并本期,招募说明书,213375713.67,7084458.17,2343448.49,222803620.33,180620498.52,18004685.82,2336735.84,9570076.85,210531997.03,12271623.3,,,2318400.0,,,2318400.0,9034598.87,4000000.0,,,,13034598.87,-10716198.87,,,,,,6527272.34,104989.35,,6632261.69,-6632261.69,,,-5076837.26,32487014.63,27410177.37,,,19360817.46,1101366.35,7777153.29,269131.66,,,,,104989.35,-114135.18,,,-15117372.17,388221.71,-2046371.28,547822.11,12271623.3,,,,,,27410177.37,32487014.63,,,0.0,-5076837.26,,,,,,,,,,,,,,,,,,
2079,苏州固锝,2006-11-15,2006-01-01,2006-09-30,2006-09-30,合并本期,上市公告书,319748716.86,13546512.95,1733600.36,335028830.17,284262481.68,34485886.7,3260364.79,5914365.67,327923098.84,7105731.33,8000000.0,,2318400.0,,,10318400.0,22226824.74,9700000.0,,,,31926824.74,-21608424.74,,30651658.2,,358468.09,31010126.29,14533343.27,10183915.02,,24717258.29,6292868.0,-324662.06,,-8534487.47,33651784.64,25117297.17,,,27557841.02,1101366.35,11542222.52,-619983.97,,,,,160985.16,-114135.18,,,-19204567.39,-5520069.67,-4740956.43,-3056971.08,7105731.33,,,,,,25117297.17,33651784.64,,,0.0,-8534487.47,,,,,,,,,,,,,,,,,,
2079,苏州固锝,2007-03-16,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,439076964.05,17938401.22,3476103.02,460491468.29,379755250.23,45439661.24,3838782.82,11420259.48,440453953.77,20037514.52,,,2319600.0,,,2319600.0,36032865.74,1000000.0,,,,37032865.74,-34713265.74,226575313.0,34879740.09,,,261455053.09,41407012.43,10541965.54,,51948977.97,209506075.12,-525534.15,,194304789.75,33651784.64,227956574.39,,,31557854.53,842752.41,14541976.86,534684.48,,20250.0,,,441100.69,981923.88,,,-16611689.71,-5253005.28,-7581602.74,563269.4,20037514.52,,,,,,227956574.39,33651784.64,,,0.0,194304789.75,,,,,,,,,,,,,,,,,,
2079,苏州固锝,2007-04-26,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,112733224.72,5941916.82,1403846.23,120078987.77,93507706.56,17190304.1,256287.11,3049224.22,114003521.99,6075465.78,8000000.0,120000.0,,,,8120000.0,4082048.18,,,,,4082048.18,4037951.82,,,,,,,,1476609.37,1476609.37,-1476609.37,-245460.57,,8391347.66,218774835.99,227166183.65,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,苏州固锝,2007-08-09,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,224635692.56,9710349.35,1451164.63,235797206.54,191902769.57,30410718.25,1311056.76,10355899.82,233980444.4,1816762.14,9010259.96,,,,,9010259.96,32174350.4,350000.0,,,,32524350.4,-23514090.44,,58082005.24,,,58082005.24,20000000.0,13800000.0,,33800000.0,24282005.24,-992583.6,,1592093.34,218774835.99,220366929.33,,,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,苏州固锝,2007-10-22,2007-01-01,2007-09-30,2007-09-30,合并本期,定期报告,349645135.94,17545255.78,1630282.65,368820674.37,305194581.06,44172434.83,2777703.8,6998850.89,359143570.58,9677103.79,8890259.96,120000.0,20000.0,,,9030259.96,53737384.59,21350000.0,,,,75087384.59,-66057124.63,,122144510.16,,,122144510.16,72896596.51,14670753.56,1476609.37,89043959.44,33100550.72,-1547886.52,,-24827356.64,218774835.99,193947479.35,,,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,苏州固锝,2008-02-01,2007-01-01,2007-12-31,2007-12-31,合并本期,定期报告,465523722.97,23654125.89,7724689.87,496902538.73,418953506.01,47879787.67,3915449.17,21232628.99,491981371.84,4921166.89,2074720.94,,20000.0,8120000.0,,10214720.94,81100190.02,33027751.58,,,,114127941.6,-103913220.66,,163134785.91,,,163134785.91,113728908.01,15028980.19,,128757888.2,34376897.71,-1756765.03,,-66371921.09,227956574.39,161584653.3,,,26745796.5,223686.6,21111070.3,531897.12,16730.6,15931.07,,-247150.0,1497082.76,-129188.6,-481041.02,761920.52,-30701447.97,-23785865.37,9361744.38,,4921166.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,苏州固锝,2008-04-22,2008-01-01,2008-03-31,2008-03-31,合并本期,定期报告,106845371.46,,721040.73,107566412.19,105078889.08,19620522.85,28299.5,2781435.35,127509146.78,-19942734.59,,,31500.0,,1092297.2,1123797.2,34244608.3,7000000.0,,,,41244608.3,-40120811.1,,69355002.25,,,69355002.25,50161235.65,953984.9,,51115220.55,18239781.7,1477111.75,,-40346652.24,161975449.4,121628797.16,,,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,苏州固锝,2008-08-23,2008-01-01,2008-06-30,2008-06-30,合并本期,定期报告,228228888.49,5663038.68,969723.06,234861650.23,199968240.84,35078641.76,1315032.82,5498993.94,241860909.36,-6999259.13,,,53500.0,,1092297.2,1145797.2,51780476.4,7000000.0,,,297667.43,59078143.83,-57932346.63,,114070434.35,,,114070434.35,82572017.34,4777823.09,,87349840.43,26720593.92,5181647.82,,-33029364.02,161975449.4,128946085.38,,,7326924.46,253013.75,11909864.15,321802.61,,,,268900.0,-5752391.57,-671166.77,-982407.99,-446159.51,-6000409.13,-15036940.48,1809711.35,,-6999259.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
