机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,销售商品、提供劳务收到的现金（元）,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金的影响,四(2)、其他原因对现金的影响,五、现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,附注：,1、将净利润调节为经营活动现金流量：,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,经营活动产生的现金流量净额2,2、不涉及现金收支的重大投资和筹资活动：,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,3、现金及现金等价物净变动情况：,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：其他原因对现金的影响2,现金及现金等价物净增加额2,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置以公允价值计量且其变动计入当期损益的金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,其中：子公司吸收少数股东投资收到的现金,其中：子公司支付给少数股东的股利、利润,投资性房地产的折旧及摊销
2040,南 京 港,2005-04-18,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,48507181.0,,6719313.0,55226494.0,3074436.0,9482367.0,9347956.0,17368751.0,39273510.0,15952984.0,,,,,,,14786265.0,,,,,14786265.0,-14786265.0,274094758.0,,,,274094758.0,40000000.0,340004.0,,40340004.0,233754754.0,,,234921473.0,87040095.0,321961568.0,,,18552294.0,,4040527.0,,,,22897.0,,340004.0,,,,-434478.0,-2577394.0,-3990866.0,0.0,15952984.0,,,,,,321961568.0,87040095.0,,,0.0,234921473.0,,,,,,,,,,,,,,,,,,
2040,南 京 港,2005-08-18,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,95894821.0,,1539573.0,97434394.0,11100586.0,17832822.0,24658295.0,3970226.0,57561929.0,39872465.0,,,295721.0,,,295721.0,30094112.0,,,,,30094112.0,-29798391.0,274094758.0,,,,274094758.0,60000000.0,474090.0,,60474090.0,213620668.0,,,223694742.0,87040095.0,310734837.0,,,30690721.0,,8082974.0,,,362064.0,,,427844.0,,,,192664.0,-6919173.0,7035371.0,0.0,39872465.0,,,,0.0,,310734837.0,87040095.0,,,0.0,223694742.0,,,,,,,,,,,,,,,,,,
2040,南 京 港,2005-10-22,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,175463359.13,,3516655.54,178980014.67,6153038.12,27914768.39,33028314.19,63432761.57,130528882.27,48451132.4,,,800.0,,,800.0,39677979.21,43555380.0,,,,83233359.21,-83232559.21,274094757.95,,,,274094757.95,60000000.0,427844.23,,60427844.23,213666913.72,,,178885486.91,87040094.86,265925581.77,,,46833590.81,,12251297.95,,,,362064.03,,427844.23,,,,142640.48,-14421893.6,2855588.5,0.0,48451132.4,,,,,,265925581.77,87040094.86,,,0.0,178885486.91,,,,,,,,,,,,,,,,,,
2040,南 京 港,2006-04-18,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,210525776.0,,1571556.0,212097332.0,22779065.0,44465070.0,45549268.0,29123429.0,141916832.0,70180500.0,,,45200.0,,1783781.0,1828981.0,56858095.0,43555380.0,,,,100413475.0,-98584494.0,274094758.0,49690600.0,,,323785358.0,80000000.0,61962970.0,30000000.0,171962970.0,151822388.0,,,123418394.0,87040095.0,210458489.0,,,60256871.0,,16519917.0,,,362911.0,,,-1025657.0,,,,366716.0,5751681.0,-12051939.0,0.0,70180500.0,,,,0.0,,210458489.0,87040095.0,,,0.0,123418394.0,,,,,,,,,,,,,,,,,,
2040,南 京 港,2006-04-18,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,48888347.0,,1371853.0,50260200.0,2715902.0,7683283.0,9285890.0,18853607.0,38538682.0,11721518.0,,,900.0,,,900.0,11502253.0,,,,,11502253.0,-11501353.0,,,,,,,,,,,,,220165.0,240458489.0,240678654.0,,,15178620.0,,4672116.0,,,,,,,,,,-124207.0,-3976765.0,-4028246.0,0.0,11721518.0,,,,,,240678654.0,240458489.0,,,0.0,220165.0,,,,,,,,,,,,,,,,,,
2040,南 京 港,2006-08-16,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,98768104.3,,7107010.62,105875114.92,5452349.79,14179977.16,16455747.68,30248962.21,66337036.84,39538078.08,,,2700.0,,,2700.0,19485084.46,7897500.0,,,,27382584.46,-27379884.46,,,,,,30000000.0,15367000.0,,45367000.0,-45367000.0,,,-33208806.38,240458488.86,207249682.48,,,25087789.07,,9344610.94,,,,,,237567.64,,,,-28665.47,-1344980.97,6241756.87,0.0,39538078.08,,,,,,207249682.48,240458488.86,,,0.0,-33208806.38,,,,,,,,,,,,,,,,,,
2040,南 京 港,2006-10-28,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,129861392.34,,8354531.45,138215923.79,6638816.48,23094110.92,24338219.85,43817447.14,97888594.39,40327329.4,,,2700.0,,,2700.0,26125699.48,25215100.0,,,,51340799.48,-51338099.48,,,,,0.0,30000000.0,15367000.0,,45367000.0,-45367000.0,,,-56377770.08,240458488.86,184080718.78,,,28068119.33,,13919222.28,,,,,,239668.05,,,,-671198.83,-1818197.87,589716.44,0.0,40327329.4,,,,,,184080718.78,240458488.86,,,0.0,-56377770.08,,,,,,,,,,,,,,,,,,
2040,南 京 港,2007-03-30,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,162121249.0,0.0,667017.0,162788266.0,20120976.0,45238618.0,22370760.0,22993947.0,110724301.0,52063965.0,,,2700.0,,6303461.0,6306161.0,41407337.0,27615100.0,,,0.0,69022437.0,-62716276.0,2400000.0,,,,2400000.0,,15413246.0,2040000.0,17453246.0,-15053246.0,0.0,,-25705557.0,210458489.0,184752932.0,,,31059682.0,0.0,18409311.0,0.0,0.0,17919.0,0.0,,-6303461.0,0.0,0.0,,-1134547.0,-3277246.0,13292307.0,0.0,52063965.0,,,,,,184752932.0,210458489.0,0.0,0.0,0.0,-25705557.0,,,,,,,,,,,,,,,,,,
2040,南 京 港,2007-04-20,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,36635471.93,,1234257.71,37869729.64,1011895.77,15000653.0,4700508.9,5515290.6,26228348.27,11641381.37,,,4000.0,,,4000.0,15131474.78,,,,24011.09,15155485.87,-15151485.87,,,,,,,,,,,,,-3510104.5,183604434.85,183604434.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,南 京 港,2007-08-10,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,71715441.86,,2546064.56,74261506.42,3078817.57,24119542.27,9666421.0,19381486.07,56246266.91,18015239.51,,1182060.43,5500.0,,,1187560.43,23981591.31,172683586.8,,,27698.71,196692876.82,-195505316.39,,24803682.62,,1229054.08,26032736.7,,14752320.0,179496.74,14931816.74,11100919.96,,,-166389156.92,187114539.35,20725382.43,,,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
