机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,销售商品、提供劳务收到的现金（元）,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金的影响,四(2)、其他原因对现金的影响,五、现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,附注：,1、将净利润调节为经营活动现金流量：,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,经营活动产生的现金流量净额2,2、不涉及现金收支的重大投资和筹资活动：,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,3、现金及现金等价物净变动情况：,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：其他原因对现金的影响2,现金及现金等价物净增加额2,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置以公允价值计量且其变动计入当期损益的金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,其中：子公司吸收少数股东投资收到的现金,其中：子公司支付给少数股东的股利、利润,投资性房地产的折旧及摊销
923,河北宣工,2005-04-28,2005-01-01,2005-03-31,2005-03-31,合并本期,定期报告,45898725.35,,644641.56,46543366.91,41897259.47,14781713.49,5258312.85,2084803.99,64022089.8,-17478722.89,,,9500.0,,,9500.0,761867.68,,,,,761867.68,-752367.68,,17000000.0,,,17000000.0,17000000.0,3268248.0,,20268248.0,-3268248.0,,,-21499338.57,32217561.66,10718223.09,,,-8735654.81,,3907087.93,634905.15,,1802.77,,,2774628.0,,,,-13355059.31,-14926292.39,11779759.77,440100.0,-17478722.89,,,,,,10718223.09,32217561.66,,,0.0,-21499338.57,,,,,,,,,,,,,,,,,,
923,河北宣工,2005-07-28,2005-01-01,2005-06-30,2005-06-30,合并本期,定期报告,104220967.32,,804485.85,105025453.17,74962154.64,28672422.89,12163497.61,3950206.14,119748281.28,-14722828.11,,1986000.0,9500.0,,,1995500.0,1293217.68,,,,,1293217.68,702282.32,,47000000.0,,,47000000.0,47000000.0,6664544.4,,53664544.4,-6664544.4,,,-20685090.19,32217561.66,11532471.47,,,-14982988.68,,7786215.81,1269810.3,,55416.33,,,5568156.0,-1964912.11,,,-30995243.55,-15231977.19,33652112.98,120582.0,-14722828.11,,,,0.0,,11532471.47,32217561.66,,,0.0,-20685090.19,,,,,,,,,,,,,,,,,,
923,河北宣工,2005-10-28,2005-01-01,2005-09-30,2005-09-30,合并本期,定期报告,157764055.8,,976437.78,158740493.58,116509498.35,36192992.59,14195808.95,6386435.11,173284735.0,-14544241.42,0.0,1994913.42,176150.0,,0.0,2171063.42,1336227.68,,,,,1336227.68,834835.74,,96500000.0,,0.0,96500000.0,96500000.0,10422713.18,0.0,106922713.18,-10422713.18,,,-24132118.86,32217561.66,8085442.8,,,-27262157.19,,11664816.52,1904715.45,,17333.16,,,8414934.0,-1964912.11,,,-26115146.53,-20707593.67,38945369.02,558399.93,-14544241.42,,,,0.0,,8085442.8,32217561.66,,,0.0,-24132118.86,,,,,,,,,,,,,,,,,,
923,河北宣工,2006-04-25,2005-01-01,2005-12-31,2005-12-31,合并本期,定期报告,246050186.88,,6598888.34,252649075.22,148984904.12,57983810.89,20726612.08,17386339.7,245081666.79,7567408.43,,1994913.42,248150.0,,,2243063.42,1443007.68,,,,,1443007.68,800055.74,,176000000.0,,,176000000.0,193220000.0,14225472.88,,207445472.88,-31445472.88,,,-23078008.71,32217561.66,9139552.95,,,-43633961.37,2673732.56,15654992.95,2553580.74,,336593.16,41077.57,,12699422.88,-2693432.4,,,-24485010.93,-18979845.65,63393466.92,6792.0,7567408.43,,,,0.0,,9139552.95,32217561.66,,,0.0,-23078008.71,,,,,,,,,,,,,,,,,,
923,河北宣工,2006-04-25,2006-01-01,2006-03-31,2006-03-31,合并本期,定期报告,63031117.65,,4225994.17,67257111.82,50254620.37,19330194.16,3283889.01,5352589.73,78221293.27,-10964181.45,695608.32,27928.71,,,,723537.03,1798575.0,,,,,1798575.0,-1075037.97,,62857000.0,,,62857000.0,48326000.0,3561956.4,,51887956.4,10969043.6,,,-1070175.82,9139552.95,8069377.13,,,-9335025.65,,3719516.19,636400.86,,,,,3561956.4,-141211.01,,,-29382708.38,237383.91,19299406.23,440100.0,-10964181.45,,,,0.0,,8069377.13,9139552.95,,,0.0,-1070175.82,,,,,,,,,,,,,,,,,,
923,河北宣工,2006-08-18,2006-01-01,2006-06-30,2006-06-30,合并本期,定期报告,168212688.58,,25513265.93,193725954.51,109833701.56,57165157.44,5284083.92,13131691.84,185414634.76,8311319.75,695608.32,2013928.71,27000.0,,,2736537.03,11914105.0,,,,,11914105.0,-9177567.97,,62857000.0,,,62857000.0,48846000.0,17052449.0,,65898449.0,-3041449.0,,,-3907697.22,9139552.95,5231855.73,,,-4585424.89,-25467.46,7661829.19,1272801.72,,-27000.0,,,7052449.0,-2127211.01,,,-41614736.19,43277609.77,-2585290.63,11760.25,8311319.75,,,,,,5231855.73,9139552.95,,,0.0,-3907697.22,,,,,,,,,,,,,,,,,,
923,河北宣工,2006-10-25,2006-01-01,2006-09-30,2006-09-30,合并本期,定期报告,247193680.16,,26347032.2,273540712.36,153778236.21,68332226.09,10165211.97,27471580.28,259747254.55,13793457.81,695608.32,2013928.71,229300.0,,,2938837.03,12477405.0,,,,,12477405.0,-9538567.97,,115357000.0,,,115357000.0,104521528.0,20474102.1,,124995630.1,-9638630.1,,,-5383740.26,9139552.95,3755812.69,,,-5073128.09,-25467.46,11852617.68,1909202.58,,144831.86,,,10474102.1,-2127211.01,,,-23238059.45,30572657.81,-10590049.1,-106039.11,13793457.81,,,,,,3755812.69,9139552.95,0.0,0.0,0.0,-5383740.26,,,,,,,,,,,,,,,,,,
923,河北宣工,2007-04-30,2006-01-01,2006-12-31,2006-12-31,合并本期,定期报告,328538661.4,,30280045.59,358818706.99,180351723.88,80888192.91,15640351.81,36240059.83,313120328.43,45698378.56,695608.32,2013928.71,274300.0,,0.0,2983837.03,12641915.0,1800000.0,,,,14441915.0,-11458077.97,,178657000.0,,,178657000.0,205580000.0,14400819.84,,219980819.84,-41323819.84,,,-7083519.25,9139552.95,2056033.7,,,3545219.49,-2096877.71,16082373.52,2545803.44,,112885.43,6413.49,,14950271.51,-2787435.95,,,20284429.56,17826568.06,-24771272.28,0.0,45698378.56,,,,,,2056033.7,9139552.95,,,0.0,-7083519.25,,,,,,,,,,,,,,,,,,
923,河北宣工,2007-04-30,2007-01-01,2007-03-31,2007-03-31,合并本期,定期报告,87882921.06,,685506.06,88568427.12,47059768.29,12385742.55,9703185.41,12762467.92,81911164.17,6657262.95,,,,,,,125210.0,,,,,125210.0,-125210.0,,39500000.0,,,39500000.0,41175000.0,3208864.11,,44383864.11,-4883864.11,,,1648188.84,2056033.7,3704222.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,河北宣工,2007-08-11,2007-01-01,2007-06-30,2007-06-30,合并本期,定期报告,194294643.04,429755.45,1295478.44,196019876.93,94794295.69,25808412.58,12485828.98,27339200.28,160427737.53,35592139.4,3486000.0,25500.0,,,,3511500.0,192210.0,,,,,192210.0,3319290.0,,59500000.0,,,59500000.0,51445000.0,6708756.72,,58153756.72,1346243.28,,,40257672.68,2056033.7,42313706.38,,,4883582.95,251432.56,8250868.75,1277268.4,,-60843.2,,,6703106.92,-3375352.49,-48266.26,0.0,-43102332.1,-23694674.81,84507348.68,,35592139.4,,,,,,42313706.38,2056033.7,,,,40257672.68,,,,,,,,,,,,,,,,,,
