机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,销售商品、提供劳务收到的现金（元）,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金的影响,四(2)、其他原因对现金的影响,五、现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,附注：,1、将净利润调节为经营活动现金流量：,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,经营活动产生的现金流量净额2,2、不涉及现金收支的重大投资和筹资活动：,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,3、现金及现金等价物净变动情况：,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：其他原因对现金的影响2,现金及现金等价物净增加额2,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置以公允价值计量且其变动计入当期损益的金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,其中：子公司吸收少数股东投资收到的现金,其中：子公司支付给少数股东的股利、利润,投资性房地产的折旧及摊销
603300,华铁科技,2015-05-28,2015-01-01,2015-03-31,2015-03-31,合并本期,上市公告书,78354578.02,0.0,1751879.76,80106457.78,10075950.37,6440815.58,5190465.88,16075183.92,37782415.75,42324042.03,,0.0,1514768.8,,0.0,1514768.8,30310880.07,0.0,,,0.0,30310880.07,-28796111.27,0.0,,,0.0,,28500000.0,3476078.99,3081374.11,35057453.1,-35057453.1,,,-21529522.34,28699589.94,7170067.6,,,,,0.0,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603300,华铁科技,2015-08-26,2015-01-01,2015-06-30,2015-06-30,合并本期,定期报告,121700435.17,,15998422.27,137698857.44,16515476.44,10024100.87,12937409.25,34634543.25,74111529.81,63587327.63,,,,,,,28462499.72,,,,,28462499.72,-28462499.72,387507400.0,25000000.0,,,412507400.0,42258718.76,17555354.16,21459180.32,81273253.24,331234146.76,,,366358974.67,28699589.94,395058564.61,,,37222519.88,6114534.77,36148418.31,70557.66,348259.08,-969344.09,0.0,0.0,15537115.08,0.0,-1529325.32,0.0,-506444.37,-29426345.11,577381.74,,63587327.63,,0.0,0.0,0.0,,395058564.61,28699589.94,0.0,0.0,,366358974.67,,,,,,,,,,,,,,,,,,
603300,华铁科技,2015-10-30,2015-01-01,2015-09-30,2015-09-30,合并本期,定期报告,175287451.88,,21304719.41,196592171.29,23202934.33,13702570.27,18777675.14,67375458.64,123058638.38,73533532.91,180000000.0,576090.76,,,,180576090.76,77856545.74,280000000.0,,,,357856545.74,-177280454.98,387507400.0,144000000.0,,50000000.0,581507400.0,80260083.47,23428686.76,108641927.81,212330698.04,369176701.96,,,265429779.89,28699589.94,294129369.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603300,华铁科技,2016-04-29,2015-01-01,2015-12-31,2015-12-31,合并本期,定期报告,255316453.22,190227.29,15419138.43,270925818.94,79482856.18,18147913.45,26996783.18,72914358.1,197541910.91,73383908.03,481418532.84,,9465273.16,,,490883806.0,128955913.16,580000000.0,,,,708955913.16,-218072107.16,387507400.0,324690000.0,,,712197400.0,182000000.0,23772126.64,81621720.27,287393846.91,424803553.09,,,280115353.96,28699589.94,308814943.9,,,69969644.37,24868814.74,75844929.33,145099.28,836248.14,-3237077.83,0.0,0.0,31150136.99,-1418532.84,-1835714.55,0.0,-388698.44,-273240654.54,150689713.38,,73383908.03,,0.0,0.0,0.0,,308814943.9,28699589.94,0.0,0.0,,280115353.96,,,,,,,,,,,,,,,,,,
603300,华铁科技,2016-04-29,2016-01-01,2016-03-31,2016-03-31,合并本期,定期报告,92936581.98,,3313064.8,96249646.78,17772609.35,6692857.33,5425362.31,841137410.58,871028239.57,-774778592.79,,547512.38,,,100000000.0,100547512.38,64156338.59,,,,100000000.0,164156338.59,-63608826.21,1200000000.0,99000000.0,,11966.22,1299011966.22,,5462141.69,606563.16,6068704.85,1292943261.37,,,454555842.37,309404943.9,763960786.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603300,华铁科技,2016-08-25,2016-01-01,2016-06-30,2016-06-30,合并本期,定期报告,142672157.86,,107244201.92,249916359.78,39712850.56,10677944.33,14683995.03,1013879605.61,1078954395.53,-829038035.75,,875951.24,167191.0,,300174925.0,301218067.24,111031198.68,,,,308000000.0,419031198.68,-117813131.44,1200000000.0,474000000.0,,11966.19,1674011966.19,167060034.72,28334583.69,1046218.03,196440836.44,1477571129.75,,,530719962.56,308814943.9,839534906.46,,,23007396.35,11762738.24,40201157.95,82509.54,510103.78,-619169.89,,,20200089.02,,-375130.33,,-324060.3,-930047656.82,6563986.71,,-829038035.75,,,,,,839534906.46,308814943.9,,,,530719962.56,,,,,,,,,,,,,,,,1200000000.0,,
603300,华铁科技,2016-10-27,2016-01-01,2016-09-30,2016-09-30,合并本期,定期报告,203521650.94,,260963742.54,464485393.48,60067054.4,15052500.92,22161611.39,1883218892.65,1980500059.36,-1516014665.88,400000000.0,3296800.82,524094.5,,8174925.0,411995820.32,155113039.87,300000000.0,,,58000000.0,513113039.87,-101117219.55,2160000000.0,699000000.0,,59658.41,2859059658.41,404060034.72,39455299.22,760425.87,444275759.81,2414783898.6,,,797652013.17,309404943.9,1107056957.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160000000.0,,
603300,华铁科技,2017-04-26,2016-01-01,2016-12-31,2016-12-31,合并本期,定期报告,259257801.49,,21236230.06,664396323.41,85163678.7,21666757.12,48720565.94,79743845.83,2481641132.41,-1817244809.0,404448097.35,,15232503.96,,,419680601.31,214757305.59,350000000.0,,,,564757305.59,-145076704.28,2160000000.0,761000000.0,,,2921000000.0,518690000.0,49975478.77,1024604.56,569690083.33,2351309916.67,,,388988403.39,308814943.9,697803347.29,,,118727846.89,26634185.91,87946537.64,159019.08,986017.89,-3338011.13,0.0,0.0,37893951.5,-4593930.68,-7745416.43,0.0,-1082117.58,-2671107425.42,598274533.33,,-1817244809.0,,0.0,0.0,0.0,,697803347.29,308814943.9,0.0,0.0,,388988403.39,,,256050000.0,,,,,127852291.86,,,2246346284.82,,,,,,,
603300,华铁科技,2017-04-26,2017-01-01,2017-03-31,2017-03-31,合并本期,定期报告,251666550.81,5342.99,4517355.74,305604707.54,24189339.82,6437337.59,24353684.05,50965681.43,924976042.89,-619371335.35,,,133179.0,,1875000.0,2008179.0,26683872.14,,,,,26683872.14,-24675693.14,,298432000.0,,,298432000.0,171000000.0,8502870.99,97321.16,179600192.15,118831807.85,,,-525215220.64,697803347.29,172588126.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49415458.0,,,819030000.0,,,,,,,
603300,华铁科技,2017-08-30,2017-01-01,2017-06-30,2017-06-30,合并本期,定期报告,191970613.29,5342.99,8797192.05,277835726.67,45582615.26,10234419.2,60776826.2,53300021.56,873494801.63,-595659074.96,,,558116.9,,3891666.67,4449783.57,60303702.47,100000000.0,,,,160303702.47,-155853918.9,,728522000.0,,20856.83,728542856.83,556000000.0,19288614.22,236751.34,575525365.56,153017491.27,,,-598495502.59,697803347.29,99307844.7,,,86568905.61,20745004.05,45988700.38,64958.02,436781.53,401553.07,0.0,0.0,20472218.43,-3537735.84,-3646853.69,0.0,-1011619.6,-761697873.61,-443113.31,,-595659074.96,,0.0,0.0,0.0,,99307844.7,697803347.29,0.0,0.0,,-598495502.59,,,-35082574.94,,,,,112145153.28,,,703600919.41,,,,,,,
