机构ID,机构名称,公告日期,开始日期,截止日期,报告年度,合并类型,报表来源,销售商品、提供劳务收到的现金（元）,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金的影响,四(2)、其他原因对现金的影响,五、现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,附注：,1、将净利润调节为经营活动现金流量：,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,经营活动产生的现金流量净额2,2、不涉及现金收支的重大投资和筹资活动：,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,3、现金及现金等价物净变动情况：,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,加：其他原因对现金的影响2,现金及现金等价物净增加额2,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置以公允价值计量且其变动计入当期损益的金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,其中：子公司吸收少数股东投资收到的现金,其中：子公司支付给少数股东的股利、利润,投资性房地产的折旧及摊销
601211,国泰君安,2015-06-25,2015-01-01,2015-03-31,2015-03-31,合并本期,上市公告书,0.0,0.0,57675790209,57675790209,,1383377575,1366904712,33223315802,35973598089,21702192120,46486607400,987975669,0.0,,59139632.0,47533722701,202724787,46288157172,0.0,,0.0,46490881959,1042840742,5006798186.0,11108491970.0,9281795773,0.0,25397085929,20005739435,342080074,0.0,20347819509,5049266420,74403376,,27868702658,122623836286,150492538944,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
601211,国泰君安,2015-08-24,2015-01-01,2015-06-30,2015-06-30,合并本期,定期报告,0.0,0.0,205568037121,205568037121,,3484660659,3093795721,80921486638,87499943018,118068094103,33798675454,194985723,0.0,,9088330.0,34002749507,263534443,34808994700,0.0,,2498846516.0,37571375659,-3568626152,39663274079.0,43158570922.0,57293218300,394475921.0,140509539222,65282862246,1378465844,0.0,66661328090,73848211132,15547152,,188363226235,122623836286,310987062521,,,10403452848.0,242079421.0,124528967.0,25561204.0,31737591.0,690324.0,,-780488332.0,2115923889.0,-2922395899.0,-123891414.0,,,-83929247203.0,1.92903504864e+11,-23362157.0,1.18068094103e+11,,,,,,2.67300905721e+11,96282815317.0,43686156800.0,26341020969.0,0.0,1.88363226235e+11,,,,,,,,,,,,,,,,,,
601211,国泰君安,2015-10-30,2015-01-01,2015-09-30,2015-09-30,合并本期,定期报告,0.0,0.0,136834748362,136834748362,,4632461697,5197109919,52025514352,61855085968,74979662394,53864773092,515534765,0.0,,15073769.0,54395381626,438300881,75399322824,0.0,,2846805038.0,78684428743,-24289047117,40057750000.0,45020943110.0,57957096929,475000000.0,143510790039,84958201846,2342609059,0.0,87300810905,56209979134,679336637,,107579931048,122623836286,230203767334,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
601211,国泰君安,2016-04-25,2015-01-01,2015-12-31,2015-12-31,合并本期,定期报告,0.0,0.0,97049509328,97049509328,,5927710717,5559027010,57403329446,68890067173,28159442155,54478030096,1035221507,0.0,,3022031256.0,58535282859,595882967,78292082813,0.0,,2498846516.0,81386812296,-22851529437,39663274079.0,65073456534.0,67843887643,394475921.0,172975094177,116459988179,4506203124,62119154.0,121028310457,51946783720,854725825,,58109422263,122623836286,180733258549,,,16694808795.0,769867277.0,255574511.0,54085808.0,72864305.0,8051520.0,,-1126772.0,4487023192.0,-4209717267.0,,,,-51410286488.0,62423516343.0,-985219069.0,28159442155.0,,,,,,1.51473810132e+11,96282815317.0,29259448417.0,26341020969.0,0.0,58109422263.0,,,,,,,,,,,,,,,,,,
601211,国泰君安,2016-04-25,2016-01-01,2016-03-31,2016-03-31,合并本期,定期报告,0.0,0.0,36421691841,36421691841,,2769090064,2599081230,31550442994,36918614288,-496922447,6074687123,697795483,0.0,,0.0,6772482606,165650361,12495500272,0.0,,0.0,12661150633,-5888668027,0.0,7665004019.0,3226480000,0.0,10891484019,12347016904,906553881,0.0,13253570785,-2362086766,-81240313,,-8828917553,180733258549,171904340996,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
601211,国泰君安,2016-08-23,2016-01-01,2016-06-30,2016-06-30,合并本期,定期报告,,,47306163824,47306163824,,4335348923,5064090611,50576235563,59975675097,-12669511273,28086164004,771552249,28819941.0,,28819941.0,28886536194,269407278,33119161032,,,184354559.0,33572922869,-4686386675,1160286935.0,12175941551.0,15929243940,,29265472426,37118119982,7174520566,,44292640548,-15027168122,376401126,,-32006664944,180733258549,148726593605,,,6190515592.0,588214565.0,138536170.0,33520317.0,35777796.0,988894.0,,712753421.0,2159276802.0,-4051333646.0,-258621243.0,,,9276050568.0,-27473674575.0,-21515934.0,-12669511273.0,,,,,,1.19751988972e+11,1.51473810132e+11,28974604633.0,29259448417.0,,-32006664944.0,,,,,,,,,,,,,,,,,,
601211,国泰君安,2016-10-28,2016-01-01,2016-09-30,2016-09-30,合并本期,定期报告,,,66620369930,66620369930,,5870300183,5936888271,109956502101,121763690555,-55143320625,36008815583,856241305,,,31680421.0,36896737309,285343925,38772731847,,,220890189.0,39278965961,-2382228652,3159920386.0,27112976262.0,41156927561,,71429824209,68101749902,8147360360,,76249110262,-4819286053,137250375,,-62207584955,180733258549,118525673594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601211,国泰君安,2017-02-21,2016-01-01,2016-12-31,2016-12-31,合并本期,定期报告,0.0,0.0,85593880144,85593880144,,7121928529,6861757515,130426093263,144409779307,-58815899163,45865112618,1281698904,0.0,,34649691.0,47181461213,677524422,48112474674,0.0,,184354559.0,48974353655,-1792892442,3150020427.0,35376370829.0,70352425233,,108878816489,89193092589,9244452593,0.0,98437545182,10441271307,955754400,,-49211765898,180733258549,131521492651,,,11352963678.0,1211188980.0,276940669.0,70526750.0,56766171.0,6641031.0,,514640815.0,3638468019.0,-4931685322.0,-375612280.0,,,-5482674350.0,-65113277951.0,-40785373.0,-58815899163.0,,,,,,1.07964824741e+11,1.51473810132e+11,23556667910.0,29259448417.0,0.0,-49211765898.0,,,,,,,,,,,,,,,,,,
601211,国泰君安,2017-04-29,2017-01-01,2017-03-31,2017-03-31,合并本期,定期报告,,,10813340968,10813340968,,2926901257,1445055795,29908258508,34280215560,-23466874592,14888123486,278726394,,,,15166849880,161507909,6759623522,,,,6921131431,8245718449,,,15717125753,,15717125753,13572165063,4007337282,,17579502345,-1862376592,-167119018,,-17250651753,131521492651,114270840898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601211,国泰君安,2017-08-26,2017-01-01,2017-06-30,2017-06-30,合并本期,定期报告,,,35530206317,32680206317,,4608560288,3861915676,46602127461,55072603425,-22392397108,41756115327,491047961,,,1062124257.0,43309287545,352264166,32760552939,,,1595315.0,33114412420,10194875125,15301492885.0,12996757268.0,23471141897,,51769392050,51880574373,5658132130,38246003.0,57576952506,-5807560456,-286487457,,-18291569896,131521492651,113229922755,,,5092075758.0,219778426.0,143418944.0,41018901.0,39516401.0,464650.0,,10456092.0,1926573560.0,-1752579665.0,195820855.0,,,-19055130686.0,-9259939121.0,6128777.0,-22392397108.0,,,,,,91170834317.0,1.07964824741e+11,22059088438.0,23556667910.0,,-18291569896.0,,,,,,,,,,,,,,,,,,
