机构ID,机构名称,公告日期,截止日期,报告年度,合并类型,报表来源,货币资金（元）,以公允价值计量且其变动计入当期损益的金融资产,应收票据,应收账款,预付款项,其他应收款,应收关联公司款,应收利息,应收股利,存货,其中：消耗性生物资产,一年内到期的非流动资产,其他流动资产,流动资产合计,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,固定资产,在建工程,工程物资,固定资产清理,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,以公允价值计量且其变动计入当期损益的金融负债,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,应付关联公司款,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,长期应付款,专项应付款,预计负债,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,实收资本（或股本）,资本公积,盈余公积,专项储备,减：库存股,一般风险准备,未分配利润,归属于母公司所有者权益,少数股东权益,外币报表折算价差,非正常经营项目收益调整,所有者权益（或股东权益）合计,负债和所有者（或股东权益）合计,其他综合收益,递延收益-非流动负债,结算备付金,拆出资金,发放贷款及垫款-流动资产,衍生金融资产,应收保费,应收分保账款,应收分保合同准备金,买入返售金融资产,划分为持有待售的资产,发放贷款及垫款-非流动资产,向中央银行借款,吸收存款及同业存放,拆入资金,衍生金融负债,卖出回购金融资产款,应付手续费及佣金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,划分为持有待售的负债,预计负债-流动负债,递延收益-流动负债,其中：优先股-非流动负债,永续债-非流动负债,长期应付职工薪酬,其他权益工具,其中：优先股-所有者权益,永续债-所有者权益
600734,实达集团,2005-04-30,2005-03-31,2005-03-31,合并本期,定期报告,54684963.7,23032370.54,958671.0,183561738.14,1718293.87,627746650.54,,,,262297492.86,,,1719423.49,1155719604.14,,,,256506510.63,,118162240.13,0.0,,74406.71,,,16409280.19,,,17365502.99,,0.0,408517940.65,1564237544.79,583423150.94,,2000000.0,223619089.03,24911904.14,3779507.65,-17404784.34,,2164513.6,95382042.27,,240000000.0,6255753.28,1164131176.57,,,,,,,0.0,0.0,1164131176.57,351558394,208614738.65,51198788.27,,,,-103848091.74,507623579.34,-10480542.34,99750.16,-97036668.78,400106368.22,1564237544.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600734,实达集团,2005-08-28,2005-06-30,2005-06-30,合并本期,定期报告,39799579.48,13673463.29,432000.0,201036392.87,1799209.43,596062439.61,,,,248143468.29,,,2472261.18,1103418814.15,,,,235205132.68,,114460930.91,0.0,,,,,16261721.14,,,17728732.44,,0.0,383656517.17,1487075331.32,561768713.32,,2000000.0,217935906.3,10339303.16,3201085.9,-14462217.83,,2164513.6,85139656.88,,240000000.0,10954976.23,1119041937.56,,,,,,,0.0,0.0,1119041937.56,351558394,208614738.65,51198788.27,,,,-122948125.17,488105227.79,-7579511.51,-318567.96,-112492322.52,368033393.76,1487075331.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600734,实达集团,2005-10-29,2005-09-30,2005-09-30,合并本期,定期报告,37256470.77,9328626.38,,174876998.43,1368965.59,591088703.71,,,,226793097.38,,,3085276.46,1043798138.72,,,,213352489.59,,110325083.81,0.0,,,,,16118253.01,,,16947905.17,,0.0,356743731.58,1400541870.3,553346928.28,,,190408506.95,5678260.53,3178003.57,-14122025.85,,2164513.6,57291341.84,,240000000.0,21798842.53,1059744371.45,,,,,,,0.0,0.0,1059744371.45,351558394,208614738.65,51198788.27,,,,-145155563.22,468116126.67,-11214549.36,1899768.97,-116104078.46,340797498.85,1400541870.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600734,实达集团,2006-04-29,2005-12-31,2005-12-31,合并本期,定期报告,88050094.29,6748480.2,,150612778.69,22669864.79,466025675.31,,,,159945029.81,,,1629146.54,895681069.63,,,,206758388.34,,82007497.27,0.0,,,,,14139745.39,,,15945745.53,,0.0,318851376.53,1214532446.16,398570926.38,,,78820025.28,9844949.79,2518095.37,8706807.26,,2164513.6,76346470.32,,240000000.0,183308219.36,1000280007.36,,,,,,,0.0,0.0,1000280007.36,351558394,208614738.65,54852480.45,,,,-369386227.77,247958084.66,7293259.13,2318699.33,-40998904.99,214252438.8,1214532446.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600734,实达集团,2006-04-29,2006-03-31,2006-03-31,合并本期,定期报告,24792272.81,6051924.64,,123579982.49,5754472.26,461530617.23,,,,175290439.66,,,1422486.25,798422195.34,,,,207103120.08,,79244781.54,0.0,,,,,14006282.44,,,14666438.55,,0.0,315020622.61,1113442817.95,363472970.42,,,70026981.76,1980778.97,2363070.47,-14892583.99,,2164513.6,86579555.81,,240000000.0,183855398.54,935550685.58,,,,,,,0.0,0.0,935550685.58,351558394,208614738.65,54852480.45,,,,-394851356.48,223350851.49,6670878.83,3176594.87,-52129597.95,177892132.37,1113442817.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600734,实达集团,2006-08-31,2006-06-30,2006-06-30,合并本期,定期报告,26291365.32,11674425.4,107000.0,101626217.75,17814327.53,428376820.86,,,,165827492.06,,,1218763.21,752936412.13,,,,245458941.63,,74122686.22,0.0,,,,,13868728.57,,,14228074.33,,0.0,347678430.75,1100614842.88,311769816.54,,,69031286.57,3122757.98,2616604.73,-10870936.91,,2164513.6,115243072.05,,234180662.95,171603652.72,898861430.23,,,,,,,0.0,0.0,898861430.23,351558394,240889578.65,54852480.45,,,,-402142687.28,248701708.41,2945014.04,3543942.59,-49893309.8,201753412.65,1100614842.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600734,实达集团,2006-10-31,2006-09-30,2006-09-30,合并本期,定期报告,29292355.3,9673147.17,1512000.0,91843504.0,4161234.15,424804574.1,,,,157007522.42,,,1280414.14,719574751.28,,,,248950675.6,,70724497.69,0.0,,,,,13735265.62,,,13659058.99,,0.0,347069497.9,1066644249.18,310691997.52,,,59206681.49,1732987.26,2231472.72,-9923025.04,,3464513.6,119374010.48,,234180662.95,167240558.52,888199859.5,,,,,,,0.0,0.0,888199859.5,351558394,240889578.65,54852480.45,,,,-421187629.26,231654035.11,2698268.82,5541211.27,-55907914.25,178444389.68,1066644249.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600734,实达集团,2007-04-17,2006-12-31,2006-12-31,合并本期,定期报告,71701950.16,12305846.92,500000.0,86582378.1,57462436.51,254337565.34,,,2873000.0,100032156.16,,,936465.24,586731798.43,,,,219756422.5,,63539491.83,,,,,,13285763.8,,,12404175.51,,0.0,308985853.64,895717652.07,304218540.99,,,81556442.55,4312603.23,892327.93,-380106.09,,240900.0,167361314.01,,234180662.95,235831966.91,1028214652.48,,,,,,,,0.0,1028214652.48,351558394,240880738.65,58721638.71,,,,-624398806.52,34888048.17,1492083.96,8126083.33,-168877132.54,-132497000.41,895717652.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600734,实达集团,2007-04-30,2007-03-31,2007-03-31,合并本期,定期报告,57922701.24,,,76569648.25,13188529.05,206224351.28,,,8253842.48,110530654.38,,,1054593.92,473744320.6,,,,221324278.95,,61418867.2,,,1600.0,,,13217400.19,,,12229881.31,,,308192027.65,781936348.25,296976848.02,,,32334973.48,1599559.86,2085489.65,-8893182.94,,240900.0,165391356.55,,234277890.91,,724013835.53,,,,,235761566.91,,,235761566.91,959775402.44,351558394,240896634.65,58721638.71,,,,-840814646.79,-178909249.86,1070195.67,10728729.57,,-177839054.19,781936348.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600734,实达集团,2007-08-31,2007-06-30,2007-06-30,合并本期,定期报告,32822840.73,,,101453206.1,63684347.74,239832421.92,,,8253842.48,127525249.79,,,1193189.84,574765098.6,0.0,,,177622967.24,,60028402.72,,,8198.39,,,23139946.59,,2824401.05,11423115.25,,,275047031.24,849812129.84,286138935.89,0.0,,103135631.07,2950199.72,3643508.1,-7213564.31,,240900.0,185597849.04,,234300011.25,,808793470.76,,,,,225859966.91,,,225859966.91,1034653437.67,351558394,240896634.65,58721638.71,,,,-850575570.27,-185434037.81,592729.98,13964865.1,,-184841307.83,849812129.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
