机构ID,机构名称,公告日期,截止日期,报告年度,合并类型,报表来源,货币资金（元）,以公允价值计量且其变动计入当期损益的金融资产,应收票据,应收账款,预付款项,其他应收款,应收关联公司款,应收利息,应收股利,存货,其中：消耗性生物资产,一年内到期的非流动资产,其他流动资产,流动资产合计,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,固定资产,在建工程,工程物资,固定资产清理,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,以公允价值计量且其变动计入当期损益的金融负债,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,应付关联公司款,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,长期应付款,专项应付款,预计负债,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,实收资本（或股本）,资本公积,盈余公积,专项储备,减：库存股,一般风险准备,未分配利润,归属于母公司所有者权益,少数股东权益,外币报表折算价差,非正常经营项目收益调整,所有者权益（或股东权益）合计,负债和所有者（或股东权益）合计,其他综合收益,递延收益-非流动负债,结算备付金,拆出资金,发放贷款及垫款-流动资产,衍生金融资产,应收保费,应收分保账款,应收分保合同准备金,买入返售金融资产,划分为持有待售的资产,发放贷款及垫款-非流动资产,向中央银行借款,吸收存款及同业存放,拆入资金,衍生金融负债,卖出回购金融资产款,应付手续费及佣金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,划分为持有待售的负债,预计负债-流动负债,递延收益-流动负债,其中：优先股-非流动负债,永续债-非流动负债,长期应付职工薪酬,其他权益工具,其中：优先股-所有者权益,永续债-所有者权益
300049,福瑞股份,2010-04-23,2010-03-31,2010-03-31,合并本期,定期报告,507378805.52,,14937714.54,55257187.53,1681463.0,4974204.6,,1404633.4,,42573198.28,,,,628207206.87,0.0,,,837034.78,46246930.98,32913951.64,4825125.28,,,,,10393458.68,,,191766.57,3242993.94,,98651261.87,726858468.74,35000000.0,0.0,,5707688.6,661520.0,195198.67,775327.45,,16532382.42,11973024.77,,,,70845141.91,1350000.0,,,3300000,,,8000000.0,12650000.0,83495141.91,74000000,492405127.8,22050186.32,,,,54868640.1,643323954.22,39372.61,,,643363326.83,726858468.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300049,福瑞股份,2010-08-21,2010-06-30,2010-06-30,合并本期,定期报告,492565521.68,,19728069.92,63866765.41,14244552.19,4340005.22,,4499990.23,,39888808.0,,,,639133712.65,0.0,,,,45908233.44,32008743.7,6319042.19,,,,,9730090.29,,,158639.92,2541370.28,,96666119.82,735799832.47,30000000.0,0.0,,12647185.15,1205368.25,500728.37,8384977.23,,,12701857.72,,,1500000.0,66940116.72,1350000.0,,,3300000,,,8000000.0,12650000.0,79590116.72,74000000,492405127.8,22050186.32,,,,67618775.97,656074090.09,135625.66,,,656209715.75,735799832.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300049,福瑞股份,2010-10-28,2010-09-30,2010-09-30,合并本期,定期报告,498971628.66,,27521538.57,62531721.75,16878761.0,3808517.67,,5855547.06,,36011310.74,,,,651579025.45,0.0,,,,44501225.18,31232521.55,5539212.37,,,,,9365229.43,,,114313.27,2541370.28,,93293872.08,744872897.53,40000000.0,0.0,,4668810.81,103565.0,199819.8,5200965.22,,,16451558.9,,,,66624719.73,1350000.0,,,3300000,,,8000000.0,12650000.0,79274719.73,96200000,470205127.8,22050186.32,,,,76970222.88,665425537.0,172640.8,,,665598177.8,744872897.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300049,福瑞股份,2011-03-24,2010-12-31,2010-12-31,合并本期,定期报告,500480876.98,,42628547.49,63194828.06,37296469.0,2470116.53,,8384559.45,,35860291.09,,,0.0,690315688.6,0.0,,,11500000.0,44273818.6,37141419.12,560309.0,,,,,9020341.9,,,123536.62,2725173.63,0.0,105344598.87,795660287.47,50000000.0,0.0,,13750379.28,2716307.08,420374.88,9831803.23,,,14019029.37,,,5000000.0,95737893.84,1200000.0,,,3300000,,,8000000.0,12500000.0,108237893.84,96200000,476631814.46,26739601.67,,,,87850977.5,687422393.63,,,,687422393.63,795660287.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300049,福瑞股份,2011-04-27,2011-03-31,2011-03-31,合并本期,定期报告,488611840.16,,19060659.65,79321128.15,70991174.19,3133774.61,,9764734.6,,27595463.7,,,0.0,698478775.06,0.0,,,11500000.0,44056905.34,35957329.84,684240.62,,,,,8664061.03,,,86984.97,2725173.63,0.0,103674695.43,802153470.49,64700000.0,0.0,,4049988.97,841780.0,238614.48,5700413.59,,,12412850.51,,,5000000.0,92943647.55,1200000.0,,,3300000,,,7859518.02,12359518.02,105303165.57,96200000,476631814.46,26739601.67,,,,97278888.79,696850304.92,,,,696850304.92,802153470.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300049,福瑞股份,2011-08-26,2011-06-30,2011-06-30,合并本期,定期报告,286689093.96,,27263334.31,74366080.61,30561345.8,7111712.95,,9992785.88,,25002696.23,,,0.0,460987049.74,0.0,,,202478587.06,43607338.84,36545121.5,47718720.16,,,,,11846434.08,,,75433.32,2725173.63,0.0,344996808.59,805983858.33,79700000.0,0.0,,9379488.88,1824207.8,337715.13,4667404.13,,,14944950.04,,,2185000.0,113038765.98,1200000.0,,,3300000,,,7719036.03,12219036.03,125257802.01,125060000,447771814.46,26739601.67,,,,81154640.19,680726056.32,,,,680726056.32,805983858.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300049,福瑞股份,2011-10-26,2011-09-30,2011-09-30,合并本期,定期报告,331543883.25,,31224016.49,100000143.93,32956336.48,11722290.48,,11838842.71,,23588310.81,,,773602.47,543647426.62,0.0,,,10944334.12,43274098.96,51275542.92,47958879.27,,,,,9177739.68,,132709101.18,97461.67,2725173.63,0.0,298162331.43,841809758.05,79700000.0,0.0,,18599818.4,2978074.2,4325917.63,7152563.72,,,15141764.52,,2052012.24,1493239.04,131443389.75,10660785.43,,,3300000,,,7578554.05,21539339.48,152982729.23,125060000,447771814.46,26739601.67,,,,93883449.38,688827028.82,,-4627836.69,,688827028.82,841809758.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300049,福瑞股份,2012-04-26,2011-12-31,2011-12-31,合并本期,定期报告,363799730.33,,39509487.84,96509557.54,23089148.1,3607724.84,,12081508.7,,27901440.77,,17680.02,2027050.76,568543328.9,,,,10980496.18,42940859.08,89363534.24,2890836.81,,,,,10022953.19,6520286.63,138467129.53,104884.32,4054307.54,0.0,305345287.52,873888616.42,69700000.0,,,30767365.26,3597948.42,10168745.83,10035378.19,5917.81,,18603698.87,,596218.47,5685000.0,149160272.85,7913637.21,,,3300000,,,9991440.82,21205078.03,170365350.88,125060000,447771814.46,32347569.96,,,,105873705.37,703527771.28,-4505.74,-7525318.51,0.0,703523265.54,873888616.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300049,福瑞股份,2012-04-26,2012-03-31,2012-03-31,合并本期,定期报告,374540460.09,,33257026.53,93041520.14,25511294.84,5381559.03,,,,23609445.54,,17680.02,2380802.94,557739789.13,,,,10920217.98,42607619.2,82131803.1,2892725.7,,,,,12109655.18,6895051.03,141365203.79,86653.73,4065833.25,0.0,303074762.96,860814552.09,50000000.0,,,27516320.57,3175537.99,9052482.62,451710.98,6085.94,,18659544.48,,613157.28,5685000.0,115159839.86,14632209.63,,,3300000,,,12367060.57,30299270.2,145459110.06,125060000,447771814.46,32347569.96,,,,116814543.34,716019086.34,-663644.31,-5974841.42,0.0,715355442.03,860814552.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300049,福瑞股份,2012-08-25,2012-06-30,2012-06-30,合并本期,定期报告,346169020.02,,13259950.35,92569898.81,46447483.49,15613550.32,,0.0,0.0,21471418.94,,5426.81,1206044.44,536742793.18,0.0,0.0,0.0,10646302.34,42274379.32,80681382.0,2900418.01,0.0,0.0,,0.0,43268644.68,5825493.73,138759487.89,75919.95,3174792.23,0.0,327606820.15,864349613.33,10000000.0,0.0,0.0,28835237.9,4555769.6,8560844.32,2696958.02,5706.48,36812992.2,19523600.53,,228253.96,6983166.44,118202529.45,12830350.42,,,3300000,0.0,,10346120.24,26476470.66,144679000.11,125060000,447771814.46,32347569.96,,,,96543390.82,691532149.37,28138463.85,-10190625.87,0.0,719670613.22,864349613.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
