机构ID,机构名称,公告日期,截止日期,报告年度,合并类型,报表来源,货币资金（元）,以公允价值计量且其变动计入当期损益的金融资产,应收票据,应收账款,预付款项,其他应收款,应收关联公司款,应收利息,应收股利,存货,其中：消耗性生物资产,一年内到期的非流动资产,其他流动资产,流动资产合计,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,固定资产,在建工程,工程物资,固定资产清理,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,以公允价值计量且其变动计入当期损益的金融负债,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,应付关联公司款,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,长期应付款,专项应付款,预计负债,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,实收资本（或股本）,资本公积,盈余公积,专项储备,减：库存股,一般风险准备,未分配利润,归属于母公司所有者权益,少数股东权益,外币报表折算价差,非正常经营项目收益调整,所有者权益（或股东权益）合计,负债和所有者（或股东权益）合计,其他综合收益,递延收益-非流动负债,结算备付金,拆出资金,发放贷款及垫款-流动资产,衍生金融资产,应收保费,应收分保账款,应收分保合同准备金,买入返售金融资产,划分为持有待售的资产,发放贷款及垫款-非流动资产,向中央银行借款,吸收存款及同业存放,拆入资金,衍生金融负债,卖出回购金融资产款,应付手续费及佣金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,划分为持有待售的负债,预计负债-流动负债,递延收益-流动负债,其中：优先股-非流动负债,永续债-非流动负债,长期应付职工薪酬,其他权益工具,其中：优先股-所有者权益,永续债-所有者权益
600119,长江投资,2005-04-25,2005-03-31,2005-03-31,合并本期,定期报告,146172761.91,1650100.0,736170.07,78123958.37,24931831.46,164332289.68,,,,75037706.0,,,3490911.32,494475728.81,,1041372.05,,109106611.31,,328383804.35,24265221.68,360000.0,,,,33229554.15,,,6109358.06,,16168765.64,518664687.24,1013140416.05,324007190.0,,2219368.0,87779497.94,8400012.43,12360516.73,986619.04,,588189.18,46868685.91,,2750000.0,3144622.78,489104702.01,,,13757054.35,,,,0.0,13757054.35,502861756.36,257400000,93996372.96,25335555.04,,,,69726746.49,446458674.49,63819985.2,,0.0,510278659.69,1013140416.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600119,长江投资,2005-08-29,2005-06-30,2005-06-30,合并本期,定期报告,85191009.19,16749331.94,487565.07,87191824.57,23148444.51,164025900.68,,21450.0,,90386498.85,,,3630957.85,470832982.66,,1000000.0,,127536385.18,,327924773.5,29218418.0,,11431.04,,,33003692.4,,,5448476.37,,0.0,524143176.49,994976159.15,308007190.0,,2471503.65,78474136.46,9564520.22,11613714.81,1944904.11,,1004731.23,54836713.48,,2750000.0,3008255.25,473675669.21,,,11599618.36,,,,,11599618.36,485275287.57,257400000,93996372.96,25335555.04,,,,73064310.26,449796238.26,59904633.32,,0.0,509700871.58,994976159.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600119,长江投资,2005-10-31,2005-09-30,2005-09-30,合并本期,定期报告,82149445.03,16749331.94,170000.0,77743171.83,14758200.5,156900456.96,,21450.0,1016642.78,72235990.3,,,2241967.61,423986656.95,,1000000.0,,157792295.08,,319052195.86,33078806.29,360000.0,11431.04,,,32688955.36,,,4970943.64,,15885849.48,564840476.75,988827133.7,299722320.0,,488612.35,75091485.2,12470896.2,12454306.99,3922420.31,,588189.18,49111967.02,,,3403010.02,457253207.27,,,17906374.36,,,,,17906374.36,475159581.63,257400000,93996372.96,25335555.04,,,,77507037.52,454238965.52,59428586.55,,0.0,513667552.07,988827133.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600119,长江投资,2006-04-20,2005-12-31,2005-12-31,合并本期,定期报告,155154212.53,16757830.0,35000.0,97626795.85,35128033.44,132088225.29,,41372.05,340207.81,76307395.77,,,4360955.65,517840028.39,,1000000.0,,108728912.16,,375442293.54,31385296.79,,,,,46615433.41,,,4970075.9,,15785892.71,583927904.51,1101767932.9,320300000.0,,299156.76,129721434.33,21893999.9,11885521.31,11846140.99,,432332.59,76851192.16,,1100000.0,8247.0,574338025.04,1289712.98,,10983873.01,,,,0.0,12273585.99,586611611.03,257400000,94655073.47,32287530.61,,,,73148810.22,457491414.3,58122189.4,,-457281.83,515156321.87,1101767932.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600119,长江投资,2006-04-29,2006-03-31,2006-03-31,合并本期,定期报告,142615619.74,17757830.0,230852.15,92964719.02,38557648.63,119810150.53,,41372.05,340207.81,64931099.35,,,4512698.42,481762197.7,,1000000.0,,111120245.23,,369298414.08,34979344.23,,,,,46207888.85,,,4881867.01,,15703050.31,583190809.71,1064953007.41,332600000.0,,1024744.25,86307634.59,43711378.06,14190904.61,7782088.41,,1848190.62,58183043.26,,100000.0,2674360.0,548422343.8,1289712.98,,5860373.01,,,,0.0,7150085.99,555572429.79,257400000,91602540.47,32287530.61,,,,72200400.96,453490472.04,56347387.41,,-457281.83,509380577.62,1064953007.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600119,长江投资,2006-08-30,2006-06-30,2006-06-30,合并本期,定期报告,100607016.93,1297559.8,,98399409.99,35575706.7,169066049.98,,,340207.81,64501750.41,,,3299040.46,473086742.08,,,,117896046.42,,220236812.28,35488310.13,,80757.74,,,81041048.88,,,3097958.94,,15622673.92,473463608.31,946550350.39,202600000.0,,720000.0,69415857.04,8050082.29,14284258.86,4554294.88,,432332.59,101009792.44,,,2333976.0,403400594.1,389712.98,,5740373.01,,,,0.0,6130085.99,409530680.09,257400000,91207762.99,32287530.61,,,,78700800.04,459596093.64,79898108.39,,-2474531.73,537019670.3,946550350.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600119,长江投资,2006-10-31,2006-09-30,2006-09-30,合并本期,定期报告,100105839.77,1591780.24,117607.9,113173278.63,35596498.57,149515464.79,,,340207.81,65529853.5,,,2886264.78,468856795.99,,,,122943849.06,,255680557.56,7970450.0,,172157.59,,,80589419.99,,,3615391.3,,15565034.91,486536860.41,955393656.4,190100000.0,,202090.99,84425740.89,12860923.13,12396467.59,4673873.27,,432332.59,105794809.86,,,3124444.67,414010682.99,289712.98,,5730373.01,,,,0.0,6020085.99,420030768.98,257400000,91207762.99,32287530.61,,,,81081854.93,461977148.53,76819231.66,,-3433492.77,535362887.42,955393656.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600119,长江投资,2007-04-03,2006-12-31,2006-12-31,合并本期,定期报告,134936144.65,3463879.79,,119309371.84,41819213.34,142084546.67,,,1197155.37,45773910.86,,,2536830.97,491121053.49,,,,184319817.02,,289082513.82,2937460.81,,,,,94260244.15,,,4955695.23,,17423575.3,592979306.33,1084100359.82,196100000.0,,198555.0,117877761.88,7500405.76,8747000.9,7415178.05,,337427.03,108232271.44,,,0.0,446408600.06,90000000.0,,4120373.01,,,,,94120373.01,540528973.07,257400000,91455729.31,34681319.79,,,,78664639.19,462201688.29,81369698.46,,0.0,543571386.75,1084100359.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600119,长江投资,2007-04-25,2007-03-31,2007-03-31,合并本期,定期报告,88910937.87,19655794.18,493468.25,102892632.33,44997486.07,148161912.86,,,3285612.25,46018381.95,,,,454416225.76,,,,107260673.07,113088086.44,205818052.48,4769801.83,,,,,77335669.02,,34102044.46,5341009.59,3392883.78,,551108220.67,1005524446.43,201100000.0,,162424.5,97704363.85,8591926.53,14568109.63,6026887.77,,1390311.33,101939158.94,,1950000.0,,433433182.55,90000000.0,,4095373.01,,,,,94095373.01,527528555.56,257400000,91455729.31,,,,,75893938.1,424749667.41,53246223.46,,,477995890.87,1005524446.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600119,长江投资,2007-08-30,2007-06-30,2007-06-30,合并本期,定期报告,108788606.27,35964895.05,264120.0,102165014.63,7169214.62,145727400.12,,,598577.7,46298645.04,,,,446976473.43,0.0,,,107260950.14,113431853.1,206513872.66,8171350.83,,,,,117971588.04,,34102044.46,5696676.52,4065279.1,,597213614.85,1044190088.28,211800000.0,0.0,700000.0,86699232.21,8352797.81,18614760.64,4732172.82,,1234703.64,100222513.2,,,,432356180.32,125000000.0,,3845123.01,,,,,128845123.01,561201303.33,257400000,91208499.91,,,,,78616399.76,427224899.67,55763885.28,,,482988784.95,1044190088.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
