机构ID,机构名称,公告日期,截止日期,报告年度,合并类型,报表来源,货币资金（元）,以公允价值计量且其变动计入当期损益的金融资产,应收票据,应收账款,预付款项,其他应收款,应收关联公司款,应收利息,应收股利,存货,其中：消耗性生物资产,一年内到期的非流动资产,其他流动资产,流动资产合计,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,固定资产,在建工程,工程物资,固定资产清理,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,以公允价值计量且其变动计入当期损益的金融负债,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,应付关联公司款,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,长期应付款,专项应付款,预计负债,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,实收资本（或股本）,资本公积,盈余公积,专项储备,减：库存股,一般风险准备,未分配利润,归属于母公司所有者权益,少数股东权益,外币报表折算价差,非正常经营项目收益调整,所有者权益（或股东权益）合计,负债和所有者（或股东权益）合计,其他综合收益,递延收益-非流动负债,结算备付金,拆出资金,发放贷款及垫款-流动资产,衍生金融资产,应收保费,应收分保账款,应收分保合同准备金,买入返售金融资产,划分为持有待售的资产,发放贷款及垫款-非流动资产,向中央银行借款,吸收存款及同业存放,拆入资金,衍生金融负债,卖出回购金融资产款,应付手续费及佣金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,划分为持有待售的负债,预计负债-流动负债,递延收益-流动负债,其中：优先股-非流动负债,永续债-非流动负债,长期应付职工薪酬,其他权益工具,其中：优先股-所有者权益,永续债-所有者权益
600980,北矿磁材,2005-04-29,2005-03-31,2005-03-31,合并本期,定期报告,174936774.7,0.0,7807460.2,57353204.44,32439705.06,264551.95,,,,119132217.1,,,0.0,391933913.45,,,,,,40364442.67,31088615.16,,,,,7029858.92,,,,,0.0,78482916.75,470416830.2,55000000.0,,12003960.9,26435648.67,6511572.59,2688008.6,487116.39,,,4495830.84,,,0.0,107622137.99,,,,,,,0.0,0.0,107622137.99,100000000,191850459.66,14469084.65,,,,56475147.9,362794692.21,,,0.0,362794692.21,470416830.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600980,北矿磁材,2005-08-16,2005-06-30,2005-06-30,合并本期,定期报告,162653339.98,0.0,5222696.0,58301777.12,30195883.27,747819.46,,,,133629820.56,,,0.0,390751336.39,,,,,,50668617.28,33521589.01,,,,,6980704.34,,,,,0.0,91170910.63,481922247.02,50000000.0,,11706324.7,24796471.88,8201006.65,3066832.56,943802.72,,,3556421.16,,,0.0,102270859.67,,,,,,,0.0,0.0,102270859.67,100000000,191850459.66,14469084.65,,,,63332374.74,369651919.05,9999468.3,,0.0,379651387.35,481922247.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600980,北矿磁材,2005-10-28,2005-09-30,2005-09-30,合并本期,定期报告,138948115.31,0.0,8860385.44,69971419.05,23396485.98,295420.26,,,,154342429.0,,,168178.58,395982433.62,,,,,,64734684.94,35713744.9,,,,,6931549.76,,,,,0.0,107379979.6,503362413.22,70000000.0,,13133630.0,28455663.76,9986377.31,3100375.36,-284466.88,,,3564960.39,,,0.0,127956539.94,,,,,,,0.0,0.0,127956539.94,130000000,161850459.66,14469084.65,,,,58913422.87,365232967.18,10172906.1,,0.0,375405873.28,503362413.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600980,北矿磁材,2006-03-15,2005-12-31,2005-12-31,合并本期,定期报告,119029690.28,0.0,12940171.02,61325406.74,13415161.11,432258.48,,,,155027626.55,,,0.0,362170314.18,,,,,,55831836.06,60189493.21,,,,,6882395.18,,,,,0.0,122903724.45,485074038.63,60000000.0,,10361268.54,19978342.93,6058579.5,3570486.08,719375.54,,,5907595.01,,,0.0,106595647.6,,,,,,,0.0,0.0,106595647.6,130000000,162442459.66,17183204.89,,,,58499367.37,368125031.92,10353359.11,,0.0,378478391.03,485074038.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600980,北矿磁材,2006-04-28,2006-03-31,2006-03-31,合并本期,定期报告,107824565.79,0.0,12605370.41,66127999.11,15390546.29,439007.92,,,,156031245.81,,,0.0,358418735.33,,,,,,54099008.01,69634585.83,,,,,6833240.81,,,,,0.0,130566834.65,488985569.98,60000000.0,,8382647.24,19968406.18,7240214.98,3361711.01,1445622.43,,,5666241.75,,,0.0,106064843.59,,,,,,,3000000.0,3000000.0,109064843.59,130000000,161788143.38,17183204.89,,,,60478307.35,369449655.62,10471070.77,,0.0,379920726.39,488985569.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600980,北矿磁材,2006-08-16,2006-06-30,2006-06-30,合并本期,定期报告,105112502.23,,11674689.41,72527703.6,28084045.31,1522955.25,,,,149888752.63,,,0.0,368810648.43,,,,,,52578770.57,83946422.27,,,,,6784241.24,,,,,0.0,143309434.08,512120082.51,75000000.0,,5718171.4,26845014.73,8683247.72,3069460.36,1744326.17,,,6205986.09,,,0.0,127266206.47,,,,3000000.0,,,,3000000.0,130266206.47,130000000,159160329.88,17183204.89,,,,64526981.21,370870515.98,10983360.06,,0.0,381853876.04,512120082.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600980,北矿磁材,2006-10-27,2006-09-30,2006-09-30,合并本期,定期报告,90139139.81,0.0,2192158.48,77349185.5,35865519.7,527411.91,,,,150955850.03,,,0.0,357029265.43,,,,,,73941588.42,75689908.45,,,,,6735241.67,,,,,0.0,156366738.54,513396003.97,75000000.0,,6643865.0,30723855.75,7766271.67,2866554.23,2342970.09,,,6389701.48,,,84459.37,131817677.59,,,,3000000.0,,,0.0,3000000.0,134817677.59,130000000,159155125.28,17183204.89,,,,60867793.12,367206123.29,11372203.09,,0.0,378578326.38,513396003.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600980,北矿磁材,2007-04-11,2006-12-31,2006-12-31,合并本期,定期报告,80150133.21,,4708490.0,79415203.17,32277020.75,1273812.39,,,,142688823.36,,,0.0,340513482.88,,,,,,83940737.35,116486404.16,,,,,6686242.1,,,,,0.0,207113383.61,547626866.49,75000000.0,,11199248.7,51617136.44,10348887.66,2982464.28,5173991.73,,,8199107.29,,,0.0,164520836.1,,,,3000000.0,,,,3000000.0,167520836.1,130000000,160300685.27,18478646.67,,,,59630837.34,368410169.28,11695861.11,,0.0,380106030.39,547626866.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600980,北矿磁材,2007-04-11,2007-03-31,2007-03-31,合并本期,定期报告,71980253.76,,3374285.5,83273584.24,44428007.85,1518920.34,,,,150974922.09,,,,355549973.78,,,,,,82171964.09,119073544.61,,,,,6637242.53,5589320.95,,,857943.42,,214330015.6,569879989.38,105000000.0,,9124395.8,52585980.7,15885902.08,1367020.84,4272635.55,,,3077146.6,,,,191313081.57,,,,3203467.97,,,,3203467.97,194516549.54,130000000,160300685.27,18478646.67,,,,54818505.93,363597837.87,11765601.97,,,375363439.84,569879989.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600980,北矿磁材,2007-07-24,2007-06-30,2007-06-30,合并本期,定期报告,104271472.12,,11382945.9,67793801.02,46944742.85,414406.35,,,,149366098.62,,,,380173466.86,0.0,,,,10567910.15,77142190.54,119491397.18,,,,,6588242.96,6213959.38,,,857943.42,,220861643.63,601035110.49,140000000.0,0.0,10988597.3,46983342.27,26452532.77,1694573.99,-1298128.95,,,5323728.11,,,,230144645.49,,,,4003467.97,,,,4003467.97,234148113.46,130000000,160300685.27,18478646.67,,,,45925636.05,354704967.99,12182029.04,,,366886997.03,601035110.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
