机构ID,机构名称,公告日期,截止日期,报告年度,合并类型,报表来源,货币资金（元）,以公允价值计量且其变动计入当期损益的金融资产,应收票据,应收账款,预付款项,其他应收款,应收关联公司款,应收利息,应收股利,存货,其中：消耗性生物资产,一年内到期的非流动资产,其他流动资产,流动资产合计,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,固定资产,在建工程,工程物资,固定资产清理,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,以公允价值计量且其变动计入当期损益的金融负债,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,应付关联公司款,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,长期应付款,专项应付款,预计负债,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,实收资本（或股本）,资本公积,盈余公积,专项储备,减：库存股,一般风险准备,未分配利润,归属于母公司所有者权益,少数股东权益,外币报表折算价差,非正常经营项目收益调整,所有者权益（或股东权益）合计,负债和所有者（或股东权益）合计,其他综合收益,递延收益-非流动负债,结算备付金,拆出资金,发放贷款及垫款-流动资产,衍生金融资产,应收保费,应收分保账款,应收分保合同准备金,买入返售金融资产,划分为持有待售的资产,发放贷款及垫款-非流动资产,向中央银行借款,吸收存款及同业存放,拆入资金,衍生金融负债,卖出回购金融资产款,应付手续费及佣金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,划分为持有待售的负债,预计负债-流动负债,递延收益-流动负债,其中：优先股-非流动负债,永续债-非流动负债,长期应付职工薪酬,其他权益工具,其中：优先股-所有者权益,永续债-所有者权益
2320,海峡股份,2009-11-27,2009-06-30,2009-06-30,合并本期,招募说明书,165713515.49,,,28768279.95,4513830.65,1387769.36,,,,10851682.97,,,,211235078.42,,,,,1036806.64,250447974.95,75122107.28,,,,,47774.83,,,,3530207.44,,330184871.14,541419949.56,45000000.0,,,11959665.86,1909046.0,4686281.78,15520282.56,,,353435.11,,38000000.0,,117428711.31,49500000.0,,,,,22188.36,,49522188.36,166950899.67,118000000,47147737.24,42585870.87,,,,166735441.78,374469049.89,,,,374469049.89,541419949.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,海峡股份,2009-12-15,2009-09-30,2009-09-30,合并本期,上市公告书,102553542.95,,,23779989.15,3477804.32,2489192.8,,,,9690051.54,,,,141990580.76,,,,,1028925.34,242394902.58,83440862.68,,4250.0,,,47774.83,,,,3232990.22,,330149705.65,472140286.41,,,,8375265.87,1545243.0,5138138.72,6096521.72,,,5299836.49,,,,26455005.8,49500000.0,,,,,22188.36,,49522188.36,75977194.16,118000000,47147737.24,42585870.87,,,,188429484.14,396163092.25,,,,396163092.25,472140286.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,海峡股份,2010-03-13,2009-12-31,2009-12-31,合并本期,定期报告,1384293729.06,,,16973593.69,2001452.33,1774554.62,,,,9094529.38,,,,1414137859.08,0.0,,,,1021483.93,235931068.74,114626419.18,,1728545.53,,,26926.83,,,,2091393.5,,355425837.71,1769563696.79,,0.0,,8124673.77,3587835.0,6703819.3,972465.69,,,3176592.56,,,,22565386.32,54875000.0,,,,,22188.36,,54897188.36,77462574.68,157500000,1284231737.24,56285388.59,,,,194083996.28,1692101122.11,,,,1692101122.11,1769563696.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,海峡股份,2010-04-21,2010-03-31,2010-03-31,合并本期,定期报告,1352717280.7,,,43694955.88,3750771.76,1896606.38,,,,10301523.37,,,,1412361138.09,0.0,,,,1014042.52,321669235.02,52029735.3,,,,,16502.82,,,,2091393.5,,376820909.16,1789182047.25,,0.0,,14396884.95,6051968.0,6204212.16,16206068.67,,,1031213.28,,,,43890347.06,,,,,,22188.36,,22188.36,43912535.42,157500000,1284231737.24,56285388.59,,,,247252386.0,1745269511.83,,,,1745269511.83,1789182047.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,海峡股份,2010-08-12,2010-06-30,2010-06-30,合并本期,定期报告,1303171938.66,,,30999131.21,2785152.18,1543471.02,,,,11574209.55,,,,1350073902.62,0.0,,,,1006601.11,315007687.74,91501515.3,,,,,6078.81,,,,1938926.12,,409460809.08,1759534711.7,,0.0,,11854633.32,2483846.0,6255465.0,19883757.55,,,1338505.9,,,,41816207.77,,,,,,14580.91,,14580.91,41830788.68,204750000,1236981737.24,56285388.59,,,,219686797.19,1717703923.02,,,,1717703923.02,1759534711.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,海峡股份,2010-10-23,2010-09-30,2010-09-30,合并本期,定期报告,1310207537.52,,,45457428.5,8542145.67,2825468.52,,,,11455785.02,,,,1378488365.23,0.0,,,,999159.7,308246017.63,110346136.8,,,,,,,,,1938926.12,,421530240.25,1800018605.48,,0.0,,17368087.74,3331491.0,8969754.51,11679738.15,,,3140021.81,,,,44489093.21,,,,,,14580.91,,14580.91,44503674.12,204750000,1236981737.24,56285388.59,,,,257497805.53,1755514931.36,,,,1755514931.36,1800018605.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,海峡股份,2011-04-27,2010-12-31,2010-12-31,合并本期,定期报告,1326251447.8,,,25411398.14,6206679.71,1675351.13,,,,10922396.04,,,0.0,1370467272.82,0.0,,,,990838.63,307652053.18,142215033.3,,,,,307894.17,,,,2339719.69,0.0,453505538.97,1823972811.79,,0.0,,15312384.02,4675893.5,7454781.68,10466829.76,,,693547.19,,,0.0,38603436.15,,,,,,14580.91,,14580.91,38618017.06,204750000,1236981737.24,75060755.85,,,,268562301.64,1785354794.73,,,,1785354794.73,1823972811.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,海峡股份,2011-04-29,2011-03-31,2011-03-31,合并本期,定期报告,1357576939.11,,,43608446.89,6151281.11,2298044.67,,,,11612655.05,,,0.0,1421247366.83,0.0,,,,983177.3,301364809.27,141412246.05,,,,,261710.04,,,,2339719.69,0.0,446361662.35,1867609029.18,,0.0,,7389141.64,2596281.58,10658883.53,13677782.92,,,2710278.53,,,0.0,37032368.2,,,,,,14580.91,,14580.91,37046949.11,204750000,1236981737.24,75060755.85,,,,313769586.98,1830562080.07,,,,1830562080.07,1867609029.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,海峡股份,2011-08-13,2011-06-30,2011-06-30,合并本期,定期报告,1318119961.62,,,39657340.09,6251353.3,1723188.19,,,,13110544.35,,,0.0,1378862387.55,0.0,,,20053069.0,975515.97,294404004.79,159160456.3,,,,,270815.91,,,,2169420.82,0.0,477033282.79,1855895670.34,,0.0,,15998841.32,2996393.0,8799469.66,29856931.43,,,883941.19,,,0.0,58535576.6,,,,,,6973.46,,6973.46,58542550.06,327600000,1114131737.24,75060755.85,,,,280560627.19,1797353120.28,,,,1797353120.28,1855895670.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,海峡股份,2011-10-20,2011-09-30,2011-09-30,合并本期,定期报告,1285861871.67,,,30872816.66,8083136.86,1965433.42,,,,14658091.51,,,0.0,1341441350.12,0.0,,,56061569.0,967854.64,286523025.4,194174758.27,,,,,220024.28,,,,2169420.82,0.0,540116652.41,1881558002.53,,0.0,,15833659.83,1660739.5,11039785.42,14170610.12,,,269524.89,,,0.0,42974319.76,,,,,,6973.46,,6973.46,42981293.22,327600000,1114131737.24,75060755.85,,,,321784216.22,1838576709.31,,,,1838576709.31,1881558002.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
