机构ID,机构名称,公告日期,截止日期,报告年度,合并类型,报表来源,货币资金（元）,以公允价值计量且其变动计入当期损益的金融资产,应收票据,应收账款,预付款项,其他应收款,应收关联公司款,应收利息,应收股利,存货,其中：消耗性生物资产,一年内到期的非流动资产,其他流动资产,流动资产合计,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,固定资产,在建工程,工程物资,固定资产清理,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,以公允价值计量且其变动计入当期损益的金融负债,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,应付关联公司款,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,长期应付款,专项应付款,预计负债,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,实收资本（或股本）,资本公积,盈余公积,专项储备,减：库存股,一般风险准备,未分配利润,归属于母公司所有者权益,少数股东权益,外币报表折算价差,非正常经营项目收益调整,所有者权益（或股东权益）合计,负债和所有者（或股东权益）合计,其他综合收益,递延收益-非流动负债,结算备付金,拆出资金,发放贷款及垫款-流动资产,衍生金融资产,应收保费,应收分保账款,应收分保合同准备金,买入返售金融资产,划分为持有待售的资产,发放贷款及垫款-非流动资产,向中央银行借款,吸收存款及同业存放,拆入资金,衍生金融负债,卖出回购金融资产款,应付手续费及佣金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,划分为持有待售的负债,预计负债-流动负债,递延收益-流动负债,其中：优先股-非流动负债,永续债-非流动负债,长期应付职工薪酬,其他权益工具,其中：优先股-所有者权益,永续债-所有者权益
600348,阳泉煤业,2005-04-15,2005-03-31,2005-03-31,合并本期,定期报告,1294070448.55,0.0,300899970.51,558285971.98,97157488.85,21063716.5,,,,147720962.57,,205000000.0,35669291.76,2659867850.72,,,,,,1853781921.04,122126647.44,,,,,98816138.96,,,,,0.0,2074724707.44,4734592558.16,210510000.0,,,174586842.33,650513183.0,162553929.54,197630392.63,,,266278729.65,,231805567.41,193416706.58,2087295351.14,120120000.0,,152430035.33,34095373.0,,,0.0,306645408.33,2393940759.47,481000000,1211436690.21,189618681.82,,,,458596426.66,2340651798.69,,,0.0,2340651798.69,4734592558.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600348,阳泉煤业,2005-08-10,2005-06-30,2005-06-30,合并本期,定期报告,1754013265.51,,240520460.59,429526764.22,97617194.08,63971454.22,,,,138604674.92,,205000000.0,3326462.93,2932580276.47,,,,,,1876562960.27,203299806.75,,,,,97858758.88,,,,,0.0,2177721525.9,5110301802.37,210510000.0,,,155554859.7,693244456.08,138013759.46,323862515.65,,,335092272.43,,211805567.41,321218681.98,2389302112.71,120120000.0,,201918626.2,34095373.0,,,,356133999.2,2745436111.91,481000000,1211436690.21,189618681.82,,,,482810318.43,2364865690.46,,,0.0,2364865690.46,5110301802.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600348,阳泉煤业,2005-10-24,2005-09-30,2005-09-30,合并本期,定期报告,1723745687.48,0.0,579777113.19,493571507.24,139821146.81,97238401.3,,,,133928345.5,,205000000.0,5830292.71,3378912494.23,,,,6000000.0,,1805587071.47,375732062.22,,,,,96897378.8,,,,,0.0,2284216512.49,5663129006.72,149700000.0,,,201634893.82,656636815.52,490946842.84,370489735.89,,,348007346.05,,151805567.41,376776133.04,2745997334.57,120120000.0,,249953486.71,34095373.0,,,0.0,404168859.71,3150166194.28,481000000,1211436690.21,189618681.82,,,,630907440.41,2512962812.44,,,0.0,2512962812.44,5663129006.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600348,阳泉煤业,2006-03-10,2005-12-31,2005-12-31,合并本期,定期报告,1670934659.98,0.0,388682981.77,724691055.79,182610614.02,41379347.23,,,,144735636.9,,,27518255.35,3180552551.04,,,,6000000.0,,2176721952.34,119809167.29,,,,,95937998.72,,,,,0.0,2398469118.35,5579021669.39,116570000.0,,,359965523.5,636806496.25,181336375.74,430095150.54,,,570656765.91,,141925567.41,135640961.47,2572996840.82,,,349561140.89,400000.0,,,0.0,349961140.89,2922957981.71,481000000,1211436690.21,305949399.48,,,,657677597.99,2656063687.68,,,0.0,2656063687.68,5579021669.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600348,阳泉煤业,2006-04-25,2006-03-31,2006-03-31,合并本期,定期报告,2118820641.2,0.0,268987747.49,375356754.55,162505369.71,77399013.93,,,,202697586.31,,,5720272.31,3211487385.5,,,,6000000.0,,2092795125.23,298694916.27,,,,,94991076.97,,,,,0.0,2492481118.47,5703968503.97,42700000.0,,,319841431.17,636089708.03,280797808.39,411745040.48,,,405805048.96,,99020000.41,226931853.74,2422930891.18,,,482228896.16,400000.0,,,0.0,482628896.16,2905559787.34,481000000,1211436690.21,305949399.48,,,,800022626.94,2798408716.63,,,0.0,2798408716.63,5703968503.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600348,阳泉煤业,2006-08-28,2006-06-30,2006-06-30,合并本期,定期报告,1309245287.68,0.0,318169198.6,701949770.95,184462425.23,100509200.12,,,,251979794.99,,,4023426.46,2870339104.03,,,,6000000.0,,2207352012.16,443668101.27,,,,,94030071.88,,,,,0.0,2751050185.31,5621389289.34,,,,323990364.79,631496820.75,174896057.18,465666230.84,,,412531397.83,,,255405686.02,2263986557.41,,,596976477.79,400000.0,,,0.0,597376477.79,2861363035.2,481000000,1211436690.21,305949399.48,,,,712640164.45,2711026254.14,49000000.0,,0.0,2760026254.14,5621389289.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600348,阳泉煤业,2006-10-26,2006-09-30,2006-09-30,合并本期,定期报告,1182808121.28,0.0,493527728.44,612038057.99,86901996.26,148733115.43,,,,345068332.04,,,8488342.71,2877565694.15,,,,6000000.0,,2284067441.23,450606901.92,,,,,95181551.43,,,,,0.0,2835855894.58,5713421588.73,,,,421358897.07,643310877.29,199037841.98,382448703.37,,,362588201.69,,,317890823.07,2326635344.47,,,450456451.65,400000.0,,,0.0,450856451.65,2777491796.12,481000000,1211436690.21,305949399.48,,,,889396227.34,2887782317.03,48147475.58,,0.0,2935929792.61,5713421588.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600348,阳泉煤业,2007-04-17,2006-12-31,2006-12-31,合并本期,定期报告,991462178.29,,419760973.19,597776438.53,105498545.42,47747627.16,,,,344222911.47,,,19438636.62,2525907310.68,,,,6000000.0,,3001785574.88,136745757.17,,,,,92100478.4,,,,,0.0,3236631810.45,5762539121.13,,,,533295083.48,296643640.31,206305952.06,480386031.5,,,537583287.02,,,241106639.47,2295320633.84,,,304687832.2,700000.0,,,,305387832.2,2600708466.04,481000000,1211536690.21,375600814.39,,,,1045471990.56,3113609495.16,48221159.93,,0.0,3161830655.09,5762539121.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600348,阳泉煤业,2007-04-25,2007-03-31,2007-03-31,合并本期,定期报告,989335462.02,,423092890.72,734564041.43,163975221.0,44546330.52,,,,374236350.86,,,,2729750296.55,,,,6000000.0,,2890042845.39,490301226.15,7588058.47,,,,556986382.96,,44618901.73,,28063447.84,,4023600862.54,6753351159.09,,,,426232348.39,417213570.18,263355685.35,554669848.86,,,454490277.76,,,264504092.97,2380465823.51,310020000.0,,494848557.53,600000.0,,79254478.56,,884723036.09,3265188859.6,481000000,1211536690.21,378358341.06,,,,1218407358.6,3289302389.87,198859909.62,,,3488162299.49,6753351159.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600348,阳泉煤业,2007-08-02,2007-06-30,2007-06-30,合并本期,定期报告,861519561.9,,648695070.47,704958824.22,261602769.77,149651061.75,,,,320890327.13,,,,2947317615.24,0.0,,,6000000.0,,2755632897.87,659480785.06,,,,,552912518.24,,44618901.73,,38786478.88,,4057431581.78,7004749197.02,,0.0,,464328504.84,356867258.62,177662761.07,574553277.95,,315055000.0,549252269.27,,,286740499.47,2724459571.22,310020000.0,,597800883.56,600000.0,,79254478.56,,987675362.12,3712134933.34,481000000,1211536690.21,378358341.06,,,,1024252332.76,3095147364.03,197466899.65,,,3292614263.68,7004749197.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
