机构ID,机构名称,公告日期,截止日期,报告年度,合并类型,报表来源,货币资金（元）,以公允价值计量且其变动计入当期损益的金融资产,应收票据,应收账款,预付款项,其他应收款,应收关联公司款,应收利息,应收股利,存货,其中：消耗性生物资产,一年内到期的非流动资产,其他流动资产,流动资产合计,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,固定资产,在建工程,工程物资,固定资产清理,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,以公允价值计量且其变动计入当期损益的金融负债,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,应付关联公司款,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,长期应付款,专项应付款,预计负债,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,实收资本（或股本）,资本公积,盈余公积,专项储备,减：库存股,一般风险准备,未分配利润,归属于母公司所有者权益,少数股东权益,外币报表折算价差,非正常经营项目收益调整,所有者权益（或股东权益）合计,负债和所有者（或股东权益）合计,其他综合收益,递延收益-非流动负债,结算备付金,拆出资金,发放贷款及垫款-流动资产,衍生金融资产,应收保费,应收分保账款,应收分保合同准备金,买入返售金融资产,划分为持有待售的资产,发放贷款及垫款-非流动资产,向中央银行借款,吸收存款及同业存放,拆入资金,衍生金融负债,卖出回购金融资产款,应付手续费及佣金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,划分为持有待售的负债,预计负债-流动负债,递延收益-流动负债,其中：优先股-非流动负债,永续债-非流动负债,长期应付职工薪酬,其他权益工具,其中：优先股-所有者权益,永续债-所有者权益
600892,宝诚股份,2005-04-22,2005-03-31,2005-03-31,合并本期,定期报告,9816001.98,0.0,1700000.0,3294171.48,2900.0,17215352.12,,,,16196698.1,,,71496.21,48296619.89,,,,383445.0,,107030173.87,1860.0,,,,,1630682.69,,,,,75000.0,109121161.56,157417781.45,17689927.14,,,4072902.3,439806.89,2230986.13,1207100.88,,823563.93,121125399.49,,,5108342.74,152698029.5,,,,,,8442167.5,0.0,8442167.5,161140197.0,50500000,109857640.48,8589664.18,,,,-193956831.27,-25009526.61,21287111.06,,0.0,-3722415.55,157417781.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600892,宝诚股份,2005-08-31,2005-06-30,2005-06-30,合并本期,定期报告,8268867.32,,1300000.0,4922435.1,136024.0,12226572.25,,,,16771877.83,,,44685.15,43670461.65,,,,383445.0,,106055375.7,,82800.0,,,,1612682.75,,,,,75000.0,108209303.45,151879765.1,12690000.0,,,4433423.74,433706.89,1500035.47,3025221.92,,823563.93,118621444.29,,,4085893.9,145613290.14,,,,,,8442167.5,,8442167.5,154055457.64,50500000,109857252.07,8589664.18,,,,-192718048.02,-23771131.77,21595439.23,,0.0,-2175692.54,151879765.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600892,宝诚股份,2005-10-26,2005-09-30,2005-09-30,合并本期,定期报告,5511330.2,0.0,4181400.0,4498701.03,1100.0,13924743.41,,,,24958543.53,,,17874.09,53093692.26,,,,383445.0,,105125811.26,0.0,0.0,,,,1594682.81,,,,,75000.0,107178939.07,160272631.33,12690000.0,,,12670709.11,428706.89,1445973.94,1524587.0,,823563.93,119564146.93,,0.0,4555337.9,153703025.7,0.0,0.0,0.0,,,8442167.5,0.0,8442167.5,162145193.2,50500000,109857816.48,8589664.18,,,,-192579574.09,-23632093.43,21759531.56,,0.0,-1872561.87,160272631.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600892,宝诚股份,2006-03-07,2005-12-31,2005-12-31,合并本期,定期报告,1971995.09,,3425953.64,4011098.58,875345.0,3839915.12,,,,19438780.79,,,0.0,33563088.22,,,,383445.0,,104034176.94,,,,,,1576682.87,,,,,0.0,105994304.81,139557393.03,10490000.0,,,4612490.3,249005.43,1711010.67,4493221.67,,823563.93,105700465.69,,,4571013.54,132650771.23,,,,,,8442167.5,,8442167.5,141092938.73,50500000,110523744.64,9184767.94,,,,-193571429.16,-23362916.58,21827370.88,,0.0,-1535545.7,139557393.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600892,宝诚股份,2006-04-18,2006-03-31,2006-03-31,合并本期,定期报告,595884.74,0.0,60000.0,6397128.42,400.0,3922172.32,,,,20214590.09,,,0.0,31190175.57,,,,383445.0,,103130057.58,0.0,,,,,1548683.93,,,68489.16,,0.0,105130675.67,136320851.24,10190000.0,,,3748499.85,187289.64,1605905.83,3620526.59,,823563.93,105822923.36,,,4880869.54,130879578.74,,,,,,8442167.5,0.0,8442167.5,139321746.24,50500000,110606015.79,9294281.44,,,,-195129451.86,-24729154.63,21728259.63,,0.0,-3000895.0,136320851.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600892,宝诚股份,2006-08-30,2006-06-30,2006-06-30,合并本期,定期报告,1998643.7,0.0,500000.0,5329242.84,5400.0,2879197.3,,,,21539040.15,,,0.0,32251523.99,,,,383445.0,,102061420.62,0.0,,,,,1520683.67,,,,,0.0,103965549.29,136217073.28,8417212.0,,,2225215.98,187289.64,1890921.52,3433109.24,,,106942737.16,,,6740591.79,129837077.33,,,,,,8442167.5,0.0,8442167.5,138279244.83,50500000,115120252.34,9184767.94,,,,-198188626.88,-23383606.6,21321435.05,,0.0,-2062171.55,136217073.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600892,宝诚股份,2006-10-26,2006-09-30,2006-09-30,合并本期,定期报告,1670465.37,0.0,877000.0,5945524.24,2440.0,3175081.76,,,,23195793.19,,,0.0,34866304.56,,,,383445.0,,101052240.54,0.0,,,,,1492682.75,,,,,0.0,102928368.29,137794672.85,2927212.0,,,4057956.14,187289.64,2024822.46,3541501.75,,,113618153.74,,,7470591.79,133827527.52,,,,,,8442167.5,0.0,8442167.5,142269695.02,50500000,115120252.34,9184767.94,,,,-200304144.4,-25499124.12,21024101.95,,0.0,-4475022.17,137794672.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600892,宝诚股份,2007-03-30,2006-12-31,2006-12-31,合并本期,定期报告,1751246.37,0.0,514228.18,7121611.67,565294.02,3234499.02,,,,19146659.8,,,0.0,32333539.06,,,,383445.0,,99476392.38,0.0,,,,,1464681.83,,,,,0.0,101324519.21,133658058.27,27212.0,,,4402904.54,737276.55,1630442.24,2498059.94,,,118289834.91,,,671399.52,128257129.7,,,,,,8442167.5,0.0,8442167.5,136699297.2,50500000,119882907.85,9184767.94,,,,-203203173.64,-23635497.85,20594258.92,,0.0,-3041238.93,133658058.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600892,宝诚股份,2007-04-21,2007-03-31,2007-03-31,合并本期,定期报告,1786100.65,,541648.49,8302197.34,2440.0,3464387.04,,,,21985534.48,,,,36082308.0,,,,383445.0,,98685625.18,,,,,,1436680.91,,,,,,100505751.09,136588059.09,27212.0,,,9965243.24,179776.95,1412558.3,2057025.31,,,118058504.58,,,1444399.52,133144719.9,,,,,,8442167.5,,8442167.5,141586887.4,50500000,119882907.85,9184767.94,,,,-204878502.04,-25310826.25,20311997.94,,,-4998828.31,136588059.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600892,宝诚股份,2007-08-16,2007-06-30,2007-06-30,合并本期,定期报告,1685821.89,,850000.0,8302197.33,0.0,3629271.77,,,,22551402.36,,,,37018693.35,0.0,,,383445.0,,97644033.1,,,,,,1408679.99,,,,,,99436158.09,136454851.44,27212.0,0.0,,9492178.91,179776.95,1592391.75,2005596.8,2339399.52,,119881561.46,,,,135518117.39,,,,,,8442167.5,,8442167.5,143960284.89,50500000,119882907.85,9184767.94,,,,-207079020.62,-27511344.83,20005911.38,,,-7505433.45,136454851.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
