机构ID,机构名称,公告日期,截止日期,报告年度,合并类型,报表来源,货币资金（元）,以公允价值计量且其变动计入当期损益的金融资产,应收票据,应收账款,预付款项,其他应收款,应收关联公司款,应收利息,应收股利,存货,其中：消耗性生物资产,一年内到期的非流动资产,其他流动资产,流动资产合计,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,固定资产,在建工程,工程物资,固定资产清理,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,以公允价值计量且其变动计入当期损益的金融负债,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,应付关联公司款,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,长期应付款,专项应付款,预计负债,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,实收资本（或股本）,资本公积,盈余公积,专项储备,减：库存股,一般风险准备,未分配利润,归属于母公司所有者权益,少数股东权益,外币报表折算价差,非正常经营项目收益调整,所有者权益（或股东权益）合计,负债和所有者（或股东权益）合计,其他综合收益,递延收益-非流动负债,结算备付金,拆出资金,发放贷款及垫款-流动资产,衍生金融资产,应收保费,应收分保账款,应收分保合同准备金,买入返售金融资产,划分为持有待售的资产,发放贷款及垫款-非流动资产,向中央银行借款,吸收存款及同业存放,拆入资金,衍生金融负债,卖出回购金融资产款,应付手续费及佣金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,划分为持有待售的负债,预计负债-流动负债,递延收益-流动负债,其中：优先股-非流动负债,永续债-非流动负债,长期应付职工薪酬,其他权益工具,其中：优先股-所有者权益,永续债-所有者权益
600010,包钢股份,2005-04-20,2005-03-31,2005-03-31,合并本期,定期报告,3991431732.47,8060072.06,305720123.43,83407221.86,20588703.15,59450298.59,,,,1127152183.82,,,524942.63,5596335278.01,,,,1940395.6,,4933173372.05,2191716835.82,92409.0,,,,,,,,,0.0,7126923012.47,12723258290.5,1194800000.0,,99450000.0,822100246.32,2181156721.0,28136863.12,62408986.03,,,82215263.29,,159010280.94,87905326.88,4717183687.58,1015491251.33,1809349401.6,,,,,0.0,2824840652.93,7542024340.51,1250000000,1912460361.2,389489372.73,,,,1629284216.04,5181233949.97,,,0.0,5181233949.97,12723258290.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600010,包钢股份,2005-08-22,2005-06-30,2005-06-30,合并本期,定期报告,4261833021.73,7624141.26,88731642.0,373481921.81,21096794.23,23843166.44,,,,1742330169.5,,,53497781.94,6572438638.91,,,,1889233.77,,4682184652.09,2785859958.14,92409.0,,,,,,,,,0.0,7470026253.0,14042464891.9,1033300000.0,,49800000.0,2039680996.14,1931541763.14,47117443.22,46956128.87,,,228764051.95,,184649182.82,79460486.48,5641270052.62,957007432.44,1799989500.0,,,,,0.0,2756996932.44,8398266985.06,1250002525,1912468336.2,389489372.73,,,,2092237672.92,5644197906.85,,,0.0,5644197906.85,14042464891.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600010,包钢股份,2005-10-31,2005-09-30,2005-09-30,合并本期,定期报告,3730753394.07,8254558.1,188349922.48,322562558.63,75171519.14,7806483.97,,,,1592421166.82,,,0.0,5925319603.21,,259000.0,,1902176.34,,4478363451.77,2935893032.94,92409.0,,,,,,,,,0.0,7416510070.05,13341829673.3,986300000.0,,69800000.0,1787882958.83,1313915635.03,49301129.49,-6798628.48,,,301122706.81,,186190224.58,83168781.05,4770882807.31,844407307.65,1104207924.85,,,,,,1948615232.5,6719498039.81,1417660741,2440290895.35,389489372.73,,,,2374890624.37,6622331633.45,,,0.0,6622331633.45,13341829673.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600010,包钢股份,2006-04-18,2005-12-31,2005-12-31,合并本期,定期报告,1917130943.28,7971027.68,164913665.84,141542487.71,259402937.06,22526341.9,,,,2351798713.36,,,72405598.51,4937691715.34,,,,1957875.63,,6845050563.72,424215373.74,92409.0,,,,,,,,,0.0,7271316222.09,12209007937.4,906300000.0,,20000000.0,1031689328.69,1534528523.7,44790049.07,15770262.83,,1690000.0,195628645.86,,144271487.5,1436741.5,3896105039.15,872932302.45,1052556000.0,,,,,0.0,1925488302.45,5821593341.6,2860392992,1763624586.42,540452253.04,,,,1222944764.37,6387414595.83,,,0.0,6387414595.83,12209007937.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600010,包钢股份,2006-04-26,2006-03-31,2006-03-31,合并本期,定期报告,1268975713.18,8254558.1,1098713692.12,23853417.92,246956790.13,61553560.91,,,,2233253027.66,,,1202552.86,4942763312.88,,,,1957875.63,,6573388226.4,478349771.52,92409.0,,,,,,,,,0.0,7053788282.55,11996551595.4,906300000.0,,,954361177.65,1400241778.91,39585039.67,-35294504.81,,1690000.0,217188760.22,,120477423.22,59257778.77,3663807453.63,806145047.67,6387109.48,,,,,0.0,812532157.15,4476339610.78,3388761977,2281125391.72,540452253.04,,,,1309872362.89,7520211984.65,,,0.0,7520211984.65,11996551595.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600010,包钢股份,2006-08-30,2006-06-30,2006-06-30,合并本期,定期报告,1607527775.78,7745100.93,1672202405.53,346283866.54,321609744.76,13481191.26,,,,3018300122.12,,,89000007.86,7076150214.78,,,,1917744.71,,6179402670.06,980445697.59,92409.0,,,,,,,,,0.0,7161858521.36,14238008736.1,1456300000.0,,30000000.0,1122948017.33,2484191021.7,51411016.61,121628139.03,,271154288.4,207162326.36,,282895016.88,42302790.0,6069992616.31,691593592.91,5118000.0,,,,,0.0,696711592.91,6766704209.22,3389401840,2282053257.46,540452253.04,,,,1259397176.42,7471304526.92,,,0.0,7471304526.92,14238008736.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600010,包钢股份,2006-10-27,2006-09-30,2006-09-30,合并本期,定期报告,1625424590.51,7745100.93,1843167121.11,130504494.71,521655349.99,57761564.14,,,,2269691907.74,,,21300000.0,6477250129.13,,,,1897932.61,,5850761507.48,1069933207.29,92409.0,,,,,,,,,0.0,6922685056.38,13399935185.5,1506300000.0,,30000000.0,1072826358.89,1858484715.08,54976419.52,68376383.98,,1161073.6,249557432.36,,123112182.06,40930235.11,5005724800.6,744308277.05,4494000.0,,,,,0.0,748802277.05,5754527077.65,3389729094,2282049127.26,540452253.04,,,,1433177633.56,7645408107.86,,,0.0,7645408107.86,13399935185.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600010,包钢股份,2007-03-08,2006-12-31,2006-12-31,合并本期,定期报告,1325945037.71,7646861.89,1673959178.31,378771225.38,305081204.13,6897569.32,,,,2853846855.2,,,124190020.2,6676337952.14,,,,1960293.95,,5854658217.24,1320861515.85,92409.0,,,,,,,,,0.0,7177572436.04,13853910388.2,1635970000.0,,,1795234977.39,1581511210.79,44865271.38,-198957483.37,,267940.08,248240476.24,,435462370.48,2812726.4,5545407489.39,485884577.06,2865000.0,,,,,,488749577.06,6034157066.45,3390586403,2283121505.36,605832521.48,,,,1540212891.89,7819753321.73,,,0.0,7819753321.73,13853910388.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600010,包钢股份,2007-04-27,2007-03-31,2007-03-31,合并本期,定期报告,3033998318.72,27556777.69,1288049319.66,410951421.35,385801532.15,104543324.48,,,,2667813201.79,,,,7918713895.84,,,,2018083.03,,5632368484.98,1602886114.7,92409.0,,,,,,,,7197863.86,,7244562955.57,15163276851.4,2715970000.0,,150000000.0,2200250831.36,1028620181.2,46227663.14,-173623717.62,12546318.74,195070915.75,297529735.93,,424538450.91,,6897130379.41,425570799.76,2149000.0,,,,1990991.58,,429710791.34,7326841170.75,3390963194,2283159817.26,540452253.04,,,,1621860416.36,7836435680.66,,,,7836435680.66,15163276851.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600010,包钢股份,2007-08-22,2007-06-30,2007-06-30,合并本期,定期报告,2566978508.04,35973158.74,1098195620.42,437627584.16,513623616.26,69420148.15,,,,3126201198.15,,,,7848019833.92,0.0,,,1906158.48,,5417481669.79,2715571306.41,92409.0,,,,,,,,7140799.94,,8142192343.62,15990212177.5,3300000000.0,0.0,210000000.0,1776581685.72,1144605169.18,61666265.68,-69636640.22,16440630.03,37172470.49,302811713.14,,224140568.36,,7003781862.38,872421703.96,1685000.0,,,,2832629.69,,876939333.65,7880721196.03,3391208141,2283679570.28,607966698.6,,,,1826636571.63,8109490981.51,,,,8109490981.51,15990212177.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600010,包钢股份,2007-10-29,2007-09-30,2007-09-30,合并本期,定期报告,1601347017.96,50791842.02,3261568978.5,446433509.55,769869364.32,270774289.86,,,,5951543147.25,,,,12352328149.5,0.0,,,1920665.76,,10360787811.8,8750474773.34,92409.0,,,,,,,,7986095.2,,19121261755.1,31473589904.6,5706000000.0,0.0,1553000000.0,3598750390.3,4328044586.33,595279696.86,348227260.72,15490139.13,267940.08,458564301.13,,295017491.12,,16898641805.7,1252143365.84,1552000.0,,,,4314498.01,,1258009863.85,18156651669.5,6423280396,3874869181.06,605832521.48,,,,2412956136.52,13316938235.1,,,,13316938235.1,31473589904.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600010,包钢股份,2008-04-17,2007-12-31,2007-12-31,合并本期,定期报告,2119853043.31,61427890.54,751553553.96,378936060.77,1146742914.51,76990871.07,,,,8527092449.24,,,,13062596783.4,0.0,,,1961689.5,,13502102588.0,6985761709.09,92409.0,,,,,,,,73947141.43,,20563865537.0,33626462320.4,5384000000.0,0.0,380000000.0,6481639948.89,3060669261.05,495778968.35,201111462.1,45796846.51,267940.08,344268763.28,,291395529.36,800000000.0,17484928719.6,2057274277.18,1506000.0,,,,8067154.3,,2066847431.48,19551776151.1,6423305380,3924056941.61,782611872.26,,,,2944711975.44,14074686169.3,,,,14074686169.3,33626462320.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600010,包钢股份,2008-04-29,2008-03-31,2008-03-31,合并本期,定期报告,1819977764.48,45668503.18,1929017255.68,119417837.75,1192317589.79,163718533.62,,,,8498274997.29,,,,13768392481.8,0.0,,,1848432.19,,13405075037.6,7026860264.95,92409.0,,,,,,,,71067298.76,,20504943442.5,34273335924.3,5512000000.0,0.0,641600000.0,2696156273.11,4189433118.99,454983867.05,524721783.79,51120973.31,267940.08,309411265.15,,297417583.47,1300000000.0,15977112805.0,3701620620.72,1477000.0,,,,3800806.69,,3706898427.41,19684011232.4,6423321132,3924070173.29,782611872.26,,,,3459321514.43,14589324692.0,,,,14589324692.0,34273335924.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600010,包钢股份,2008-08-26,2008-06-30,2008-06-30,合并本期,定期报告,3037826964.33,41099533.3,1111950151.36,185081353.46,1222331481.16,92327233.17,,,,12285943583.0,,,,17976560299.8,0.0,,,3947770.71,,13670381711.5,7249398921.96,92409.0,,,,,,,,72961633.53,,20996782446.8,38973342746.5,4762000000.0,0.0,916796000.0,4128342762.1,6399122167.7,504201696.06,396585176.52,92381183.44,267940.08,388524055.89,,303558268.69,2000000000.0,19891779250.5,4536356537.2,1439000.0,,,,6164930.0,,4543960467.2,24435739717.7,6423341780,3924087517.61,782611872.26,,,,3407561858.96,14537603028.8,,,,14537603028.8,38973342746.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
