机构ID,机构名称,公告日期,截止日期,报告年度,合并类型,报表来源,货币资金（元）,以公允价值计量且其变动计入当期损益的金融资产,应收票据,应收账款,预付款项,其他应收款,应收关联公司款,应收利息,应收股利,存货,其中：消耗性生物资产,一年内到期的非流动资产,其他流动资产,流动资产合计,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,固定资产,在建工程,工程物资,固定资产清理,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,以公允价值计量且其变动计入当期损益的金融负债,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,应付关联公司款,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,长期应付款,专项应付款,预计负债,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,实收资本（或股本）,资本公积,盈余公积,专项储备,减：库存股,一般风险准备,未分配利润,归属于母公司所有者权益,少数股东权益,外币报表折算价差,非正常经营项目收益调整,所有者权益（或股东权益）合计,负债和所有者（或股东权益）合计,其他综合收益,递延收益-非流动负债,结算备付金,拆出资金,发放贷款及垫款-流动资产,衍生金融资产,应收保费,应收分保账款,应收分保合同准备金,买入返售金融资产,划分为持有待售的资产,发放贷款及垫款-非流动资产,向中央银行借款,吸收存款及同业存放,拆入资金,衍生金融负债,卖出回购金融资产款,应付手续费及佣金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,划分为持有待售的负债,预计负债-流动负债,递延收益-流动负债,其中：优先股-非流动负债,永续债-非流动负债,长期应付职工薪酬,其他权益工具,其中：优先股-所有者权益,永续债-所有者权益
600426,华鲁恒升,2005-04-25,2005-03-31,2005-03-31,合并本期,定期报告,324282988.46,0.0,28049338.04,,45082312.13,1139287.41,,,,93264175.47,,,1143030.43,492961131.94,,,,,,1831114757.42,1101821.51,21556424.3,,,,,,,,,0.0,1853773003.23,2346734135.17,90000000,,8883920.6,192649666.06,28459017.11,15834574.81,12449797.31,,,5915752.74,,26000000.0,0.0,380192728.63,1036000000.0,,,162551025.19,,,0.0,1198551025.19,1578743753.82,250500000,273510492.77,45968218.84,,,,198011669.74,767990381.35,,,0.0,767990381.35,2346734135.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600426,华鲁恒升,2005-08-25,2005-06-30,2005-06-30,合并本期,定期报告,455905010.21,0.0,46479252.51,,48098990.78,831888.74,,,,115833688.96,,,3106609.63,670255440.83,,,,,,1873513399.4,9985807.24,28753884.18,,,,,,,,,0.0,1912253090.82,2582508531.65,126000000,,40571725.45,205687881.36,78536331.44,15823703.44,13300426.93,,,5610934.4,,26000000.0,0.0,511531003.02,1099330000.0,,,147951725.19,,,0.0,1247281725.19,1758812728.21,250500000,300180492.77,45968218.84,,,,227047091.83,823695803.44,,,0.0,823695803.44,2582508531.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600426,华鲁恒升,2005-10-26,2005-09-30,2005-09-30,合并本期,定期报告,400152101.69,0.0,30215648.76,,46743140.26,1061420.46,,,,132117324.65,,,2071609.63,612361245.45,,,,,,1837695338.5,70034715.38,173975899.49,,,,,,,,,0.0,2081705953.37,2694067198.82,90000000,,99937413.82,151799717.29,89507316.91,16029418.0,4288973.61,,,5900286.09,,26000000.0,0.0,483463125.72,1233330000.0,,,133246225.19,,,0.0,1366576225.19,1850039350.91,250500000,300179858.95,45968218.84,,,,247379770.12,844027847.91,,,0.0,844027847.91,2694067198.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600426,华鲁恒升,2006-03-28,2005-12-31,2005-12-31,合并本期,定期报告,365766533.54,0.0,18715106.53,,51274220.79,459224.51,,,,144084446.66,,,1101661.37,581401193.4,,,,,,1817757974.09,140493864.57,224144460.71,,,,,,,,,0.0,2182396299.37,2763797492.77,80000000,,27259516.22,137852503.05,98588214.94,15749566.16,-3189755.89,,,6008997.54,,,221888.96,362490930.98,1359330000.0,,,118347175.19,,,0.0,1477677175.19,1840168106.17,250500000,300179858.95,72300268.93,,,,300649258.72,923629386.6,,,0.0,923629386.6,2763797492.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600426,华鲁恒升,2006-04-22,2006-03-31,2006-03-31,合并本期,定期报告,613219989.38,0.0,33745058.31,,58815788.51,1996166.73,,,,144464339.47,,,0.0,852241342.4,,,,,,1782721268.47,224863742.88,281046451.6,,,,,,,,,0.0,2288631462.95,3140872805.35,80000000,,,101142428.18,99874158.8,15998915.81,19726107.69,,,7676985.06,,,221888.96,324640484.5,1743730000.0,,,103609675.19,,,0.0,1847339675.19,2171980159.69,250500000,297902158.95,72300268.93,,,,348190217.78,968892645.66,,,0.0,968892645.66,3140872805.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600426,华鲁恒升,2006-07-18,2006-06-30,2006-06-30,合并本期,定期报告,410099226.36,0.0,36423392.57,,44544328.76,721260.79,,,,125586061.06,,,3125143.21,620499412.75,,,,,,1894485084.8,248465391.36,365956834.27,,,,,,,,,0.0,2508907310.43,3129406723.18,50000000,,,108987993.74,71689793.17,15458267.77,35441279.0,,,7822119.05,,,0.0,289399452.73,1743730000.0,,,88665050.19,,,0.0,1832395050.19,2121794502.92,250500000,297699568.95,72300268.93,,,,387112382.38,1007612220.26,,,0.0,1007612220.26,3129406723.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600426,华鲁恒升,2006-10-28,2006-09-30,2006-09-30,合并本期,定期报告,332832463.68,0.0,1682800.0,,49974732.28,895060.81,,,,143304876.22,,,2246989.47,530936922.46,,,,,,1855565952.97,810388329.27,72120138.75,,,,,,,,,0.0,2738074420.99,3269011343.45,50000000,,10000000.0,167886088.14,118975578.17,15780982.04,27089730.7,,,6608337.4,,61200000.0,0.0,457540716.45,1682530000.0,,,73488396.19,,,0.0,1756018396.19,2213559112.64,250500000,297699568.95,72300268.93,,,,434952392.93,1055452230.81,,,0.0,1055452230.81,3269011343.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600426,华鲁恒升,2007-03-27,2006-12-31,2006-12-31,合并本期,定期报告,797488960.19,,32258000.7,,40795988.83,685739.41,,,,167616804.41,,,1203254.37,1040048747.91,,,,,,1835025515.44,1052234519.04,116772903.42,,,,,,,,,0.0,3004032937.9,4044081685.81,110200000,,40000000.0,266608254.77,93682432.83,21811453.77,10681158.54,,,6807501.7,,,0.0,549790801.61,1722530000.0,,,58363970.19,,,,1780893970.19,2330684771.8,330500000,801347114.35,95665296.13,,,,485884503.53,1713396914.01,,,0.0,1713396914.01,4044081685.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600426,华鲁恒升,2007-04-25,2007-03-31,2007-03-31,合并本期,定期报告,833289849.07,,61242223.36,,37612415.83,2393033.99,,,,115224512.72,,,,1049762034.97,,,,,,2891517280.55,13036002.28,81163184.22,,,,103221764.6,,,,696139.84,,3089634371.49,4139396406.46,209200000,,54060000.0,269850158.26,93503713.65,24839571.59,40780433.31,,,7551439.62,,,,699785316.43,1616530000.0,,,45003972.19,,,,1661533972.19,2361319288.62,330500000,801347114.35,95665296.13,,,,550564707.36,1778077117.84,,,,1778077117.84,4139396406.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600426,华鲁恒升,2007-08-18,2007-06-30,2007-06-30,合并本期,定期报告,770479950.45,,129092944.61,0.0,49388044.06,495994.39,,,,142393000.36,,,,1091849933.87,0.0,,,,,2975284820.93,26449873.86,29408969.31,,,,104043374.54,,,,1047190.39,,3136234229.03,4228084162.9,209200000,0.0,94580000.0,247327180.66,116060554.68,25642930.27,51506953.76,,,5659814.08,,152000000.0,,901977433.45,1464530000.0,,,30783485.19,,,,1495313485.19,2397290918.64,330500000,801347114.35,95665296.13,,,,603280833.78,1830793244.26,,,,1830793244.26,4228084162.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
