机构ID,机构名称,公告日期,截止日期,报告年度,合并类型,报表来源,货币资金（元）,以公允价值计量且其变动计入当期损益的金融资产,应收票据,应收账款,预付款项,其他应收款,应收关联公司款,应收利息,应收股利,存货,其中：消耗性生物资产,一年内到期的非流动资产,其他流动资产,流动资产合计,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,固定资产,在建工程,工程物资,固定资产清理,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,以公允价值计量且其变动计入当期损益的金融负债,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,应付关联公司款,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,长期应付款,专项应付款,预计负债,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,实收资本（或股本）,资本公积,盈余公积,专项储备,减：库存股,一般风险准备,未分配利润,归属于母公司所有者权益,少数股东权益,外币报表折算价差,非正常经营项目收益调整,所有者权益（或股东权益）合计,负债和所有者（或股东权益）合计,其他综合收益,递延收益-非流动负债,结算备付金,拆出资金,发放贷款及垫款-流动资产,衍生金融资产,应收保费,应收分保账款,应收分保合同准备金,买入返售金融资产,划分为持有待售的资产,发放贷款及垫款-非流动资产,向中央银行借款,吸收存款及同业存放,拆入资金,衍生金融负债,卖出回购金融资产款,应付手续费及佣金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,划分为持有待售的负债,预计负债-流动负债,递延收益-流动负债,其中：优先股-非流动负债,永续债-非流动负债,长期应付职工薪酬,其他权益工具,其中：优先股-所有者权益,永续债-所有者权益
2085,万丰奥威,2006-11-02,2006-06-30,2006-06-30,合并本期,招募说明书,160212349.47,,22192633.7,295661137.02,13157947.26,22040594.73,,,,185839761.19,,,741604.77,699846028.14,,,,,,404398221.41,43243653.37,,,,,40411522.01,,,24917387.65,,5544212.5,518514996.94,1218361025.08,249000000.0,,167662745.15,164498013.81,873439.89,3105516.82,-31327318.88,,1338750.0,19553385.53,,120830000.0,3641442.62,699175974.94,154170000.0,,,4817000.0,,,,158987000.0,858162974.94,178500000,5898400.87,49865652.0,,,,64925188.45,299189241.32,61008808.82,,0.0,360198050.14,1218361025.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,万丰奥威,2006-11-27,2006-09-30,2006-09-30,合并本期,上市公告书,144356549.85,,18988666.29,290861037.37,4235921.52,12965599.79,,,,211143207.32,,,742244.34,683293226.48,,,,,,390873800.58,50328532.52,,,,,40109304.67,,,25527977.5,,5544212.5,512383827.77,1195677054.25,249000000.0,,138371319.95,133576213.16,146660.0,3277494.88,-22541787.35,,,17003841.32,,120830000.0,17227759.85,656891501.81,154170000.0,,,4817000.0,,,,158987000.0,815878501.81,179297300,5881941.53,49735836.11,,,,82462033.97,317377111.61,62421440.83,,0.0,379798552.44,1195677054.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,万丰奥威,2007-04-16,2006-12-31,2006-12-31,合并本期,定期报告,374139868.98,,7248000.0,315625842.59,14633989.97,4549303.77,,,,222931352.98,,,245824.8,939374183.09,,,,,,396456387.58,68344922.46,,,,,39858979.34,,,28665716.77,,5544212.5,538870218.65,1478244401.74,69000000.0,,135245221.87,187666622.59,1176818.86,4669857.21,-24202010.79,,,19724173.8,,205830000.0,3383040.71,602493724.25,54170000.0,,,5317000.0,,,,59487000.0,661980724.25,258500000,360178300.87,53088026.39,,,,85337020.3,757103347.56,59160329.93,,0.0,816263677.49,1478244401.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,万丰奥威,2007-04-19,2007-03-31,2007-03-31,合并本期,定期报告,338379611.09,,34182113.23,336982350.46,53836717.05,4677747.94,,,,215666721.75,,,,983725261.52,,,,,,383222288.58,72808125.88,50000.0,,,,45049082.49,,,31552892.02,616124.31,,533298513.28,1517023774.8,79000000.0,,152236514.96,182293413.17,2081693.18,2007456.03,-11949333.24,636345.0,,11075162.9,,200000000.0,,617381252.0,54170000.0,,,5317000.0,,,,59487000.0,676868252.0,258500000,360161841.53,53088026.39,,,,112661843.49,784411711.41,55743811.39,,,840155522.8,1517023774.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,万丰奥威,2007-08-10,2007-06-30,2007-06-30,合并本期,定期报告,334889098.01,,39326840.1,376952977.97,71306050.32,3550520.92,,,,211451578.29,,,,1037477065.61,0.0,,,,,421043966.39,81996764.24,50000.0,,,,44245723.96,,,26255680.69,616124.31,5544212.5,579752472.09,1617229537.7,89000000.0,0.0,185418810.87,193898082.55,3459963.14,2144837.93,-9513905.94,288123.67,1225000.0,11848760.26,,200000000.0,,677769672.48,54170000.0,,,3897000.0,,,,58067000.0,735836672.48,284350000,347879117.03,53088026.39,,,,94824991.11,780120661.63,101272203.59,-21472.9,,881392865.22,1617229537.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,万丰奥威,2007-10-19,2007-09-30,2007-09-30,合并本期,定期报告,352649972.1,,17023616.0,262601934.93,78880148.54,44836028.15,,,,203192168.48,,,,959183868.2,0.0,,,,,416375821.94,149263018.53,,,,,43858307.82,,,25270724.19,616124.31,5544212.5,640928209.29,1600112077.49,95000000.0,0.0,188078829.07,176195195.56,4012675.11,2649794.93,-12436555.64,289500.0,,12438474.42,,254170000.0,1225000.0,721622913.45,,,,5317000.0,,,,5317000.0,726939913.45,284350000,347879117.03,53088026.39,,,,107017290.29,792301665.29,80870498.75,-32768.42,,873172164.04,1600112077.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,万丰奥威,2008-04-02,2007-12-31,2007-12-31,合并本期,定期报告,347456999.89,2325168.08,24431464.9,285214209.44,2018773.61,9250253.56,,,,239682815.33,,,23000.0,910402684.81,0.0,,,,,526066519.85,125304915.44,24745176.14,,,,43851509.56,,,26530793.91,2998418.42,5544212.5,755041545.82,1665444230.63,65000000.0,751950.0,205304293.62,159186246.69,4869655.28,4978451.16,-4400867.36,504934.88,,36878366.55,,154170000.0,,627243030.82,130000000.0,,,5317000.0,,2617660.24,,137934660.24,765177691.06,284350000,345423725.43,59534461.66,,,,127928788.68,817236975.77,83029563.8,,,900266539.57,1665444230.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,万丰奥威,2008-04-17,2008-03-31,2008-03-31,合并本期,定期报告,242792122.21,1863450.0,28582000.0,284419404.81,6047012.43,734130.19,,,,240445508.92,,,6940370.0,811823998.56,0.0,,,,,643807872.89,17648935.14,17556283.85,,,,43466795.23,,,24255871.19,2998418.42,5544212.5,755278389.22,1567102387.78,80000000.0,0.0,168197975.28,110841948.78,2981380.14,2985796.46,2853820.41,435263.0,,38210812.53,,100000000.0,2959696.71,509466693.31,130000000.0,,,5317000.0,,2617660.25,,137934660.25,647401353.56,284350000,345423725.43,59534461.66,,,,146384106.29,835657842.93,84043191.29,-34450.45,,919701034.22,1567102387.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,万丰奥威,2008-08-09,2008-06-30,2008-06-30,合并本期,定期报告,286105455.76,5357150.0,45980268.1,286312520.38,8878465.66,4070573.26,,,,188076330.46,,,5952534.75,830733298.37,,,,,,625654494.36,20692250.66,23953068.35,,,,43083997.57,,,26999490.17,2810430.94,5544212.5,748737944.55,1579471242.92,150577300.0,,111629294.71,133013110.84,2390341.49,3057333.16,10001638.16,407875.0,,36407876.65,,100000000.0,,547484770.01,130000000.0,,,4770000.0,,3375655.74,,138145655.74,685630425.75,284350000,345423725.43,59534461.66,,,,119526622.22,808767638.48,85073178.69,-67170.83,,893840817.17,1579471242.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,万丰奥威,2008-10-21,2008-09-30,2008-09-30,合并本期,定期报告,249759068.05,5230000.0,61408675.81,231536163.83,4817903.75,5203441.07,,,,268415438.38,,,4623079.97,830993770.86,0.0,,,,,607035011.01,23691423.81,31144378.35,,,,42697366.57,,,29337003.53,2810430.94,9544212.5,746259826.71,1577253597.57,170354900.0,0.0,132967200.73,155115726.19,938771.04,3084405.32,-7278921.32,365337.0,,15280386.53,,100000000.0,,570827805.49,100000000.0,,,4770000.0,,3343868.24,,108113868.24,678941673.73,284350000,345423725.43,59534461.66,,,,124767614.99,813917672.01,84394251.83,-158130.07,,898311923.84,1577253597.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
