机构ID,机构名称,公告日期,截止日期,报告年度,合并类型,报表来源,货币资金（元）,以公允价值计量且其变动计入当期损益的金融资产,应收票据,应收账款,预付款项,其他应收款,应收关联公司款,应收利息,应收股利,存货,其中：消耗性生物资产,一年内到期的非流动资产,其他流动资产,流动资产合计,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,固定资产,在建工程,工程物资,固定资产清理,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,以公允价值计量且其变动计入当期损益的金融负债,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,应付关联公司款,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,长期应付款,专项应付款,预计负债,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,实收资本（或股本）,资本公积,盈余公积,专项储备,减：库存股,一般风险准备,未分配利润,归属于母公司所有者权益,少数股东权益,外币报表折算价差,非正常经营项目收益调整,所有者权益（或股东权益）合计,负债和所有者（或股东权益）合计,其他综合收益,递延收益-非流动负债,结算备付金,拆出资金,发放贷款及垫款-流动资产,衍生金融资产,应收保费,应收分保账款,应收分保合同准备金,买入返售金融资产,划分为持有待售的资产,发放贷款及垫款-非流动资产,向中央银行借款,吸收存款及同业存放,拆入资金,衍生金融负债,卖出回购金融资产款,应付手续费及佣金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,划分为持有待售的负债,预计负债-流动负债,递延收益-流动负债,其中：优先股-非流动负债,永续债-非流动负债,长期应付职工薪酬,其他权益工具,其中：优先股-所有者权益,永续债-所有者权益
810,创维数字,2005-04-21,2005-03-31,2005-03-31,合并本期,定期报告,41112424.14,,44541134.45,39680540.78,61799697.14,13999304.62,,,,115285967.66,,,265008.45,316684077.24,,,,16252944.69,,398484522.03,2356837.17,471672.68,,,,60787426.96,,,,,0.0,478353403.53,795037480.77,273659000.0,,24734544.11,61948464.7,12147626.51,3037006.22,6426197.46,,202360.0,34141528.98,,,2085257.92,418381985.9,69000000.0,,,200000.0,,,,69200000.0,487581985.9,129665718,33929461.66,13481884.08,,,,25636340.92,202713404.66,104742090.21,,0.0,307455494.87,795037480.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,创维数字,2005-08-11,2005-06-30,2005-06-30,合并本期,定期报告,42382499.08,,41165894.47,32774203.09,51257251.61,7837091.87,,,,121528097.63,,,797360.93,297742398.68,,,,15905638.32,,389847111.56,2651221.47,471672.68,,,,60347375.56,,,,,0.0,469223019.59,766965418.27,249093655.0,,39233633.97,52353537.65,14560150.4,3987727.6,2285783.78,,202360.0,72132066.47,,,1852438.87,435701353.74,9000000.0,,,200000.0,,,,9200000.0,444901353.74,129665718,33929461.66,13481884.08,,,,36120387.68,213197451.42,108866613.11,,0.0,322064064.53,766965418.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,创维数字,2005-10-31,2005-09-30,2005-09-30,合并本期,定期报告,44355536.65,,34988508.57,41599830.06,28463725.19,11685773.36,,,,103720609.43,,,1054745.88,265868729.14,,,,15558331.95,,395430923.7,5355848.97,299672.68,,,,59907324.16,,,,,0.0,476552101.46,742420830.6,244493335.0,,33769277.39,53762202.65,12757595.59,3964274.71,2057904.11,,202360.0,47609268.87,,,1462088.66,400078306.98,9000000.0,,,,,,,9000000.0,409078306.98,129665718,33929461.66,13481884.08,,,,43994777.35,221071841.09,112270682.53,,0.0,333342523.62,742420830.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,创维数字,2006-02-16,2005-12-31,2005-12-31,合并本期,定期报告,43301400.82,,26453244.23,32806769.58,36233210.06,5974257.4,,,,121894621.34,,,660547.18,267324050.61,,,,15218543.22,,389404808.4,2184895.98,86295.88,,,,59476805.43,,,,,0.0,466371348.91,733695399.52,226941400.0,,22147149.42,48034314.54,14018311.19,6104581.2,10562056.6,,202360.0,55635143.15,,9000000.0,301362.21,392946678.31,,,,,,,,0.0,392946678.31,129665718,34174461.66,18779419.05,,,,43819989.61,226439588.32,114309132.89,,0.0,340748721.21,733695399.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,创维数字,2006-04-14,2006-03-31,2006-03-31,合并本期,定期报告,40310198.14,,30531413.63,42966917.47,69820162.94,5461634.68,,,,114912378.86,,,762756.38,304765462.1,,,,14871236.85,,377230012.17,14398210.2,86295.88,16660.45,,,59030918.45,,,,,0.0,465633334.0,770398796.1,247505436.0,,32568827.92,56679380.47,15191688.55,2022130.92,7772649.92,,202360.0,45003355.97,,9000000.0,617110.79,416562940.54,,,,,,,,0.0,416562940.54,129665718,34174461.66,18779419.05,,,,52382853.97,235002452.68,118833402.88,,0.0,353835855.56,770398796.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,创维数字,2006-08-10,2006-06-30,2006-06-30,合并本期,定期报告,40720306.71,,27551290.9,41896229.27,22169060.27,3818029.46,,,,128755402.55,,,761828.49,265672147.65,,,,14523930.48,,434746392.2,4106672.8,86295.88,,,,58599620.31,,,,,0.0,512062911.67,777735059.32,200567040.0,,73617148.38,65991728.54,13097786.75,4407589.34,3407624.31,,202360.0,45162572.69,,,873455.45,407327305.46,,,,,,,,0.0,407327305.46,129665718,34174461.66,18779419.05,,,,63757288.07,246376886.78,124030867.08,,0.0,370407753.86,777735059.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,创维数字,2006-10-19,2006-09-30,2006-09-30,合并本期,定期报告,42549987.19,,43932701.0,40251598.46,16796106.48,2535832.8,,,,136912579.74,,,761003.65,283739809.32,,,,14176624.11,,416959777.48,16615189.28,93145.88,,,,58150815.65,,,,,0.0,505995552.4,789735361.72,224438750.0,,90031507.0,19072737.62,12797765.82,3954170.45,7330691.11,,202360.0,46910201.96,,,811417.37,405549601.33,,,,,,,,0.0,405549601.33,129665718,34174461.66,18779419.05,,,,72547506.15,255167104.86,129018655.53,,0.0,384185760.39,789735361.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,创维数字,2007-03-13,2006-12-31,2006-12-31,合并本期,定期报告,78578191.55,,39020211.54,43522108.03,25929678.9,3959533.85,,,,145447811.85,,,552950.67,337010486.39,,,,17014082.69,,409410402.04,20842359.03,93145.88,,,,65674040.15,,,,,0.0,513034029.79,850044516.18,250230448.7,,58991865.38,27493518.72,12411898.93,8937720.32,5833222.42,,202360.0,73709464.59,,,639974.5,438450473.56,,,,400000.0,,,,400000.0,438850473.56,129665718,98608347.88,25087342.65,,,,78623169.62,331984578.15,79209464.47,,0.0,411194042.62,850044516.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,创维数字,2007-04-18,2007-03-31,2007-03-31,合并本期,定期报告,79686774.46,,33193937.89,47352082.59,53394107.33,1649214.19,,,,159649231.78,,,,374925348.24,,,,9522557.23,1202921.96,402502655.44,79333435.51,93145.88,,,,65222317.81,,,,2011172.38,,559888206.21,934813554.45,272574832.8,,99823385.84,31148717.38,12649137.02,12457543.22,7689517.91,202360.0,,79201342.78,,,,515746836.95,,,,,,,,,515746836.95,129665718,98608347.88,25087342.65,,,,83098736.57,336460145.1,82606572.4,,,419066717.5,934813554.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,创维数字,2007-08-10,2007-06-30,2007-06-30,合并本期,定期报告,95601460.27,,54565520.14,44349233.61,9881361.24,2704343.35,,,,149578465.71,,,,356680384.32,0.0,,,9522557.23,1202921.96,402617561.08,170177598.47,93145.88,-200000.0,,,64676071.69,,,,2011172.38,,650101028.69,1006781413.01,275693000.0,0.0,116919528.37,34655701.36,6764878.0,13642071.76,3300727.91,,202360.0,119745270.75,,,,570923538.15,,,,,,,,,570923538.15,129665718,98608347.88,25087342.65,,,,96699043.8,350060452.33,85797422.53,,,435857874.86,1006781413.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,创维数字,2007-10-25,2007-09-30,2007-09-30,合并本期,定期报告,90980093.58,,54672841.09,50563659.86,59907667.11,1948268.18,,,,127584786.78,,,,385657316.6,0.0,,,9522557.23,1202921.96,432791432.53,167899343.18,11595.88,,,,64126862.93,,,,2135606.73,,677690320.44,1063347637.04,281674304.0,0.0,152482773.15,38633398.51,7567794.1,14074034.74,7922385.31,,202360.0,110470356.67,,,,613027406.48,,,,,,,,,613027406.48,129665718,98608347.88,25087342.65,,,,108080559.75,361441968.28,88878262.28,,,450320230.56,1063347637.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
